flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,DL9469,DAL9469,Delta Air Lines,DL,active,2025-09-11,Bristol,BRS,EGGD,,10,2025-09-11T06:15:00+00:00,2025-09-11T06:15:00+00:00,2025-09-11T06:42:00+00:00,28,Schiphol,AMS,EHAM,2,A08,013,2025-09-11T08:35:00+00:00,2025-09-11T08:36:00+00:00,,1,,,Yes,eastern airways,t31074
Departure,U22702,EZY2702,easyJet,U2,active,2025-09-11,Bristol,BRS,EGGD,,,2025-09-11T06:15:00+00:00,2025-09-11T06:15:00+00:00,2025-09-11T06:33:00+00:00,19,Corvera International,RMU,LEMI,,,,2025-09-11T09:45:00+00:00,2025-09-11T09:45:00+00:00,,,,,No,,
Departure,U22921,EZY2921,easyJet,U2,landed,2025-09-11,Bristol,BRS,EGGD,,,2025-09-11T07:05:00+00:00,2025-09-11T07:05:00+00:00,2025-09-11T07:16:00+00:00,12,Schiphol,AMS,EHAM,3,,18,2025-09-11T09:25:00+00:00,2025-09-11T09:06:00+00:00,2025-09-11T09:10:00+00:00,,,,No,,
Departure,BA8937,BAW8937,British Airways,BA,landed,2025-09-11,Bristol,BRS,EGGD,,,2025-09-11T08:25:00+00:00,2025-09-11T08:25:00+00:00,2025-09-11T08:31:00+00:00,7,Dublin International,DUB,EIDW,2,,6,2025-09-11T09:40:00+00:00,2025-09-11T09:24:00+00:00,2025-09-11T09:27:00+00:00,,,,Yes,aer lingus,ei3281
Departure,QR8247,QTR8247,Qatar Airways,QR,landed,2025-09-11,Bristol,BRS,EGGD,,,2025-09-11T08:25:00+00:00,2025-09-11T08:25:00+00:00,2025-09-11T08:31:00+00:00,7,Dublin International,DUB,EIDW,2,,6,2025-09-11T09:40:00+00:00,2025-09-11T09:24:00+00:00,2025-09-11T09:27:00+00:00,,,,Yes,aer lingus,ei3281
Departure,EI3281,EAI81A,Aer Lingus,EI,landed,2025-09-11,Bristol,BRS,EGGD,,,2025-09-11T08:25:00+00:00,2025-09-11T08:25:00+00:00,2025-09-11T08:31:00+00:00,7,Dublin International,DUB,EIDW,2,,6,2025-09-11T09:40:00+00:00,2025-09-11T09:24:00+00:00,2025-09-11T09:27:00+00:00,,EI-FAT,AT76,No,,
Departure,LS1821,EXS1821,Jet2,LS,landed,2025-09-11,Bristol,BRS,EGGD,,,2025-09-11T06:20:00+00:00,2025-09-11T06:20:00+00:00,2025-09-11T06:38:00+00:00,18,Faro,FAO,LPFR,,,,2025-09-11T09:00:00+00:00,2025-09-11T09:00:00+00:00,2025-09-11T09:00:00+00:00,,,,No,,
Departure,U22873,EZY2873,easyJet,U2,landed,2025-09-11,Bristol,BRS,EGGD,,,2025-09-11T06:30:00+00:00,2025-09-11T06:30:00+00:00,2025-09-11T06:56:00+00:00,27,Faro,FAO,LPFR,,,,2025-09-11T09:10:00+00:00,2025-09-11T09:19:00+00:00,2025-09-11T09:16:00+00:00,6,,,No,,
Departure,LS1871,EXS1871,Jet2,LS,landed,2025-09-11,Bristol,BRS,EGGD,,,2025-09-11T07:25:00+00:00,2025-09-11T07:25:00+00:00,2025-09-11T08:01:00+00:00,37,Son Sant Joan Airport,PMI,LEPA,,,10,2025-09-11T10:50:00+00:00,2025-09-11T10:52:00+00:00,2025-09-11T10:52:00+00:00,2,,,No,,
Departure,U22781,EZY19XA,easyJet,U2,landed,2025-09-11,Bristol,BRS,EGGD,,,2025-09-11T07:00:00+00:00,2025-09-11T07:00:00+00:00,2025-09-11T07:18:00+00:00,19,Marseille Provence Airport,MRS,LFML,MP2,,,2025-09-11T10:00:00+00:00,2025-09-11T09:58:00+00:00,2025-09-11T10:04:00+00:00,4,G-UZHW,A20N,No,,
