flight,categories,orig_icao,orig_iata,dest_icao,dest_iata,timestamp,flight_time,lat,lon,time_category
FR4134,N/A,LHBP,BUD,EGGD,BRS,2022-11-28T00:00:02Z,Invalid Timestamp,51.38471,-2.71587,Unknown
FR4134,N/A,LHBP,BUD,EGGD,BRS,2022-11-28T00:00:02Z,Invalid Timestamp,51.38471,-2.71587,Unknown
FR4134,N/A,LHBP,BUD,EGGD,BRS,2022-11-28T00:00:02Z,Invalid Timestamp,51.38471,-2.71587,Unknown
FR4134,N/A,LHBP,BUD,EGGD,BRS,2022-11-28T00:00:02Z,Invalid Timestamp,51.38471,-2.71587,Unknown
FR4134,N/A,LHBP,BUD,EGGD,BRS,2022-11-28T00:00:02Z,Invalid Timestamp,51.38471,-2.71587,Unknown
FR4134,N/A,LHBP,BUD,EGGD,BRS,2022-11-28T00:00:02Z,Invalid Timestamp,51.38471,-2.71587,Unknown
FR4134,N/A,LHBP,BUD,EGGD,BRS,2022-11-28T00:00:02Z,Invalid Timestamp,51.38471,-2.71587,Unknown
FR4134,N/A,LHBP,BUD,EGGD,BRS,2022-11-28T00:00:02Z,Invalid Timestamp,51.38471,-2.71587,Unknown
FR4134,N/A,LHBP,BUD,EGGD,BRS,2022-11-28T00:00:02Z,Invalid Timestamp,51.38471,-2.71587,Unknown
FR4134,N/A,LHBP,BUD,EGGD,BRS,2022-11-28T00:00:02Z,Invalid Timestamp,51.38471,-2.71587,Unknown
