flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U22941,EZY2941,easyJet,U2,active,2025-09-15,Bristol,BRS,EGGD,,,2025-09-15T17:20:00+00:00,2025-09-15T17:20:00+00:00,2025-09-15T18:04:00+00:00,44,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-09-15T20:25:00+00:00,2025-09-15T20:48:00+00:00,,23,,,No,,
Departure,VS6952,VIR6952,Virgin Atlantic,VS,cancelled,2025-09-15,Bristol,BRS,EGGD,,,2025-09-15T17:35:00+00:00,2025-09-15T17:35:00+00:00,,,Schiphol,AMS,EHAM,2,D24,,2025-09-15T19:50:00+00:00,,,,,,Yes,eastern airways,t31082
Departure,T31082,EZE1082,Eastern Airways,T3,cancelled,2025-09-15,Bristol,BRS,EGGD,,,2025-09-15T17:35:00+00:00,2025-09-15T17:35:00+00:00,,,Schiphol,AMS,EHAM,2,D24,,2025-09-15T19:50:00+00:00,,,,,,No,,
Departure,U22945,EZY89WL,easyJet,U2,landed,2025-09-15,Bristol,BRS,EGGD,,,2025-09-15T07:45:00+00:00,2025-09-15T07:45:00+00:00,,,Malta International,MLA,LMML,,,,2025-09-15T11:55:00+00:00,,,,G-UZLD,A20N,No,,
Departure,U29002,EZY9002,easyJet,U2,landed,2025-09-15,Bristol,BRS,EGGD,,,2025-09-15T06:00:00+00:00,2025-09-15T06:00:00+00:00,2025-09-15T06:27:00+00:00,27,Southend,SEN,EGMC,2D,,,2025-09-15T06:58:00+00:00,,2025-09-15T07:02:00+00:00,4,,,No,,
Departure,FR8224,RYR2VV,Ryanair,FR,landed,2025-09-15,Bristol,BRS,EGGD,,11,2025-09-15T05:55:00+00:00,2025-09-15T05:55:00+00:00,2025-09-15T06:16:00+00:00,21,Jasionka,RZE,EPRZ,,11,,2025-09-15T09:35:00+00:00,2025-09-15T09:22:00+00:00,2025-09-15T09:22:00+00:00,,9H-VVO,B38M,No,,
Departure,U22773,EZY2773,easyJet,U2,landed,2025-09-15,Bristol,BRS,EGGD,,,2025-09-15T07:15:00+00:00,2025-09-15T07:15:00+00:00,2025-09-15T07:32:00+00:00,17,Charles De Gaulle,CDG,LFPG,2B,,02,2025-09-15T09:35:00+00:00,2025-09-15T09:35:00+00:00,2025-09-15T09:41:00+00:00,6,,,No,,
Departure,FR1361,RYR78CU,Ryanair,FR,landed,2025-09-15,Bristol,BRS,EGGD,,15,2025-09-15T05:55:00+00:00,2025-09-15T05:55:00+00:00,2025-09-15T06:05:00+00:00,11,Marco Polo,VCE,LIPZ,T1,15,,2025-09-15T09:10:00+00:00,2025-09-15T08:43:00+00:00,2025-09-15T08:43:00+00:00,,9H-QBE,B738,No,,
Departure,U2213,EZY162R,easyJet,U2,landed,2025-09-15,Bristol,BRS,EGGD,,,2025-09-15T07:05:00+00:00,2025-09-15T07:05:00+00:00,2025-09-15T07:23:00+00:00,19,Edinburgh,EDI,EGPH,,,9,2025-09-15T08:25:00+00:00,2025-09-15T08:17:00+00:00,2025-09-15T08:19:00+00:00,,G-UZHO,A20N,No,,
Departure,U22893,EZY2893,easyJet,U2,landed,2025-09-15,Bristol,BRS,EGGD,,,2025-09-15T06:15:00+00:00,2025-09-15T06:15:00+00:00,2025-09-15T06:33:00+00:00,19,Dubrovnik,DBV,LDDU,1,,3,2025-09-15T10:00:00+00:00,2025-09-15T09:59:00+00:00,2025-09-15T09:48:00+00:00,,,,No,,
Departure,FR509,RYR509,Ryanair,FR,landed,2025-09-15,Bristol,BRS,EGGD,,12,2025-09-15T07:40:00+00:00,2025-09-15T07:40:00+00:00,2025-09-15T07:48:00+00:00,9,Dublin International,DUB,EIDW,1,12,6,2025-09-15T08:45:00+00:00,2025-09-15T08:28:00+00:00,2025-09-15T08:31:00+00:00,,,,No,,
Departure,FR155,RYR155,Ryanair,FR,landed,2025-09-15,Bristol,BRS,EGGD,,14,2025-09-15T08:05:00+00:00,2025-09-15T08:05:00+00:00,2025-09-15T08:16:00+00:00,11,Barajas,MAD,LEMD,1,14,03,2025-09-15T11:20:00+00:00,2025-09-15T11:18:00+00:00,2025-09-15T11:18:00+00:00,,,,No,,
Departure,X36118,TUI6118,TUIfly,X3,landed,2025-09-15,Bristol,BRS,EGGD,,,2025-09-15T06:00:00+00:00,2025-09-15T06:00:00+00:00,2025-09-15T06:39:00+00:00,40,Macedonia International,SKG,LGTS,,,,2025-09-15T11:15:00+00:00,2025-09-15T11:17:00+00:00,2025-09-15T11:17:00+00:00,2,,,No,,
Departure,LS1827,EXS17BV,Jet2,LS,landed,2025-09-15,Bristol,BRS,EGGD,,,2025-09-15T06:15:00+00:00,2025-09-15T06:15:00+00:00,2025-09-15T06:58:00+00:00,43,Fuerteventura,FUE,GCFV,,,3,2025-09-15T10:15:00+00:00,2025-09-15T10:46:00+00:00,2025-09-15T10:46:00+00:00,31,G-DRTV,B738,No,,
