flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22708,EZY21YM,G-UZHJ,A20N,LEMD/MAD,EGGD/BRS,0,25,2024-11-05 22:00:00 UTC,Day flight,EZY
KL1083,KLM69G,G-CLYU,E190,EHAM/AMS,EGGD/BRS,0,5,2024-11-05 21:59:59 UTC,Day flight,EZE
