flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22858,easyjet,landed,2023-08-28t01:30:00.000,2023-08-28t02:01:00.000,2023-08-28 01:57:00,2023-08-28,01:57:00,28,Night hour departures
x3829,tuifly,landed,2023-08-28t01:45:00.000,2023-08-28t01:50:00.000,2023-08-28 01:42:00,2023-08-28,01:42:00,0,Night hour departures
u22852,easyjet,landed,2023-08-28t01:55:00.000,2023-08-28t01:55:00.000,2023-08-28 01:54:00,2023-08-28,01:54:00,0,Night hour departures
x3649,tuifly,landed,2023-08-28t02:10:00.000,2023-08-28t02:12:00.000,2023-08-28 02:11:00,2023-08-28,02:11:00,2,Night hour departures
x36765,tuifly,landed,2023-08-28t04:20:00.000,2023-08-28t04:28:00.000,2023-08-28 04:27:00,2023-08-28,04:27:00,7,Night hour departures
fr7948,ryanair,landed,2023-08-28t07:50:00.000,2023-08-28t07:32:00.000,2023-08-28 07:32:00,2023-08-28,07:32:00,0,Regular departures
ba8936,british airways,landed,2023-08-28t07:55:00.000,2023-08-28t07:51:00.000,2023-08-28 07:50:00,2023-08-28,07:50:00,0,Regular departures
ei3280,aer lingus,landed,2023-08-28t07:55:00.000,2023-08-28t07:51:00.000,2023-08-28 07:50:00,2023-08-28,07:50:00,0,Regular departures
fr4148,ryanair,landed,2023-08-28t08:40:00.000,2023-08-28t08:48:00.000,2023-08-28 08:49:00,2023-08-28,08:49:00,10,Regular departures
af3161,air france,landed,2023-08-28t08:45:00.000,2023-08-28t08:41:00.000,2023-08-28 08:41:00,2023-08-28,08:41:00,0,Regular departures
dl9629,delta air lines,landed,2023-08-28t08:45:00.000,2023-08-28t08:41:00.000,2023-08-28 08:41:00,2023-08-28,08:41:00,0,Regular departures
ey7395,etihad airways,landed,2023-08-28t08:45:00.000,2023-08-28t08:41:00.000,2023-08-28 08:41:00,2023-08-28,08:41:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-08-28t08:45:00.000,2023-08-28t08:41:00.000,2023-08-28 08:41:00,2023-08-28,08:41:00,0,Regular departures
kl1049,klm,landed,2023-08-28t08:45:00.000,2023-08-28t08:41:00.000,2023-08-28 08:41:00,2023-08-28,08:41:00,0,Regular departures
lh970,lufthansa,landed,2023-08-28t08:50:00.000,2023-08-28t08:37:00.000,2023-08-28 08:37:00,2023-08-28,08:37:00,0,Regular departures
u2224,easyjet,landed,2023-08-28t09:00:00.000,2023-08-28t08:47:00.000,2023-08-28 08:46:00,2023-08-28,08:46:00,0,Regular departures
u2238,easyjet,landed,2023-08-28t09:40:00.000,2023-08-28t09:52:00.000,2023-08-28 09:52:00,2023-08-28,09:52:00,13,Regular departures
u2262,easyjet,landed,2023-08-28t09:45:00.000,2023-08-28t10:00:00.000,2023-08-28 09:57:00,2023-08-28,09:57:00,13,Regular departures
u2202,easyjet,landed,2023-08-28t10:00:00.000,2023-08-28t09:48:00.000,2023-08-28 09:48:00,2023-08-28,09:48:00,0,Regular departures
fr504,ryanair,landed,2023-08-28t10:10:00.000,2023-08-28t09:46:00.000,2023-08-28 09:45:00,2023-08-28,09:45:00,0,Regular departures
u22922,easyjet,landed,2023-08-28t10:15:00.000,2023-08-28t10:10:00.000,2023-08-28 10:09:00,2023-08-28,10:09:00,0,Regular departures
u2214,easyjet,landed,2023-08-28t10:20:00.000,2023-08-28t10:13:00.000,2023-08-28 10:16:00,2023-08-28,10:16:00,0,Regular departures
u22774,easyjet,landed,2023-08-28t10:35:00.000,2023-08-28t10:42:00.000,2023-08-28 10:44:00,2023-08-28,10:44:00,9,Regular departures
u2226,easyjet,landed,2023-08-28t10:45:00.000,2023-08-28t10:34:00.000,2023-08-28 10:27:00,2023-08-28,10:27:00,0,Regular departures
fr4441,ryanair,landed,2023-08-28t11:25:00.000,2023-08-28t11:03:00.000,2023-08-28 11:10:00,2023-08-28,11:10:00,0,Regular departures
u22710,easyjet,landed,2023-08-28t11:30:00.000,2023-08-28t11:35:00.000,2023-08-28 11:35:00,2023-08-28,11:35:00,6,Regular departures
u22892,easyjet,landed,2023-08-28t12:00:00.000,2023-08-28t12:01:00.000,2023-08-28 11:54:00,2023-08-28,11:54:00,0,Regular departures
fr6027,ryanair,landed,2023-08-28t12:05:00.000,2023-08-28t12:29:00.000,2023-08-28 12:28:00,2023-08-28,12:28:00,24,Regular departures
u22716,easyjet,landed,2023-08-28t12:10:00.000,2023-08-28t11:54:00.000,2023-08-28 11:57:00,2023-08-28,11:57:00,0,Regular departures
x36151,tuifly,landed,2023-08-28t12:15:00.000,2023-08-28t12:24:00.000,2023-08-28 12:26:00,2023-08-28,12:26:00,11,Regular departures
fr9504,ryanair,landed,2023-08-28t12:30:00.000,2023-08-28t12:20:00.000,2023-08-28 12:16:00,2023-08-28,12:16:00,0,Regular departures
ls1806,jet2,landed,2023-08-28t12:35:00.000,2023-08-28t12:31:00.000,2023-08-28 12:32:00,2023-08-28,12:32:00,0,Regular departures
ls1822,jet2,landed,2023-08-28t12:45:00.000,2023-08-28t12:43:00.000,2023-08-28 12:43:00,2023-08-28,12:43:00,0,Regular departures
a3640,aegean airlines,landed,2023-08-28t12:55:00.000,2023-08-28t12:46:00.000,2023-08-28 12:37:00,2023-08-28,12:37:00,0,Regular departures
fr6010,ryanair,landed,2023-08-28t12:55:00.000,2023-08-28t13:06:00.000,2023-08-28 13:06:00,2023-08-28,13:06:00,12,Regular departures
x36149,tuifly,landed,2023-08-28t12:55:00.000,2023-08-28t13:09:00.000,2023-08-28 13:09:00,2023-08-28,13:09:00,14,Regular departures
fr2291,ryanair,landed,2023-08-28t13:00:00.000,2023-08-28t13:07:00.000,2023-08-28 13:03:00,2023-08-28,13:03:00,4,Regular departures
u22846,easyjet,landed,2023-08-28t13:10:00.000,2023-08-28t13:04:00.000,2023-08-28 13:04:00,2023-08-28,13:04:00,0,Regular departures
x36121,tuifly,landed,2023-08-28t13:35:00.000,2023-08-28t13:45:00.000,2023-08-28 13:45:00,2023-08-28,13:45:00,10,Regular departures
x36119,tuifly,landed,2023-08-28t14:30:00.000,2023-08-28t14:20:00.000,2023-08-28 14:15:00,2023-08-28,14:15:00,0,Regular departures
si484,blue islands,landed,2023-08-28t14:48:00.000,2023-08-28t15:26:00.000,2023-08-28 15:22:00,2023-08-28,15:22:00,34,Regular departures
u22802,easyjet,landed,2023-08-28t15:50:00.000,2023-08-28t16:36:00.000,2023-08-28 16:37:00,2023-08-28,16:37:00,48,Regular departures
