flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,LS3413,EXS3413,Jet2,LS,active,2025-10-08,Bristol,BRS,EGGD,,,2025-10-08T14:20:00+00:00,2025-10-08T14:20:00+00:00,2025-10-08T14:34:00+00:00,15,Kalamata,KLX,LGKL,,,,2025-10-08T20:10:00+00:00,2025-10-08T19:53:00+00:00,,,,,No,,
Departure,U2209,EZY209,easyJet,U2,cancelled,2025-10-08,Bristol,BRS,EGGD,,,2025-10-08T20:05:00+00:00,2025-10-08T20:05:00+00:00,,,Glasgow International,GLA,EGPF,M,,,2025-10-08T21:20:00+00:00,,,,,,No,,
Departure,U22715,EZY2715,easyJet,U2,landed,2025-10-08,Bristol,BRS,EGGD,,,2025-10-08T06:00:00+00:00,2025-10-08T06:00:00+00:00,2025-10-08T06:00:00+00:00,1,Pablo Ruiz Picasso,AGP,LEMG,,,30,2025-10-08T09:45:00+00:00,2025-10-08T09:25:00+00:00,2025-10-08T09:26:00+00:00,,,,No,,
Departure,FR8681,RYR8681,Ryanair,FR,landed,2025-10-08,Bristol,BRS,EGGD,,15,2025-10-08T05:55:00+00:00,2025-10-08T05:55:00+00:00,2025-10-08T06:07:00+00:00,13,Kaunas,KUN,EYKA,,,,2025-10-08T10:40:00+00:00,2025-10-08T10:32:00+00:00,2025-10-08T10:33:00+00:00,,,,No,,
Departure,U2213,EZY213,easyJet,U2,landed,2025-10-08,Bristol,BRS,EGGD,,,2025-10-08T07:05:00+00:00,2025-10-08T07:05:00+00:00,2025-10-08T07:28:00+00:00,24,Edinburgh,EDI,EGPH,,,9,2025-10-08T08:25:00+00:00,2025-10-08T08:21:00+00:00,2025-10-08T08:23:00+00:00,,,,No,,
Departure,LS1871,EXS1871,Jet2,LS,landed,2025-10-08,Bristol,BRS,EGGD,,,2025-10-08T07:30:00+00:00,2025-10-08T07:30:00+00:00,2025-10-08T07:49:00+00:00,20,Son Sant Joan Airport,PMI,LEPA,,,12,2025-10-08T10:55:00+00:00,2025-10-08T10:48:00+00:00,2025-10-08T10:49:00+00:00,,,,No,,
Departure,U22893,EZY2893,easyJet,U2,landed,2025-10-08,Bristol,BRS,EGGD,,,2025-10-08T06:15:00+00:00,2025-10-08T06:15:00+00:00,2025-10-08T07:06:00+00:00,52,Dubrovnik,DBV,LDDU,N,,3,2025-10-08T10:00:00+00:00,2025-10-08T10:32:00+00:00,2025-10-08T10:37:00+00:00,37,,,No,,
Departure,U2201,EZY201,easyJet,U2,landed,2025-10-08,Bristol,BRS,EGGD,,,2025-10-08T07:05:00+00:00,2025-10-08T07:05:00+00:00,2025-10-08T07:33:00+00:00,29,Glasgow International,GLA,EGPF,M,,1,2025-10-08T08:20:00+00:00,2025-10-08T08:30:00+00:00,2025-10-08T08:31:00+00:00,11,,,No,,
Departure,U22807,EZY2807,easyJet,U2,landed,2025-10-08,Bristol,BRS,EGGD,,,2025-10-08T06:50:00+00:00,2025-10-08T06:50:00+00:00,2025-10-08T07:03:00+00:00,14,Zakinthos International Airport,ZTH,LGZA,,,,2025-10-08T12:20:00+00:00,2025-10-08T12:03:00+00:00,2025-10-08T12:04:00+00:00,,,,No,,
Departure,U22731,EZY2731,easyJet,U2,landed,2025-10-08,Bristol,BRS,EGGD,,,2025-10-08T06:00:00+00:00,2025-10-08T06:00:00+00:00,2025-10-08T06:16:00+00:00,17,Sur Reina Sofia,TFS,GCTS,,,B1,2025-10-08T10:20:00+00:00,2025-10-08T10:02:00+00:00,2025-10-08T10:01:00+00:00,,,,No,,
