flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr4757,ryanair,active,2024-03-14t05:45:00.000,2024-03-14t05:45:00.000,2024-03-14 05:52:00,2024-03-14,05:52:00,8,Night hour departures
u22733,easyjet,active,2024-03-14t06:05:00.000,2024-03-14t06:05:00.000,2024-03-14 06:14:00,2024-03-14,06:14:00,10,Shoulder hour flights
af5199,air france,active,2024-03-14t06:15:00.000,2024-03-14t06:10:00.000,2024-03-14 06:41:00,2024-03-14,06:41:00,26,Shoulder hour flights
az3737,alitalia,active,2024-03-14t06:15:00.000,2024-03-14t06:10:00.000,2024-03-14 06:41:00,2024-03-14,06:41:00,26,Shoulder hour flights
dl9422,delta air lines,active,2024-03-14t06:15:00.000,2024-03-14t06:10:00.000,2024-03-14 06:41:00,2024-03-14,06:41:00,26,Shoulder hour flights
ey7330,etihad airways,active,2024-03-14t06:15:00.000,2024-03-14t06:10:00.000,2024-03-14 06:41:00,2024-03-14,06:41:00,26,Shoulder hour flights
g35535,gol,active,2024-03-14t06:15:00.000,2024-03-14t06:10:00.000,2024-03-14 06:41:00,2024-03-14,06:41:00,26,Shoulder hour flights
kq1046,kenya airways,active,2024-03-14t06:15:00.000,2024-03-14t06:10:00.000,2024-03-14 06:41:00,2024-03-14,06:41:00,26,Shoulder hour flights
vs6854,virgin atlantic,active,2024-03-14t06:15:00.000,2024-03-14t06:10:00.000,2024-03-14 06:41:00,2024-03-14,06:41:00,26,Shoulder hour flights
kl1046,klm,active,2024-03-14t06:15:00.000,2024-03-14t06:10:00.000,2024-03-14 06:41:00,2024-03-14,06:41:00,26,Shoulder hour flights
u22951,easyjet,active,2024-03-14t06:15:00.000,2024-03-14t06:15:00.000,2024-03-14 06:12:00,2024-03-14,06:12:00,0,Shoulder hour flights
u22713,easyjet,active,2024-03-14t06:20:00.000,2024-03-14t06:20:00.000,2024-03-14 06:23:00,2024-03-14,06:23:00,3,Shoulder hour flights
fr4753,ryanair,active,2024-03-14t07:00:00.000,2024-03-14t07:20:00.000,2024-03-14 07:44:00,2024-03-14,07:44:00,44,Regular departures
u2201,easyjet,active,2024-03-14t07:00:00.000,2024-03-14t07:00:00.000,2024-03-14 07:00:00,2024-03-14,07:00:00,0,Regular departures
u2213,easyjet,active,2024-03-14t07:00:00.000,2024-03-14t07:00:00.000,2024-03-14 07:06:00,2024-03-14,07:06:00,7,Regular departures
u2223,easyjet,active,2024-03-14t07:00:00.000,2024-03-14t07:00:00.000,2024-03-14 07:08:00,2024-03-14,07:08:00,9,Regular departures
u2237,easyjet,active,2024-03-14t07:00:00.000,2024-03-14t07:00:00.000,2024-03-14 07:04:00,2024-03-14,07:04:00,5,Regular departures
fr2292,ryanair,active,2024-03-14t07:05:00.000,2024-03-14t07:05:00.000,2024-03-14 07:10:00,2024-03-14,07:10:00,6,Regular departures
ls1807,jet2,active,2024-03-14t07:10:00.000,2024-03-14t07:10:00.000,2024-03-14 07:19:00,2024-03-14,07:19:00,9,Regular departures
u22709,easyjet,active,2024-03-14t07:10:00.000,2024-03-14t07:10:00.000,2024-03-14 07:16:00,2024-03-14,07:16:00,7,Regular departures
u22721,easyjet,active,2024-03-14t07:20:00.000,2024-03-14t07:20:00.000,2024-03-14 07:26:00,2024-03-14,07:26:00,7,Regular departures
u22867,easyjet,active,2024-03-14t07:35:00.000,2024-03-14t07:35:00.000,2024-03-14 07:41:00,2024-03-14,07:41:00,7,Regular departures
u22921,easyjet,active,2024-03-14t07:35:00.000,2024-03-14t07:35:00.000,2024-03-14 07:46:00,2024-03-14,07:46:00,11,Regular departures
u22871,easyjet,active,2024-03-14t07:40:00.000,2024-03-14t07:52:00.000,2024-03-14 07:52:00,2024-03-14,07:52:00,12,Regular departures
u22773,easyjet,active,2024-03-14t07:45:00.000,2024-03-14t07:45:00.000,2024-03-14 07:48:00,2024-03-14,07:48:00,4,Regular departures
ba8937,british airways,active,2024-03-14t08:05:00.000,2024-03-14t08:05:00.000,2024-03-14 08:14:00,2024-03-14,08:14:00,10,Regular departures
qr9658,qatar airways,active,2024-03-14t08:05:00.000,2024-03-14t08:05:00.000,2024-03-14 08:14:00,2024-03-14,08:14:00,10,Regular departures
ei3281,aer lingus,active,2024-03-14t08:05:00.000,2024-03-14t08:05:00.000,2024-03-14 08:14:00,2024-03-14,08:14:00,10,Regular departures
ls1821,jet2,active,2024-03-14t08:25:00.000,2024-03-14t08:25:00.000,2024-03-14 08:44:00,2024-03-14,08:44:00,20,Regular departures
u21444,easyjet,active,2024-03-14t08:25:00.000,2024-03-14t08:25:00.000,2024-03-14 08:23:00,2024-03-14,08:23:00,0,Regular departures
