flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,VS6952,VIR6952,Virgin Atlantic,VS,active,2025-10-03,Bristol,BRS,EGGD,,10,2025-10-03T17:35:00+00:00,2025-10-03T17:35:00+00:00,2025-10-03T18:28:00+00:00,54,Schiphol,AMS,EHAM,,D24,12,2025-10-03T19:50:00+00:00,2025-10-03T20:20:00+00:00,,30,,,Yes,eastern airways,t31082
Departure,T31082,EZE1082,Eastern Airways,T3,active,2025-10-03,Bristol,BRS,EGGD,,10,2025-10-03T17:35:00+00:00,2025-10-03T17:35:00+00:00,2025-10-03T18:28:00+00:00,54,Schiphol,AMS,EHAM,,D24,12,2025-10-03T19:50:00+00:00,2025-10-03T20:20:00+00:00,,30,,,No,,
Departure,BA8867,BAW8867,British Airways,BA,cancelled,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T16:30:00+00:00,2025-10-03T16:30:00+00:00,,45,Cork,ORK,EICK,,6,1,2025-10-03T18:00:00+00:00,,,,,,Yes,aer lingus,ei3843
Departure,EI3843,EIN3843,Aer Lingus,EI,cancelled,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T16:30:00+00:00,2025-10-03T16:30:00+00:00,,45,Cork,ORK,EICK,,6,1,2025-10-03T18:00:00+00:00,,,,,,No,,
Departure,BA8941,BAW8941,British Airways,BA,cancelled,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T19:10:00+00:00,2025-10-03T19:10:00+00:00,,,Dublin International,DUB,EIDW,2,,,2025-10-03T20:30:00+00:00,,,,,,Yes,aer lingus,ei3285
Departure,EI3285,EIN3285,Aer Lingus,EI,cancelled,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T19:10:00+00:00,2025-10-03T19:10:00+00:00,,,Dublin International,DUB,EIDW,2,,,2025-10-03T20:30:00+00:00,,,,,,No,,
Departure,FR509,RYR509,Ryanair,FR,landed,2025-10-03,Bristol,BRS,EGGD,,23,2025-10-03T07:30:00+00:00,2025-10-03T07:30:00+00:00,2025-10-03T07:38:00+00:00,9,Dublin International,DUB,EIDW,1,23,8,2025-10-03T08:35:00+00:00,2025-10-03T08:23:00+00:00,2025-10-03T08:23:00+00:00,,,,No,,
Departure,LS1859,EXS1859,Jet2,LS,landed,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T06:50:00+00:00,2025-10-03T06:50:00+00:00,2025-10-03T06:59:00+00:00,9,Mahon,MAH,LEMH,TER1,,03,2025-10-03T10:10:00+00:00,2025-10-03T09:49:00+00:00,2025-10-03T09:44:00+00:00,,,,No,,
Departure,U2237,EZY237,easyJet,U2,landed,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T07:25:00+00:00,2025-10-03T07:25:00+00:00,2025-10-03T07:31:00+00:00,7,Newcastle Airport,NCL,EGNT,,,,2025-10-03T08:30:00+00:00,,2025-10-03T08:17:00+00:00,,,,No,,
Departure,U22773,EZY2773,easyJet,U2,landed,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T07:10:00+00:00,2025-10-03T07:10:00+00:00,2025-10-03T07:18:00+00:00,8,Charles De Gaulle,CDG,LFPG,2B,,02,2025-10-03T09:30:00+00:00,2025-10-03T09:07:00+00:00,2025-10-03T09:09:00+00:00,,,,No,,
Departure,U22839,EZY2839,easyJet,U2,landed,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T07:00:00+00:00,2025-10-03T07:00:00+00:00,2025-10-03T07:02:00+00:00,2,Galileo Galilei,PSA,LIRP,,,,2025-10-03T10:20:00+00:00,2025-10-03T09:51:00+00:00,2025-10-03T09:43:00+00:00,,,,No,,
Departure,LS1805,EXS1805,Jet2,LS,landed,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T06:25:00+00:00,2025-10-03T06:25:00+00:00,2025-10-03T06:52:00+00:00,28,Alicante El Altet,ALC,LEAL,N,,10B,2025-10-03T09:55:00+00:00,2025-10-03T09:48:00+00:00,2025-10-03T09:49:00+00:00,,,,No,,
Departure,U22721,EZY2721,easyJet,U2,landed,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T06:50:00+00:00,2025-10-03T06:50:00+00:00,2025-10-03T06:55:00+00:00,5,Alicante El Altet,ALC,LEAL,N,,7B,2025-10-03T10:20:00+00:00,2025-10-03T09:50:00+00:00,2025-10-03T09:52:00+00:00,,,,No,,
Departure,X36534,TUI6534,TUIfly,X3,landed,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T06:40:00+00:00,2025-10-03T06:40:00+00:00,2025-10-03T06:50:00+00:00,11,Son Sant Joan Airport,PMI,LEPA,,,04,2025-10-03T10:00:00+00:00,2025-10-03T09:34:00+00:00,2025-10-03T09:34:00+00:00,,,,No,,
Departure,FR4121,RYR4121,Ryanair,FR,landed,2025-10-03,Bristol,BRS,EGGD,,17,2025-10-03T05:55:00+00:00,2025-10-03T05:55:00+00:00,2025-10-03T06:01:00+00:00,7,Pablo Ruiz Picasso,AGP,LEMG,2,17,28,2025-10-03T09:25:00+00:00,2025-10-03T09:07:00+00:00,2025-10-03T09:06:00+00:00,,,,No,,
Departure,U22715,EZY2715,easyJet,U2,landed,2025-10-03,Bristol,BRS,EGGD,,,2025-10-03T06:00:00+00:00,2025-10-03T06:00:00+00:00,2025-10-03T05:59:00+00:00,,Pablo Ruiz Picasso,AGP,LEMG,2,,24,2025-10-03T09:45:00+00:00,2025-10-03T09:04:00+00:00,2025-10-03T09:04:00+00:00,,,,No,,
