flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
u22713,easyjet,active,2023-11-22t06:20:00.000,2023-11-22t06:20:00.000,2023-11-22 06:29:00,2023-11-22,06:29:00,10,Shoulder hour flights
u22871,easyjet,active,2023-11-22t06:40:00.000,2023-11-22t07:00:00.000,2023-11-22 06:39:00,2023-11-22,06:39:00,0,Shoulder hour flights
fr2292,ryanair,active,2023-11-22t07:00:00.000,2023-11-22t07:00:00.000,2023-11-22 07:08:00,2023-11-22,07:08:00,9,Regular departures
u2201,easyjet,active,2023-11-22t07:00:00.000,2023-11-22t07:12:00.000,2023-11-22 07:03:00,2023-11-22,07:03:00,4,Regular departures
u22721,easyjet,active,2023-11-22t07:00:00.000,2023-11-22t07:00:00.000,2023-11-22 07:11:00,2023-11-22,07:11:00,11,Regular departures
u22783,easyjet,active,2023-11-22t07:00:00.000,2023-11-22t07:12:00.000,2023-11-22 07:05:00,2023-11-22,07:05:00,6,Regular departures
u22921,easyjet,active,2023-11-22t07:45:00.000,2023-11-22t07:45:00.000,2023-11-22 07:54:00,2023-11-22,07:54:00,9,Regular departures
ls1869,jet2,active,2023-11-22t08:00:00.000,2023-11-22t08:00:00.000,2023-11-22 08:09:00,2023-11-22,08:09:00,9,Regular departures
u22911,easyjet,active,2023-11-22t08:00:00.000,2023-11-22t08:00:00.000,2023-11-22 08:11:00,2023-11-22,08:11:00,12,Regular departures
u2237,easyjet,active,2023-11-22t08:05:00.000,2023-11-22t08:05:00.000,2023-11-22 08:07:00,2023-11-22,08:07:00,2,Regular departures
u22719,easyjet,active,2023-11-22t08:05:00.000,2023-11-22t08:05:00.000,2023-11-22 08:05:00,2023-11-22,08:05:00,0,Regular departures
ba8937,british airways,active,2023-11-22t08:05:00.000,2023-11-22t08:10:00.000,2023-11-22 08:17:00,2023-11-22,08:17:00,12,Regular departures
ei3281,aer lingus,active,2023-11-22t08:05:00.000,2023-11-22t08:10:00.000,2023-11-22 08:17:00,2023-11-22,08:17:00,12,Regular departures
u22773,easyjet,active,2023-11-22t08:30:00.000,2023-11-22t08:30:00.000,2023-11-22 08:31:00,2023-11-22,08:31:00,1,Regular departures
dl9423,delta air lines,active,2023-11-22t09:00:00.000,2023-11-22t09:00:00.000,2023-11-22 09:13:00,2023-11-22,09:13:00,13,Regular departures
ey5843,etihad airways,active,2023-11-22t09:00:00.000,2023-11-22t09:00:00.000,2023-11-22 09:13:00,2023-11-22,09:13:00,13,Regular departures
kq1050,kenya airways,active,2023-11-22t09:00:00.000,2023-11-22t09:00:00.000,2023-11-22 09:13:00,2023-11-22,09:13:00,13,Regular departures
vs7044,virgin atlantic,active,2023-11-22t09:00:00.000,2023-11-22t09:00:00.000,2023-11-22 09:13:00,2023-11-22,09:13:00,13,Regular departures
lg1050,luxair,active,2023-11-22t09:00:00.000,2023-11-22t09:00:00.000,2023-11-22 09:13:00,2023-11-22,09:13:00,13,Regular departures
fr6221,ryanair,active,2023-11-22t09:05:00.000,2023-11-22t09:05:00.000,2023-11-22 09:08:00,2023-11-22,09:08:00,4,Regular departures
u2324,easyjet,active,2023-11-22t09:05:00.000,2023-11-22t09:06:00.000,2023-11-22 09:17:00,2023-11-22,09:17:00,12,Regular departures
fr505,ryanair,active,2023-11-22t09:20:00.000,2023-11-22t09:20:00.000,2023-11-22 09:26:00,2023-11-22,09:26:00,7,Regular departures
ls1827,jet2,active,2023-11-22t10:00:00.000,2023-11-22t10:00:00.000,2023-11-22 10:00:00,2023-11-22,10:00:00,1,Regular departures
u22931,easyjet,active,2023-11-22t10:30:00.000,2023-11-22t10:30:00.000,2023-11-22 10:31:00,2023-11-22,10:31:00,2,Regular departures
tp7609,tap air portugal,active,2023-11-22t11:05:00.000,2023-11-22t11:05:00.000,2023-11-22 10:59:00,2023-11-22,10:59:00,0,Regular departures
lh971,lufthansa,active,2023-11-22t11:05:00.000,2023-11-22t11:05:00.000,2023-11-22 10:59:00,2023-11-22,10:59:00,0,Regular departures
u2215,easyjet,active,2023-11-22t11:30:00.000,2023-11-22t11:42:00.000,2023-11-22 11:34:00,2023-11-22,11:34:00,5,Regular departures
u22901,easyjet,active,2023-11-22t11:30:00.000,2023-11-22t11:30:00.000,2023-11-22 11:39:00,2023-11-22,11:39:00,10,Regular departures
u22913,easyjet,active,2023-11-22t11:35:00.000,2023-11-22t11:35:00.000,2023-11-22 11:44:00,2023-11-22,11:44:00,9,Regular departures
u2100,easyjet,active,2023-11-22t11:55:00.000,2023-11-22t11:58:00.000,2023-11-22 12:14:00,2023-11-22,12:14:00,19,Regular departures
