flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,MW507,MAY507,Malta Air,MW,active,2025-11-16,Bristol,BRS,EGGD,,,,,,32,Dublin International,DUB,EIDW,,,,,,,11,,,No,,
Departure,FR509,RYR509,Ryanair,FR,active,2025-11-16,Bristol,BRS,EGGD,,,,,,,Dublin International,DUB,EIDW,,,,,,,,,,No,,
Departure,BA8941,BAW8941,British Airways,BA,active,2025-11-16,Bristol,BRS,EGGD,,,,,,90,Dublin International,DUB,EIDW,,,,,,,,,,Yes,aer lingus,ei3285
Departure,QR8239,QTR8239,Qatar Airways,QR,active,2025-11-16,Bristol,BRS,EGGD,,,,,,90,Dublin International,DUB,EIDW,,,,,,,,,,Yes,aer lingus,ei3285
Departure,EI3285,EIN3285,Aer Lingus,EI,active,2025-11-16,Bristol,BRS,EGGD,,,,,,90,Dublin International,DUB,EIDW,,,,,,,,,,No,,
Departure,EI,EIN,Aer Lingus,EI,active,2025-11-16,Bristol,BRS,EGGD,,,,,,10,Dublin International,DUB,EIDW,,,,,,,,,,No,,
Departure,BA8943,BAW8943,British Airways,BA,active,2025-11-16,Bristol,BRS,EGGD,,,,,,,Dublin International,DUB,EIDW,,,,,,,,,,Yes,aer lingus,ei3287
Departure,QR8240,QTR8240,Qatar Airways,QR,active,2025-11-16,Bristol,BRS,EGGD,,,,,,,Dublin International,DUB,EIDW,,,,,,,,,,Yes,aer lingus,ei3287
Departure,EI3287,EIN3287,Aer Lingus,EI,active,2025-11-16,Bristol,BRS,EGGD,,,,,,2,Dublin International,DUB,EIDW,,,,,,,,,,No,,
Departure,U2320,EZY320,easyJet,U2,active,2025-11-16,Bristol,BRS,EGGD,,,,,,11,Edinburgh,EDI,EGPH,,,,,,,,,,No,,
Departure,BA8867,BAW8867,British Airways,BA,active,2025-11-16,Bristol,BRS,EGGD,,,,,,,Cork,ORK,EICK,,,,,,,,,,Yes,aer lingus,ei3843
Departure,EI3843,EIN3843,Aer Lingus,EI,active,2025-11-16,Bristol,BRS,EGGD,,,,,,,Cork,ORK,EICK,,,,,,,,,,No,,
Departure,EI,EIN,Aer Lingus,EI,active,2025-11-16,Bristol,BRS,EGGD,,,,,,,Cork,ORK,EICK,,,,,,,,,,No,,
Departure,U22939,EZY2939,easyJet,U2,active,2025-11-16,Bristol,BRS,EGGD,,,,,,7,North Front,GIB,LXGB,,,,,,,,,,No,,
Departure,U22707,EZY2707,easyJet,U2,active,2025-11-16,Bristol,BRS,EGGD,,,,,,5,Barajas,MAD,LEMD,,,,,,,,,,No,,
Departure,U22935,EZY2935,easyJet,U2,active,2025-11-16,Bristol,BRS,EGGD,,,,,,,Prague Vaclav Havel Airport,PRG,LKPR,,,,,,,,,,No,,
Departure,U22705,EZY2705,easyJet,U2,active,2025-11-16,Bristol,BRS,EGGD,,,,,,6,El Prat De Llobregat,BCN,LEBL,,,,,,,,,,No,,
Departure,U22931,EZY2931,easyJet,U2,active,2025-11-16,Bristol,BRS,EGGD,,,,,,6,Kastrup,CPH,EKCH,,,,,,,,,,No,,
Departure,U22769,EZY2769,easyJet,U2,active,2025-11-16,Bristol,BRS,EGGD,,,,,,26,Charles De Gaulle,CDG,LFPG,,,,,,,,,,No,,
Departure,U2207,EZY207,easyJet,U2,active,2025-11-16,Bristol,BRS,EGGD,,,,,,21,Glasgow International,GLA,EGPF,,,,,,,4,,,No,,
