flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
fr504,ryanair,landed,2023-06-06t08:55:00.000,2023-06-06t09:17:00.000,2023-06-06 09:18:00,2023-06-06,09:18:00,23,Regular departures
u22728,easyjet,landed,2023-06-06t01:25:00.000,2023-06-06t01:26:00.000,2023-06-06 01:24:00,2023-06-06,01:24:00,0,Night hour departures
u22812,easyjet,landed,2023-06-06t01:30:00.000,2023-06-06t01:16:00.000,2023-06-06 01:18:00,2023-06-06,01:18:00,0,Night hour departures
u22744,easyjet,landed,2023-06-06t01:50:00.000,2023-06-06t01:45:00.000,2023-06-06 01:46:00,2023-06-06,01:46:00,0,Night hour departures
u22736,easyjet,landed,2023-06-06t02:30:00.000,2023-06-06t02:22:00.000,2023-06-06 02:22:00,2023-06-06,02:22:00,0,Night hour departures
x3699,tuifly,landed,2023-06-06t02:35:00.000,2023-06-06t02:56:00.000,2023-06-06 02:57:00,2023-06-06,02:57:00,22,Night hour departures
u22850,easyjet,landed,2023-06-06t02:45:00.000,2023-06-06t02:48:00.000,2023-06-06 02:48:00,2023-06-06,02:48:00,4,Night hour departures
fr4134,ryanair,landed,2023-06-06t07:50:00.000,2023-06-06t07:36:00.000,2023-06-06 07:37:00,2023-06-06,07:37:00,0,Regular departures
ba8936,british airways,landed,2023-06-06t07:55:00.000,2023-06-06t08:06:00.000,2023-06-06 08:03:00,2023-06-06,08:03:00,8,Regular departures
ei3280,aer lingus,landed,2023-06-06t07:55:00.000,2023-06-06t08:06:00.000,2023-06-06 08:03:00,2023-06-06,08:03:00,8,Regular departures
w61019,wizz air,landed,2023-06-06t08:00:00.000,2023-06-06t07:45:00.000,2023-06-06 07:45:00,2023-06-06,07:45:00,0,Regular departures
fr1332,ryanair,landed,2023-06-06t08:45:00.000,2023-06-06t08:49:00.000,2023-06-06 08:46:00,2023-06-06,08:46:00,2,Regular departures
af3161,air france,landed,2023-06-06t08:45:00.000,2023-06-06t08:40:00.000,2023-06-06 08:38:00,2023-06-06,08:38:00,0,Regular departures
dl9629,delta air lines,landed,2023-06-06t08:45:00.000,2023-06-06t08:40:00.000,2023-06-06 08:38:00,2023-06-06,08:38:00,0,Regular departures
ey7395,etihad airways,landed,2023-06-06t08:45:00.000,2023-06-06t08:40:00.000,2023-06-06 08:38:00,2023-06-06,08:38:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-06-06t08:45:00.000,2023-06-06t08:40:00.000,2023-06-06 08:38:00,2023-06-06,08:38:00,0,Regular departures
kl1049,klm,landed,2023-06-06t08:45:00.000,2023-06-06t08:40:00.000,2023-06-06 08:38:00,2023-06-06,08:38:00,0,Regular departures
u21723,easyjet,landed,2023-06-06t08:50:00.000,2023-06-06t09:12:00.000,2023-06-06 09:14:00,2023-06-06,09:14:00,25,Regular departures
lh970,lufthansa,landed,2023-06-06t09:00:00.000,2023-06-06t08:42:00.000,2023-06-06 08:42:00,2023-06-06,08:42:00,0,Regular departures
u27191,easyjet,landed,2023-06-06t09:10:00.000,2023-06-06t09:34:00.000,2023-06-06 09:35:00,2023-06-06,09:35:00,25,Regular departures
u27507,easyjet,landed,2023-06-06t09:40:00.000,2023-06-06t09:33:00.000,2023-06-06 09:25:00,2023-06-06,09:25:00,0,Regular departures
u2224,easyjet,landed,2023-06-06t09:45:00.000,2023-06-06t09:30:00.000,2023-06-06 09:32:00,2023-06-06,09:32:00,0,Regular departures
u2202,easyjet,landed,2023-06-06t10:00:00.000,2023-06-06t09:49:00.000,2023-06-06 09:48:00,2023-06-06,09:48:00,0,Regular departures
u2214,easyjet,landed,2023-06-06t10:05:00.000,2023-06-06t09:48:00.000,2023-06-06 09:40:00,2023-06-06,09:40:00,0,Regular departures
u22774,easyjet,landed,2023-06-06t10:30:00.000,2023-06-06t11:17:00.000,2023-06-06 11:16:00,2023-06-06,11:16:00,47,Regular departures
u22766,easyjet,landed,2023-06-06t10:55:00.000,2023-06-06t11:22:00.000,2023-06-06 11:23:00,2023-06-06,11:23:00,28,Regular departures
u22710,easyjet,landed,2023-06-06t11:30:00.000,2023-06-06t11:40:00.000,2023-06-06 11:41:00,2023-06-06,11:41:00,12,Regular departures
u22716,easyjet,landed,2023-06-06t12:10:00.000,2023-06-06t12:19:00.000,2023-06-06 12:17:00,2023-06-06,12:17:00,8,Regular departures
ls1822,jet2,landed,2023-06-06t12:15:00.000,2023-06-06t12:50:00.000,2023-06-06 12:50:00,2023-06-06,12:50:00,36,Regular departures
