flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
si471,blue islands,active,2023-09-08t08:40:00.000,2023-09-08t08:55:00.000,2023-09-08 08:53:00,2023-09-08,08:53:00,13,Regular departures
fr505,ryanair,active,2023-09-08t05:55:00.000,2023-09-08t05:55:00.000,2023-09-08 06:18:00,2023-09-08,06:18:00,23,Shoulder hour flights
ls1815,jet2,active,2023-09-08t05:55:00.000,2023-09-08t05:55:00.000,2023-09-08 06:10:00,2023-09-08,06:10:00,15,Shoulder hour flights
ls1885,jet2,active,2023-09-08t05:55:00.000,2023-09-08t06:06:00.000,2023-09-08 06:05:00,2023-09-08,06:05:00,10,Shoulder hour flights
x36512,tuifly,active,2023-09-08t06:00:00.000,2023-09-08t06:15:00.000,2023-09-08 06:22:00,2023-09-08,06:22:00,22,Shoulder hour flights
u22709,easyjet,active,2023-09-08t06:00:00.000,2023-09-08t06:09:00.000,2023-09-08 06:25:00,2023-09-08,06:25:00,25,Shoulder hour flights
u22715,easyjet,active,2023-09-08t06:00:00.000,2023-09-08t06:00:00.000,2023-09-08 06:13:00,2023-09-08,06:13:00,14,Shoulder hour flights
u22845,easyjet,active,2023-09-08t06:00:00.000,2023-09-08t06:00:00.000,2023-09-08 06:07:00,2023-09-08,06:07:00,8,Shoulder hour flights
u22731,easyjet,active,2023-09-08t06:05:00.000,2023-09-08t06:05:00.000,2023-09-08 06:16:00,2023-09-08,06:16:00,11,Shoulder hour flights
u22805,easyjet,active,2023-09-08t06:10:00.000,2023-09-08t06:10:00.000,2023-09-08 06:32:00,2023-09-08,06:32:00,23,Shoulder hour flights
ls1871,jet2,active,2023-09-08t06:15:00.000,2023-09-08t06:15:00.000,2023-09-08 06:30:00,2023-09-08,06:30:00,16,Shoulder hour flights
fr4757,ryanair,active,2023-09-08t06:25:00.000,2023-09-08t06:25:00.000,2023-09-08 06:38:00,2023-09-08,06:38:00,14,Shoulder hour flights
ls1805,jet2,active,2023-09-08t06:25:00.000,2023-09-08t06:25:00.000,2023-09-08 06:40:00,2023-09-08,06:40:00,16,Shoulder hour flights
x36558,tuifly,active,2023-09-08t06:35:00.000,2023-09-08t06:35:00.000,2023-09-08 07:09:00,2023-09-08,07:09:00,34,Regular departures
fr1941,ryanair,active,2023-09-08t06:40:00.000,2023-09-08t06:40:00.000,2023-09-08 06:53:00,2023-09-08,06:53:00,13,Shoulder hour flights
u22941,easyjet,active,2023-09-08t06:45:00.000,2023-09-08t06:45:00.000,2023-09-08 06:57:00,2023-09-08,06:57:00,13,Shoulder hour flights
ls1859,jet2,active,2023-09-08t06:50:00.000,2023-09-08t06:50:00.000,2023-09-08 07:06:00,2023-09-08,07:06:00,16,Regular departures
x36524,tuifly,active,2023-09-08t06:50:00.000,2023-09-08t06:50:00.000,2023-09-08 07:18:00,2023-09-08,07:18:00,28,Regular departures
u22721,easyjet,active,2023-09-08t06:50:00.000,2023-09-08t06:50:00.000,2023-09-08 07:15:00,2023-09-08,07:15:00,26,Regular departures
ls1821,jet2,active,2023-09-08t07:00:00.000,2023-09-08t07:00:00.000,2023-09-08 07:31:00,2023-09-08,07:31:00,32,Regular departures
u2221,easyjet,active,2023-09-08t07:00:00.000,2023-09-08t07:13:00.000,2023-09-08 07:04:00,2023-09-08,07:04:00,4,Regular departures
u2237,easyjet,active,2023-09-08t07:00:00.000,2023-09-08t07:13:00.000,2023-09-08 07:00:00,2023-09-08,07:00:00,1,Regular departures
u22839,easyjet,active,2023-09-08t07:00:00.000,2023-09-08t07:00:00.000,2023-09-08 07:12:00,2023-09-08,07:12:00,13,Regular departures
u22867,easyjet,active,2023-09-08t07:00:00.000,2023-09-08t07:00:00.000,2023-09-08 07:38:00,2023-09-08,07:38:00,38,Regular departures
ls1835,jet2,active,2023-09-08t07:05:00.000,2023-09-08t07:20:00.000,2023-09-08 07:22:00,2023-09-08,07:22:00,18,Regular departures
u2213,easyjet,active,2023-09-08t07:05:00.000,2023-09-08t07:05:00.000,2023-09-08 07:33:00,2023-09-08,07:33:00,29,Regular departures
u22703,easyjet,active,2023-09-08t07:10:00.000,2023-09-08t07:12:00.000,2023-09-08 07:27:00,2023-09-08,07:27:00,17,Regular departures
fr8202,ryanair,active,2023-09-08t07:15:00.000,2023-09-08t07:15:00.000,2023-09-08 07:20:00,2023-09-08,07:20:00,6,Regular departures
u2201,easyjet,active,2023-09-08t07:15:00.000,2023-09-08t07:28:00.000,2023-09-08 07:42:00,2023-09-08,07:42:00,28,Regular departures
u22921,easyjet,active,2023-09-08t07:20:00.000,2023-09-08t07:33:00.000,2023-09-08 07:36:00,2023-09-08,07:36:00,16,Regular departures
u22773,easyjet,active,2023-09-08t07:25:00.000,2023-09-08t07:38:00.000,2023-09-08 07:45:00,2023-09-08,07:45:00,20,Regular departures
u22883,easyjet,active,2023-09-08t07:25:00.000,2023-09-08t07:25:00.000,2023-09-08 07:40:00,2023-09-08,07:40:00,16,Regular departures
fr4133,ryanair,active,2023-09-08t08:05:00.000,2023-09-08t08:05:00.000,2023-09-08 08:08:00,2023-09-08,08:08:00,4,Regular departures
ba8937,british airways,active,2023-09-08t08:25:00.000,2023-09-08t08:35:00.000,2023-09-08 08:36:00,2023-09-08,08:36:00,11,Regular departures
ei3281,aer lingus,active,2023-09-08t08:25:00.000,2023-09-08t08:35:00.000,2023-09-08 08:36:00,2023-09-08,08:36:00,11,Regular departures
fr9503,ryanair,active,2023-09-08t09:15:00.000,2023-09-08t09:15:00.000,2023-09-08 09:32:00,2023-09-08,09:32:00,18,Regular departures
dl9423,delta air lines,active,2023-09-08t09:15:00.000,2023-09-08t09:15:00.000,2023-09-08 09:35:00,2023-09-08,09:35:00,20,Regular departures
