flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,,,empty,,active,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T08:30:00+00:00,2025-12-01T08:30:00+00:00,2025-12-01T08:52:00+00:00,22,Losinj Airport,LSZ,LDLO,,,,2025-12-01T13:01:00+00:00,2025-12-01T12:14:00+00:00,,,,,No,,
Departure,U22967,EZY2967,easyJet,U2,active,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T15:35:00+00:00,2025-12-01T15:35:00+00:00,2025-12-01T15:53:00+00:00,19,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-12-01T19:40:00+00:00,2025-12-01T19:40:00+00:00,,,,,No,,
Departure,BA8867,BAW8867,British Airways,BA,cancelled,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T16:00:00+00:00,2025-12-01T16:00:00+00:00,,,Cork,ORK,EICK,3,6,2,2025-12-01T17:20:00+00:00,,,,,,Yes,aer lingus,ei3843
Departure,EI3843,EIN3843,Aer Lingus,EI,cancelled,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T16:00:00+00:00,2025-12-01T16:00:00+00:00,,,Cork,ORK,EICK,3,6,2,2025-12-01T17:20:00+00:00,,,,,,No,,
Departure,X36150,TUI6150,TUIfly,X3,diverted,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:35:00+00:00,2025-12-01T07:35:00+00:00,2025-12-01T07:53:00+00:00,19,Rovaniemi,RVN,EFRO,N,,,2025-12-01T13:05:00+00:00,2025-12-01T12:56:00+00:00,,,,,No,,
Departure,FR155,RYR155,Ryanair,FR,landed,2025-12-01,Bristol,BRS,EGGD,,31,2025-12-01T05:55:00+00:00,2025-12-01T05:55:00+00:00,2025-12-01T05:59:00+00:00,5,Barajas,MAD,LEMD,1,,,2025-12-01T09:15:00+00:00,2025-12-01T08:43:00+00:00,2025-12-01T08:44:00+00:00,,,,No,,
Departure,FR2292,RYR2292,Ryanair,FR,landed,2025-12-01,Bristol,BRS,EGGD,,15,2025-12-01T05:55:00+00:00,2025-12-01T05:55:00+00:00,2025-12-01T06:01:00+00:00,7,Alicante El Altet,ALC,LEAL,N,,8B,2025-12-01T09:35:00+00:00,2025-12-01T08:58:00+00:00,2025-12-01T09:00:00+00:00,,,,No,,
Departure,DL9469,DAL9469,Delta Air Lines,DL,landed,2025-12-01,Bristol,BRS,EGGD,,10,2025-12-01T06:00:00+00:00,2025-12-01T06:00:00+00:00,2025-12-01T06:15:00+00:00,15,Schiphol,AMS,EHAM,2,A08,10,2025-12-01T08:20:00+00:00,2025-12-01T08:03:00+00:00,2025-12-01T08:10:00+00:00,,,,Yes,klm,kl1074
Departure,G35570,GLO5570,Gol,G3,landed,2025-12-01,Bristol,BRS,EGGD,,10,2025-12-01T06:00:00+00:00,2025-12-01T06:00:00+00:00,2025-12-01T06:15:00+00:00,15,Schiphol,AMS,EHAM,2,A08,10,2025-12-01T08:20:00+00:00,2025-12-01T08:03:00+00:00,2025-12-01T08:10:00+00:00,,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,landed,2025-12-01,Bristol,BRS,EGGD,,10,2025-12-01T06:00:00+00:00,2025-12-01T06:00:00+00:00,2025-12-01T06:15:00+00:00,15,Schiphol,AMS,EHAM,2,A08,10,2025-12-01T08:20:00+00:00,2025-12-01T08:03:00+00:00,2025-12-01T08:10:00+00:00,,,,Yes,klm,kl1074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,landed,2025-12-01,Bristol,BRS,EGGD,,10,2025-12-01T06:00:00+00:00,2025-12-01T06:00:00+00:00,2025-12-01T06:15:00+00:00,15,Schiphol,AMS,EHAM,2,A08,10,2025-12-01T08:20:00+00:00,2025-12-01T08:03:00+00:00,2025-12-01T08:10:00+00:00,,,,Yes,klm,kl1074
Departure,KL1074,KLM1074,KLM,KL,landed,2025-12-01,Bristol,BRS,EGGD,,10,2025-12-01T06:00:00+00:00,2025-12-01T06:00:00+00:00,2025-12-01T06:15:00+00:00,15,Schiphol,AMS,EHAM,2,A08,10,2025-12-01T08:20:00+00:00,2025-12-01T08:03:00+00:00,2025-12-01T08:10:00+00:00,,,,No,,
Departure,FR9174,RYR9174,Ryanair,FR,landed,2025-12-01,Bristol,BRS,EGGD,,11,2025-12-01T06:10:00+00:00,2025-12-01T06:10:00+00:00,2025-12-01T06:05:00+00:00,15,El Prat De Llobregat,BCN,LEBL,2,,45,2025-12-01T09:35:00+00:00,2025-12-01T08:54:00+00:00,2025-12-01T08:55:00+00:00,,,,No,,
Departure,U22713,EZY2713,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T06:15:00+00:00,2025-12-01T06:15:00+00:00,2025-12-01T06:12:00+00:00,,Pablo Ruiz Picasso,AGP,LEMG,1,,26,2025-12-01T09:55:00+00:00,2025-12-01T09:26:00+00:00,2025-12-01T09:27:00+00:00,,,,No,,
Departure,U2221,EZY221,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T06:30:00+00:00,2025-12-01T06:30:00+00:00,2025-12-01T06:48:00+00:00,18,Aldergrove International Airport,BFS,EGAA,3,,,2025-12-01T07:45:00+00:00,2025-12-01T07:37:00+00:00,2025-12-01T07:38:00+00:00,,,,No,,
Departure,U22955,EZY2955,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T06:30:00+00:00,2025-12-01T06:30:00+00:00,2025-12-01T06:31:00+00:00,2,Vienna International,VIE,LOWW,3,,,2025-12-01T09:45:00+00:00,2025-12-01T09:30:00+00:00,2025-12-01T09:31:00+00:00,,,,No,,
Departure,LS1805,EXS1805,Jet2,LS,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T06:45:00+00:00,2025-12-01T06:45:00+00:00,2025-12-01T06:52:00+00:00,7,Alicante El Altet,ALC,LEAL,N,,5B,2025-12-01T10:20:00+00:00,2025-12-01T09:58:00+00:00,2025-12-01T09:58:00+00:00,,,,No,,
Departure,FR5341,RYR5341,Ryanair,FR,landed,2025-12-01,Bristol,BRS,EGGD,,16,2025-12-01T06:50:00+00:00,2025-12-01T06:50:00+00:00,2025-12-01T07:02:00+00:00,13,Henri Coanda International,OTP,LROP,2,,,2025-12-01T12:10:00+00:00,2025-12-01T12:03:00+00:00,2025-12-01T11:57:00+00:00,,,,No,,
Departure,LS1877,EXS1877,Jet2,LS,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:00:00+00:00,2025-12-01T07:00:00+00:00,2025-12-01T07:11:00+00:00,12,Malta International,MLA,LMML,1,,,2025-12-01T11:20:00+00:00,2025-12-01T11:08:00+00:00,2025-12-01T11:08:00+00:00,,,,No,,
Departure,U2213,EZY213,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:00:00+00:00,2025-12-01T07:00:00+00:00,2025-12-01T07:04:00+00:00,5,Edinburgh,EDI,EGPH,S,,9,2025-12-01T08:20:00+00:00,2025-12-01T07:58:00+00:00,2025-12-01T07:57:00+00:00,,,,No,,
Departure,U2201,EZY201,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:00:00+00:00,2025-12-01T07:00:00+00:00,2025-12-01T06:58:00+00:00,,Glasgow International,GLA,EGPF,M,,1,2025-12-01T08:20:00+00:00,2025-12-01T07:52:00+00:00,2025-12-01T07:54:00+00:00,,,,No,,
Departure,U22773,EZY2773,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:00:00+00:00,2025-12-01T07:00:00+00:00,2025-12-01T07:34:00+00:00,34,Charles De Gaulle,CDG,LFPG,2B,,,2025-12-01T09:25:00+00:00,2025-12-01T09:27:00+00:00,2025-12-01T09:32:00+00:00,7,,,No,,
Departure,U22855,EZY2855,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:00:00+00:00,2025-12-01T07:00:00+00:00,2025-12-01T07:31:00+00:00,32,Antalya,AYT,LTAI,2,,204,2025-12-01T14:20:00+00:00,2025-12-01T14:16:00+00:00,2025-12-01T14:17:00+00:00,,,,No,,
Departure,U22877,EZY2877,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:05:00+00:00,2025-12-01T07:05:00+00:00,2025-12-01T07:19:00+00:00,15,Madeira,FNC,LPMA,S,,,2025-12-01T10:45:00+00:00,2025-12-01T10:33:00+00:00,2025-12-01T10:35:00+00:00,,,,No,,
Departure,LS,EXS,Jet2,LS,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:05:00+00:00,2025-12-01T07:05:00+00:00,2025-12-01T07:21:00+00:00,17,Luton Airport,LTN,EGGW,,,,2025-12-01T08:02:00+00:00,2025-12-01T08:05:00+00:00,2025-12-01T08:05:00+00:00,3,,,No,,
Departure,U22832,EZY2832,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:10:00+00:00,2025-12-01T07:10:00+00:00,2025-12-01T07:29:00+00:00,20,Marco Polo,VCE,LIPZ,2,,,2025-12-01T10:20:00+00:00,2025-12-01T10:20:00+00:00,2025-12-01T10:20:00+00:00,,,,No,,
Departure,U22733,EZY2733,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:15:00+00:00,2025-12-01T07:15:00+00:00,2025-12-01T07:40:00+00:00,26,Lanzarote,ACE,GCRR,1,,3,2025-12-01T11:20:00+00:00,2025-12-01T11:06:00+00:00,2025-12-01T11:06:00+00:00,,,,No,,
Departure,U2237,EZY237,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:25:00+00:00,2025-12-01T07:25:00+00:00,2025-12-01T08:09:00+00:00,45,Newcastle Airport,NCL,EGNT,5,,,2025-12-01T08:35:00+00:00,2025-12-01T08:53:00+00:00,2025-12-01T08:56:00+00:00,21,,,No,,
Departure,U22921,EZY2921,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:30:00+00:00,2025-12-01T07:30:00+00:00,2025-12-01T07:44:00+00:00,14,Schiphol,AMS,EHAM,2,H3,18,2025-12-01T09:55:00+00:00,2025-12-01T09:41:00+00:00,2025-12-01T09:45:00+00:00,,,,No,,
Departure,FR1666,RYR1666,Ryanair,FR,landed,2025-12-01,Bristol,BRS,EGGD,,7,2025-12-01T07:35:00+00:00,2025-12-01T07:35:00+00:00,2025-12-01T07:38:00+00:00,3,Fuerteventura,FUE,GCFV,4,,3,2025-12-01T11:35:00+00:00,2025-12-01T11:07:00+00:00,2025-12-01T11:06:00+00:00,,,,No,,
Departure,U22781,EZY2781,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:55:00+00:00,2025-12-01T07:55:00+00:00,2025-12-01T08:25:00+00:00,31,Blagnac,TLS,LFBO,2,4,6,2025-12-01T10:45:00+00:00,2025-12-01T10:53:00+00:00,2025-12-01T10:57:00+00:00,12,,,No,,
Departure,U22931,EZY2931,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:55:00+00:00,2025-12-01T07:55:00+00:00,2025-12-01T08:00:00+00:00,6,Kastrup,CPH,EKCH,2,,,2025-12-01T11:00:00+00:00,2025-12-01T10:37:00+00:00,2025-12-01T10:37:00+00:00,,,,No,,
Departure,U22933,EZY2933,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T07:55:00+00:00,2025-12-01T07:55:00+00:00,2025-12-01T08:04:00+00:00,9,Berlin Brandenburg Airport,BER,EDDB,1,Y06,B1,2025-12-01T10:50:00+00:00,2025-12-01T10:42:00+00:00,2025-12-01T10:42:00+00:00,,,,No,,
Departure,FR505,RYR505,Ryanair,FR,landed,2025-12-01,Bristol,BRS,EGGD,,23,2025-12-01T08:00:00+00:00,2025-12-01T08:00:00+00:00,2025-12-01T08:23:00+00:00,24,Dublin International,DUB,EIDW,1,,,2025-12-01T09:05:00+00:00,2025-12-01T09:05:00+00:00,2025-12-01T09:05:00+00:00,,,,No,,
Departure,EI3281,EIN3281,Aer Lingus,EI,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T08:20:00+00:00,2025-12-01T08:20:00+00:00,2025-12-01T08:34:00+00:00,14,Dublin International,DUB,EIDW,2,,,2025-12-01T09:40:00+00:00,2025-12-01T09:24:00+00:00,2025-12-01T09:26:00+00:00,,,,No,,
Departure,U2322,EZY322,easyJet,U2,landed,2025-12-01,Bristol,BRS,EGGD,,,2025-12-01T08:45:00+00:00,2025-12-01T08:45:00+00:00,2025-12-01T08:55:00+00:00,11,Edinburgh,EDI,EGPH,S,,9,2025-12-01T10:05:00+00:00,2025-12-01T09:50:00+00:00,2025-12-01T09:47:00+00:00,,,,No,,
Departure,DL9522,DAL9522,Delta Air Lines,DL,landed,2025-12-01,Bristol,BRS,EGGD,,22A,2025-12-01T08:55:00+00:00,2025-12-01T08:55:00+00:00,2025-12-01T09:17:00+00:00,23,Schiphol,AMS,EHAM,2,A08,10,2025-12-01T11:15:00+00:00,2025-12-01T11:08:00+00:00,2025-12-01T11:16:00+00:00,1,,,Yes,klm,kl1076
Departure,KQ1052,KQA1052,Kenya Airways,KQ,landed,2025-12-01,Bristol,BRS,EGGD,,22A,2025-12-01T08:55:00+00:00,2025-12-01T08:55:00+00:00,2025-12-01T09:17:00+00:00,23,Schiphol,AMS,EHAM,2,A08,10,2025-12-01T11:15:00+00:00,2025-12-01T11:08:00+00:00,2025-12-01T11:16:00+00:00,1,,,Yes,klm,kl1076
