Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
easyJet,Schiphol,2024-04-10T09:55:00+00:00,2024-04-10T10:50:00+00:00,Bristol,2024-04-10T10:15:00+00:00,2024-04-10T10:49:00+00:00
Ryanair,Jasionka,2024-04-10T15:20:00+00:00,2024-04-10T15:44:00+00:00,Bristol,2024-04-10T17:10:00+00:00,2024-04-10T17:16:00+00:00
easyJet,Paphos International Airport,2024-04-10T22:15:00+00:00,2024-04-10T22:35:00+00:00,Bristol,2024-04-11T01:20:00+00:00,2024-04-11T01:05:00+00:00
easyJet,Kastrup,2024-04-10T14:00:00+00:00,2024-04-10T14:40:00+00:00,Bristol,2024-04-10T15:05:00+00:00,2024-04-10T15:27:00+00:00
SunExpress,Antalya,2024-04-10T15:00:00+00:00,2024-04-10T15:03:00+00:00,Bristol,2024-04-10T17:35:00+00:00,2024-04-10T17:20:00+00:00
easyJet,Marco Polo,2024-04-10T13:55:00+00:00,2024-04-10T14:02:00+00:00,Bristol,2024-04-10T15:15:00+00:00,2024-04-10T15:02:00+00:00
easyJet,Schiphol,2024-04-10T13:35:00+00:00,2024-04-10T13:58:00+00:00,Bristol,2024-04-10T13:55:00+00:00,2024-04-10T13:56:00+00:00
easyJet,Blagnac,2024-04-10T15:10:00+00:00,2024-04-10T15:07:00+00:00,Bristol,2024-04-10T16:00:00+00:00,2024-04-10T15:46:00+00:00
easyJet,Glasgow International,2024-04-10T13:25:00+00:00,2024-04-10T13:32:00+00:00,Bristol,2024-04-10T14:40:00+00:00,2024-04-10T14:22:00+00:00
easyJet,Diagoras,2024-04-10T14:25:00+00:00,2024-04-10T14:30:00+00:00,Bristol,2024-04-10T16:50:00+00:00,2024-04-10T16:29:00+00:00
Jet2,Antalya,2024-04-10T16:35:00+00:00,2024-04-10T17:13:00+00:00,Bristol,2024-04-10T19:20:00+00:00,2024-04-10T19:30:00+00:00
Virgin Atlantic,Schiphol,2024-04-10T12:55:00+00:00,2024-04-10T13:21:00+00:00,Bristol,2024-04-10T13:10:00+00:00,2024-04-10T13:15:00+00:00
Kenya Airways,Schiphol,2024-04-10T12:55:00+00:00,2024-04-10T13:21:00+00:00,Bristol,2024-04-10T13:10:00+00:00,2024-04-10T13:15:00+00:00
Delta Air Lines,Schiphol,2024-04-10T12:55:00+00:00,2024-04-10T13:21:00+00:00,Bristol,2024-04-10T13:10:00+00:00,2024-04-10T13:15:00+00:00
easyJet,Zine El Abidine Ben Ali International Airport,2024-04-10T10:00:00+00:00,2024-04-10T10:03:00+00:00,Bristol,2024-04-10T13:15:00+00:00,2024-04-10T13:00:00+00:00
Jet2,Paphos International Airport,2024-04-10T15:30:00+00:00,2024-04-10T15:45:00+00:00,Bristol,2024-04-10T18:35:00+00:00,2024-04-10T18:21:00+00:00
Ryanair,Son Sant Joan Airport,2024-04-10T22:25:00+00:00,2024-04-10T22:34:00+00:00,Bristol,2024-04-10T23:55:00+00:00,2024-04-10T23:48:00+00:00
easyJet,Fuerteventura,2024-04-10T11:25:00+00:00,2024-04-10T11:24:00+00:00,Bristol,2024-04-10T15:25:00+00:00,2024-04-10T15:18:00+00:00
Capital Air Ambulance,Biggin Hill,2024-04-10T07:50:00+00:00,2024-04-10T08:06:00+00:00,Bristol,2024-04-10T08:45:00+00:00,2024-04-10T08:54:00+00:00
Delta Air Lines,Schiphol,2024-04-10T08:35:00+00:00,2024-04-10T08:49:00+00:00,Bristol,2024-04-10T08:50:00+00:00,2024-04-10T08:40:00+00:00
Ryanair,Sofia,2024-04-10T16:10:00+00:00,2024-04-10T16:20:00+00:00,Bristol,2024-04-10T17:50:00+00:00,2024-04-10T17:28:00+00:00
Aer Lingus,Dublin International,2024-04-10T14:30:00+00:00,2024-04-10T14:31:00+00:00,Bristol,2024-04-10T15:50:00+00:00,2024-04-10T15:35:00+00:00
easyJet,Aldergrove International Airport,2024-04-10T08:40:00+00:00,2024-04-10T08:34:00+00:00,Bristol,2024-04-10T09:45:00+00:00,2024-04-10T09:21:00+00:00
Aer Lingus,Dublin International,2024-04-10T17:05:00+00:00,2024-04-10T17:18:00+00:00,Bristol,2024-04-10T18:25:00+00:00,2024-04-10T18:15:00+00:00
Qatar Airways,Dublin International,2024-04-10T17:05:00+00:00,2024-04-10T17:18:00+00:00,Bristol,2024-04-10T18:25:00+00:00,2024-04-10T18:15:00+00:00
British Airways,Dublin International,2024-04-10T17:05:00+00:00,2024-04-10T17:18:00+00:00,Bristol,2024-04-10T18:25:00+00:00,2024-04-10T18:15:00+00:00
easyJet,El Prat De Llobregat,2024-04-10T22:15:00+00:00,2024-04-10T22:27:00+00:00,Bristol,2024-04-10T23:30:00+00:00,2024-04-10T23:25:00+00:00
TUIfly,Fuerteventura,2024-04-10T15:35:00+00:00,2024-04-10T15:34:00+00:00,Bristol,2024-04-10T19:30:00+00:00,2024-04-10T19:26:00+00:00
Centreline,Stansted,2024-04-10T18:30:00+00:00,,Bristol,2024-04-10T19:20:00+00:00,
Ryanair,Kastrup,2024-04-10T17:05:00+00:00,2024-04-10T17:09:00+00:00,Bristol,2024-04-10T18:15:00+00:00,2024-04-10T17:53:00+00:00
easyJet,Glasgow International,2024-04-10T21:50:00+00:00,2024-04-10T21:50:00+00:00,Bristol,2024-04-10T23:00:00+00:00,2024-04-10T22:45:00+00:00
Loganair,Jersey,2024-04-10T16:30:00+00:00,,Bristol,2024-04-10T17:30:00+00:00,
easyJet,Edinburgh,2024-04-10T08:50:00+00:00,2024-04-10T08:53:00+00:00,Bristol,2024-04-10T10:05:00+00:00,2024-04-10T09:44:00+00:00
Ryanair,Alicante El Altet,2024-04-10T13:20:00+00:00,2024-04-10T13:28:00+00:00,Bristol,2024-04-10T14:55:00+00:00,2024-04-10T14:54:00+00:00
easyJet,Cote D'azur International Airport,2024-04-10T14:20:00+00:00,2024-04-10T15:54:00+00:00,Bristol,2024-04-10T15:30:00+00:00,
British Airways,Dyce,2024-04-10T17:55:00+00:00,2024-04-10T18:07:00+00:00,Bristol,2024-04-10T19:25:00+00:00,2024-04-10T19:18:00+00:00
Sierra Pacific Airlines,Dyce,2024-04-10T17:55:00+00:00,2024-04-10T18:07:00+00:00,Bristol,2024-04-10T19:25:00+00:00,2024-04-10T19:18:00+00:00
Loganair,Dyce,2024-04-10T17:55:00+00:00,2024-04-10T18:07:00+00:00,Bristol,2024-04-10T19:25:00+00:00,2024-04-10T19:18:00+00:00
easyJet,Dubrovnik,2024-04-10T10:45:00+00:00,2024-04-10T10:44:00+00:00,Bristol,2024-04-10T12:45:00+00:00,2024-04-10T12:25:00+00:00
easyJet,Edinburgh,2024-04-10T21:45:00+00:00,2024-04-10T21:45:00+00:00,Bristol,2024-04-10T23:00:00+00:00,2024-04-10T22:41:00+00:00
easyJet,Faro,2024-04-10T16:50:00+00:00,2024-04-10T16:49:00+00:00,Bristol,2024-04-10T19:30:00+00:00,2024-04-10T19:14:00+00:00
Delta Air Lines,Schiphol,2024-04-10T16:40:00+00:00,2024-04-10T17:06:00+00:00,Bristol,2024-04-10T16:55:00+00:00,2024-04-10T17:01:00+00:00
Kenya Airways,Schiphol,2024-04-10T16:40:00+00:00,2024-04-10T17:06:00+00:00,Bristol,2024-04-10T16:55:00+00:00,2024-04-10T17:01:00+00:00
Virgin Atlantic,Schiphol,2024-04-10T16:40:00+00:00,2024-04-10T17:06:00+00:00,Bristol,2024-04-10T16:55:00+00:00,2024-04-10T17:01:00+00:00
easyJet,Schiphol,2024-04-10T12:10:00+00:00,2024-04-10T12:41:00+00:00,Bristol,2024-04-10T12:30:00+00:00,2024-04-10T12:35:00+00:00
easyJet,Antalya,2024-04-10T22:30:00+00:00,2024-04-10T23:13:00+00:00,Bristol,2024-04-11T01:15:00+00:00,2024-04-11T01:15:00+00:00
easyJet,Charles De Gaulle,2024-04-10T17:30:00+00:00,2024-04-10T17:51:00+00:00,Bristol,2024-04-10T17:50:00+00:00,2024-04-10T17:41:00+00:00
Ryanair,El Prat De Llobregat,2024-04-10T16:40:00+00:00,2024-04-10T16:56:00+00:00,Bristol,2024-04-10T18:05:00+00:00,2024-04-10T18:02:00+00:00
Ryanair,Francisco Sá Carneiro,2024-04-10T21:40:00+00:00,2024-04-10T21:39:00+00:00,Bristol,2024-04-10T23:50:00+00:00,2024-04-10T23:21:00+00:00
easyJet,Aldergrove International Airport,2024-04-10T17:30:00+00:00,2024-04-10T17:53:00+00:00,Bristol,2024-04-10T18:35:00+00:00,2024-04-10T18:39:00+00:00
German Airways,Schiphol,2024-04-10T16:40:00+00:00,2024-04-10T17:06:00+00:00,Bristol,2024-04-10T16:55:00+00:00,2024-04-10T17:01:00+00:00
Ryanair,Marco Polo,2024-04-10T19:50:00+00:00,2024-04-10T20:07:00+00:00,Bristol,2024-04-10T21:10:00+00:00,2024-04-10T21:07:00+00:00
Jet2,Sur Reina Sofia,2024-04-10T15:35:00+00:00,2024-04-10T15:37:00+00:00,Bristol,2024-04-10T19:45:00+00:00,2024-04-10T19:42:00+00:00
,Jersey,2024-04-10T16:30:00+00:00,,Bristol,2024-04-10T17:30:00+00:00,
Blue Islands,Jersey,2024-04-10T16:30:00+00:00,,Bristol,2024-04-10T17:30:00+00:00,
Blue Islands,Jersey,2024-04-10T16:30:00+00:00,2024-04-10T16:28:00+00:00,Bristol,2024-04-10T17:27:00+00:00,2024-04-10T17:25:00+00:00
easyJet,Sur Reina Sofia,2024-04-10T11:00:00+00:00,2024-04-10T11:21:00+00:00,Bristol,2024-04-10T15:05:00+00:00,2024-04-10T15:31:00+00:00
easyJet,Ibiza,2024-04-10T20:40:00+00:00,2024-04-10T20:47:00+00:00,Bristol,2024-04-10T22:05:00+00:00,2024-04-10T22:14:00+00:00
easyJet,Lanzarote,2024-04-10T19:30:00+00:00,2024-04-10T19:54:00+00:00,Bristol,2024-04-10T23:20:00+00:00,2024-04-10T23:35:00+00:00
easyJet,Milano Malpensa,2024-04-10T22:30:00+00:00,2024-04-10T22:46:00+00:00,Bristol,2024-04-10T23:20:00+00:00,2024-04-10T23:29:00+00:00
TUIfly,Sharm el-Sheikh International Airport,2024-04-10T21:05:00+00:00,2024-04-10T21:28:00+00:00,Bristol,2024-04-11T02:05:00+00:00,2024-04-11T01:44:00+00:00
easyJet,Leonardo Da Vinci (Fiumicino),2024-04-10T17:20:00+00:00,2024-04-10T17:45:00+00:00,Bristol,2024-04-10T19:05:00+00:00,2024-04-10T19:01:00+00:00
easyJet,Orly,2024-04-10T19:05:00+00:00,2024-04-10T19:25:00+00:00,Bristol,2024-04-10T19:25:00+00:00,2024-04-10T19:46:00+00:00
easyJet,Edinburgh,2024-04-10T18:00:00+00:00,2024-04-10T19:46:00+00:00,Bristol,2024-04-10T19:15:00+00:00,
Centreline,Guernsey,2024-04-10T15:00:00+00:00,2024-04-10T14:45:00+00:00,Bristol,2024-04-10T15:34:00+00:00,2024-04-10T15:24:00+00:00
Jet2,Fuerteventura,2024-04-10T15:10:00+00:00,2024-04-10T15:32:00+00:00,Bristol,2024-04-10T19:10:00+00:00,2024-04-10T19:22:00+00:00
British Airways,Cork,2024-04-10T18:30:00+00:00,2024-04-10T18:29:00+00:00,Bristol,2024-04-10T19:50:00+00:00,2024-04-10T19:35:00+00:00
Aer Lingus,Cork,2024-04-10T18:30:00+00:00,2024-04-10T18:29:00+00:00,Bristol,2024-04-10T19:50:00+00:00,2024-04-10T19:35:00+00:00
KLM,Schiphol,2024-04-10T22:00:00+00:00,2024-04-10T22:13:00+00:00,Bristol,2024-04-10T22:20:00+00:00,2024-04-10T22:10:00+00:00
easyJet,Edinburgh,2024-04-10T20:15:00+00:00,2024-04-10T20:16:00+00:00,Bristol,2024-04-10T21:30:00+00:00,2024-04-10T21:12:00+00:00
easyJet,Nikos Kazantzakis Airport,2024-04-10T22:25:00+00:00,2024-04-10T22:35:00+00:00,Bristol,2024-04-11T00:35:00+00:00,2024-04-11T00:19:00+00:00
easyJet,Inverness,2024-04-10T12:40:00+00:00,2024-04-10T12:59:00+00:00,Bristol,2024-04-10T14:00:00+00:00,2024-04-10T14:03:00+00:00
easyJet,Charles De Gaulle,2024-04-10T10:15:00+00:00,2024-04-10T10:43:00+00:00,Bristol,2024-04-10T10:35:00+00:00,2024-04-10T10:39:00+00:00
Sierra Pacific Airlines,Jersey,2024-04-10T16:30:00+00:00,,Bristol,2024-04-10T17:30:00+00:00,
easyJet,"Athens International Airport ""Eleftherios Venizelos""",2024-04-10T23:55:00+00:00,2024-04-11T00:28:00+00:00,Bristol,2024-04-11T01:50:00+00:00,2024-04-11T01:49:00+00:00
easyJet,Zakinthos International Airport,2024-04-10T13:10:00+00:00,2024-04-10T13:23:00+00:00,Bristol,2024-04-10T14:55:00+00:00,2024-04-10T14:44:00+00:00
easyJet,Newcastle Airport,2024-04-10T21:30:00+00:00,,Bristol,2024-04-10T22:35:00+00:00,
Ryanair,Henri Coanda International,2024-04-10T21:30:00+00:00,2024-04-10T22:05:00+00:00,Bristol,2024-04-10T23:05:00+00:00,2024-04-10T23:09:00+00:00
easyJet,Son Sant Joan Airport,2024-04-10T23:05:00+00:00,2024-04-11T00:00:00+00:00,Bristol,2024-04-11T00:30:00+00:00,
easyJet,Faro,2024-04-10T22:10:00+00:00,2024-04-10T22:12:00+00:00,Bristol,2024-04-11T00:45:00+00:00,2024-04-11T00:35:00+00:00
Ryanair,Dublin International,2024-04-10T21:10:00+00:00,2024-04-10T21:43:00+00:00,Bristol,2024-04-10T22:15:00+00:00,2024-04-10T22:24:00+00:00
British Airways,Dublin International,2024-04-10T14:30:00+00:00,2024-04-10T14:31:00+00:00,Bristol,2024-04-10T15:50:00+00:00,2024-04-10T15:35:00+00:00
easyJet,Ronaldsway,2024-04-10T12:00:00+00:00,2024-04-10T12:36:00+00:00,Bristol,2024-04-10T12:55:00+00:00,2024-04-10T13:19:00+00:00
easyJet,Francisco Sá Carneiro,2024-04-10T11:00:00+00:00,2024-04-10T11:09:00+00:00,Bristol,2024-04-10T13:05:00+00:00,2024-04-10T12:58:00+00:00
KLM,Schiphol,2024-04-10T12:55:00+00:00,2024-04-10T13:21:00+00:00,Bristol,2024-04-10T13:10:00+00:00,2024-04-10T13:15:00+00:00
easyJet,Glasgow International,2024-04-10T08:45:00+00:00,2024-04-10T09:02:00+00:00,Bristol,2024-04-10T10:00:00+00:00,2024-04-10T09:53:00+00:00
Ryanair,Girona-Costa Brava,2024-04-10T11:20:00+00:00,2024-04-10T11:16:00+00:00,Bristol,2024-04-10T12:30:00+00:00,2024-04-10T12:21:00+00:00
Virgin Atlantic,Schiphol,2024-04-10T08:35:00+00:00,2024-04-10T08:49:00+00:00,Bristol,2024-04-10T08:50:00+00:00,2024-04-10T08:40:00+00:00
Etihad Airways,Schiphol,2024-04-10T22:00:00+00:00,2024-04-10T22:13:00+00:00,Bristol,2024-04-10T22:20:00+00:00,2024-04-10T22:10:00+00:00
Kenya Airways,Schiphol,2024-04-10T22:00:00+00:00,2024-04-10T22:13:00+00:00,Bristol,2024-04-10T22:20:00+00:00,2024-04-10T22:10:00+00:00
Virgin Atlantic,Schiphol,2024-04-10T22:00:00+00:00,2024-04-10T22:13:00+00:00,Bristol,2024-04-10T22:20:00+00:00,2024-04-10T22:10:00+00:00
Corendon Air,Antalya,2024-04-10T10:30:00+00:00,2024-04-10T10:38:00+00:00,Bristol,2024-04-10T13:00:00+00:00,2024-04-10T12:45:00+00:00
easyJet,Gran Canaria,2024-04-10T21:20:00+00:00,2024-04-10T21:19:00+00:00,Bristol,2024-04-11T01:15:00+00:00,2024-04-11T01:11:00+00:00
Qatar Airways,Dublin International,2024-04-10T14:30:00+00:00,2024-04-10T14:31:00+00:00,Bristol,2024-04-10T15:50:00+00:00,2024-04-10T15:35:00+00:00
Ryanair,Liszt Ferenc International,2024-04-10T08:05:00+00:00,2024-04-10T08:13:00+00:00,Bristol,2024-04-10T09:50:00+00:00,2024-04-10T09:35:00+00:00
Ryanair,Sur Reina Sofia,2024-04-10T06:00:00+00:00,2024-04-10T06:03:00+00:00,Bristol,2024-04-10T10:00:00+00:00,2024-04-10T10:03:00+00:00
Helvetic Airways,Zurich,2024-04-10T06:55:00+00:00,2024-04-10T07:05:00+00:00,Bristol,2024-04-10T07:55:00+00:00,2024-04-10T07:36:00+00:00
Ryanair,Dublin International,2024-04-10T07:55:00+00:00,2024-04-10T08:03:00+00:00,Bristol,2024-04-10T09:00:00+00:00,2024-04-10T08:47:00+00:00
KLM,Schiphol,2024-04-10T08:35:00+00:00,2024-04-10T08:49:00+00:00,Bristol,2024-04-10T08:50:00+00:00,2024-04-10T08:40:00+00:00
Aurigny Air Services,Guernsey,2024-04-10T12:45:00+00:00,2024-04-10T13:48:00+00:00,Bristol,2024-04-10T13:40:00+00:00,2024-04-10T14:34:00+00:00
easyJet,Lisbon Portela,2024-04-10T16:50:00+00:00,2024-04-10T18:15:00+00:00,Bristol,2024-04-10T19:25:00+00:00,
easyJet,Schiphol,2024-04-10T19:00:00+00:00,2024-04-10T19:28:00+00:00,Bristol,2024-04-10T19:20:00+00:00,2024-04-10T19:38:00+00:00
easyJet,Aldergrove International Airport,2024-04-10T21:45:00+00:00,2024-04-10T23:01:00+00:00,Bristol,2024-04-10T22:50:00+00:00,
easyJet,Dalaman,2024-04-10T23:10:00+00:00,2024-04-11T00:17:00+00:00,Bristol,2024-04-11T01:35:00+00:00,2024-04-11T02:16:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-10T13:35:00+00:00,2024-04-10T13:41:00+00:00,Bristol,2024-04-10T15:20:00+00:00,2024-04-10T15:15:00+00:00
Aer Lingus,Dublin International,2024-04-10T06:40:00+00:00,2024-04-10T07:02:00+00:00,Bristol,2024-04-10T07:55:00+00:00,2024-04-10T07:55:00+00:00
British Airways,Dublin International,2024-04-10T06:40:00+00:00,2024-04-10T07:02:00+00:00,Bristol,2024-04-10T07:55:00+00:00,2024-04-10T07:55:00+00:00
easyJet,Geneve-cointrin,2024-04-10T08:00:00+00:00,2024-04-10T08:05:00+00:00,Bristol,2024-04-10T08:45:00+00:00,2024-04-10T08:32:00+00:00
easyJet,El Prat De Llobregat,2024-04-10T07:50:00+00:00,2024-04-10T08:08:00+00:00,Bristol,2024-04-10T09:10:00+00:00,2024-04-10T09:18:00+00:00
easyJet,Faro,2024-04-10T07:00:00+00:00,2024-04-10T07:03:00+00:00,Bristol,2024-04-10T09:40:00+00:00,2024-04-10T09:39:00+00:00
easyJet,Bristol,2024-04-10T06:00:00+00:00,2024-04-10T06:13:00+00:00,Zine El Abidine Ben Ali International Airport,2024-04-10T09:10:00+00:00,
easyJet,Bristol,2024-04-10T13:35:00+00:00,2024-04-10T13:32:00+00:00,Berlin Brandenburg Airport,2024-04-10T16:35:00+00:00,2024-04-10T16:10:00+00:00
easyJet,Bristol,2024-04-10T07:00:00+00:00,2024-04-10T06:53:00+00:00,Aldergrove International Airport,2024-04-10T08:10:00+00:00,2024-04-10T07:44:00+00:00
easyJet,Bristol,2024-04-10T15:50:00+00:00,2024-04-10T16:01:00+00:00,Aldergrove International Airport,2024-04-10T17:00:00+00:00,2024-04-10T16:51:00+00:00
easyJet,Bristol,2024-04-10T20:05:00+00:00,2024-04-10T21:29:00+00:00,Aldergrove International Airport,2024-04-10T21:15:00+00:00,
VistaJet,Bristol,2024-04-10T12:05:00+00:00,2024-04-10T12:04:00+00:00,Luton Airport,2024-04-10T12:53:00+00:00,2024-04-10T12:36:00+00:00
Aurigny Air Services,Bristol,2024-04-10T15:05:00+00:00,2024-04-10T15:20:00+00:00,Guernsey,2024-04-10T16:02:00+00:00,
Aurigny Air Services,Bristol,2024-04-10T08:45:00+00:00,,Guernsey,2024-04-10T09:50:00+00:00,
Loganair,Bristol,2024-04-10T18:00:00+00:00,,Jersey,2024-04-10T19:00:00+00:00,
Blue Islands,Bristol,2024-04-10T18:00:00+00:00,,Jersey,2024-04-10T19:00:00+00:00,
Sierra Pacific Airlines,Bristol,2024-04-10T18:00:00+00:00,,Jersey,2024-04-10T19:00:00+00:00,
Blue Islands,Bristol,2024-04-10T18:00:00+00:00,2024-04-10T18:11:00+00:00,Jersey,2024-04-10T18:58:00+00:00,2024-04-10T18:59:00+00:00
,Bristol,2024-04-10T18:00:00+00:00,,Jersey,2024-04-10T19:00:00+00:00,
BAe Systems Marine,Bristol,2024-04-10T17:35:00+00:00,2024-04-10T17:44:00+00:00,Walney Island,2024-04-10T18:32:00+00:00,
easyJet,Bristol,2024-04-10T10:35:00+00:00,2024-04-10T10:53:00+00:00,Ronaldsway,2024-04-10T11:30:00+00:00,
easyJet,Bristol,2024-04-10T19:55:00+00:00,,Newcastle Airport,2024-04-10T21:00:00+00:00,
British Airways,Bristol,2024-04-10T19:55:00+00:00,2024-04-10T19:57:00+00:00,Dyce,2024-04-10T21:25:00+00:00,2024-04-10T21:03:00+00:00
Loganair,Bristol,2024-04-10T19:55:00+00:00,2024-04-10T19:57:00+00:00,Dyce,2024-04-10T21:25:00+00:00,2024-04-10T21:03:00+00:00
Sierra Pacific Airlines,Bristol,2024-04-10T19:55:00+00:00,2024-04-10T19:57:00+00:00,Dyce,2024-04-10T21:25:00+00:00,2024-04-10T21:03:00+00:00
easyJet,Bristol,2024-04-10T10:35:00+00:00,2024-04-10T10:41:00+00:00,Inverness,2024-04-10T12:05:00+00:00,2024-04-10T11:55:00+00:00
easyJet,Bristol,2024-04-10T07:00:00+00:00,2024-04-10T07:11:00+00:00,Glasgow International,2024-04-10T08:15:00+00:00,2024-04-10T08:14:00+00:00
easyJet,Bristol,2024-04-10T11:30:00+00:00,2024-04-10T11:37:00+00:00,Glasgow International,2024-04-10T12:45:00+00:00,2024-04-10T12:35:00+00:00
easyJet,Bristol,2024-04-10T19:55:00+00:00,2024-04-10T19:51:00+00:00,Glasgow International,2024-04-10T21:10:00+00:00,2024-04-10T20:44:00+00:00
easyJet,Bristol,2024-04-10T07:05:00+00:00,2024-04-10T07:02:00+00:00,Edinburgh,2024-04-10T08:20:00+00:00,2024-04-10T07:59:00+00:00
easyJet,Bristol,2024-04-10T16:15:00+00:00,2024-04-10T17:55:00+00:00,Edinburgh,2024-04-10T17:30:00+00:00,
easyJet,Bristol,2024-04-10T20:00:00+00:00,2024-04-10T20:07:00+00:00,Edinburgh,2024-04-10T21:15:00+00:00,2024-04-10T21:01:00+00:00
easyJet,Bristol,2024-04-10T22:00:00+00:00,2024-04-10T21:54:00+00:00,Edinburgh,2024-04-10T23:15:00+00:00,2024-04-10T22:46:00+00:00
Aurigny Air Services,Bristol,2024-04-10T14:10:00+00:00,,Exeter,2024-04-10T14:45:00+00:00,
Arcus Air,Bristol,2024-04-10T14:00:00+00:00,2024-04-10T14:18:00+00:00,Schiphol,2024-04-10T16:07:00+00:00,2024-04-10T16:19:00+00:00
Alitalia,Bristol,2024-04-10T06:20:00+00:00,2024-04-10T06:34:00+00:00,Schiphol,2024-04-10T08:45:00+00:00,2024-04-10T08:35:00+00:00
Alitalia,Bristol,2024-04-10T13:45:00+00:00,2024-04-10T14:07:00+00:00,Schiphol,2024-04-10T16:05:00+00:00,2024-04-10T16:02:00+00:00
Delta Air Lines,Bristol,2024-04-10T06:20:00+00:00,2024-04-10T06:34:00+00:00,Schiphol,2024-04-10T08:45:00+00:00,2024-04-10T08:35:00+00:00
Delta Air Lines,Bristol,2024-04-10T09:20:00+00:00,2024-04-10T09:37:00+00:00,Schiphol,2024-04-10T11:35:00+00:00,2024-04-10T11:33:00+00:00
Etihad Airways,Bristol,2024-04-10T17:30:00+00:00,2024-04-10T17:48:00+00:00,Schiphol,2024-04-10T19:45:00+00:00,2024-04-10T19:45:00+00:00
Gol,Bristol,2024-04-10T06:20:00+00:00,2024-04-10T06:34:00+00:00,Schiphol,2024-04-10T08:45:00+00:00,
KLM,Bristol,2024-04-10T06:20:00+00:00,2024-04-10T06:34:00+00:00,Schiphol,2024-04-10T08:45:00+00:00,2024-04-10T08:35:00+00:00
