flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22721,EZY42HC,G-EZTX,A320,EGGD/BRS,LEAL/ALC,13350,334,2024-11-05 07:44:58 UTC,Day flight,EZY
FR8681,RYR992R,SP-RZO,B38M,EGGD/BRS,EYKA/KUN,0,16,2024-11-05 07:44:41 UTC,Day flight,RYS
EI3280,EAI8BR,EI-HDI,AT76,EIDW/DUB,EGGD/BRS,3150,182,2024-11-05 07:44:57 UTC,Day flight,EAI
