flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,LS3413,EXS5U,Jet2,LS,active,2025-09-17,Bristol,BRS,EGGD,,,2025-09-17T14:20:00+00:00,2025-09-17T14:20:00+00:00,,30,Kalamata,KLX,LGKL,,,,2025-09-17T20:10:00+00:00,,,,G-JZDD,B738,No,,
Departure,LS3413,EXS3413,Jet2,LS,active,2025-09-17,Bristol,BRS,EGGD,,,2025-09-17T14:20:00+00:00,2025-09-17T14:20:00+00:00,2025-09-17T15:12:00+00:00,53,Kalamata,KLX,LGKL,,,,2025-09-17T20:10:00+00:00,,,,,,No,,
Departure,U22949,EZY2949,easyJet,U2,active,2025-09-17,Bristol,BRS,EGGD,,,2025-09-17T16:50:00+00:00,2025-09-17T16:50:00+00:00,2025-09-17T16:53:00+00:00,3,Agadir Almassira,AGA,GMAD,1,,,2025-09-17T20:30:00+00:00,2025-09-17T20:15:00+00:00,,,,,No,,
Departure,LS1895,EXS9KP,Jet2,LS,landed,2025-09-17,Bristol,BRS,EGGD,,,2025-09-17T05:55:00+00:00,2025-09-17T05:55:00+00:00,,,Valerio Catullo,VRN,LIPX,1,,,2025-09-17T08:55:00+00:00,,,,G-JZBF,B738,No,,
Departure,FR2292,RYR87SV,Ryanair,FR,landed,2025-09-17,Bristol,BRS,EGGD,,,2025-09-17T08:05:00+00:00,2025-09-17T08:05:00+00:00,,,Alicante El Altet,ALC,LEAL,N,,8B,2025-09-17T11:35:00+00:00,,,,EI-IJN,B38M,No,,
Departure,U25526,EJU53WN,easyJet,U2,landed,2025-09-17,Bristol,BRS,EGGD,,,2025-09-17T13:05:00+00:00,2025-09-17T13:05:00+00:00,,,Alicante El Altet,ALC,LEAL,N,,6B,2025-09-17T16:30:00+00:00,,,,OE-LKK,A319,No,,
Departure,U22837,EZY302J,easyJet,U2,landed,2025-09-17,Bristol,BRS,EGGD,,,2025-09-17T13:05:00+00:00,2025-09-17T13:05:00+00:00,,,Leonardo Da Vinci (Fiumicino),FCO,LIRF,1,,,2025-09-17T16:40:00+00:00,,,,G-EZRX,A320,No,,
Departure,FR8202,RYR1708,Ryanair,FR,landed,2025-09-17,Bristol,BRS,EGGD,,15,2025-09-17T15:10:00+00:00,2025-09-17T15:10:00+00:00,,,Ireland West Airport Knock,NOC,EIKN,,15,,2025-09-17T16:25:00+00:00,,,,SP-RZT,B38M,No,,
Departure,FR8264,RYR15JK,Ryanair,FR,landed,2025-09-17,Bristol,BRS,EGGD,,,2025-09-17T14:55:00+00:00,2025-09-17T14:55:00+00:00,,45,Ibiza,IBZ,LEIB,TIBZ,,03,2025-09-17T18:30:00+00:00,,,,EI-IJH,B38M,No,,
Departure,X36348,TUI6348,TUIfly,X3,landed,2025-09-17,Bristol,BRS,EGGD,,,2025-09-17T06:15:00+00:00,2025-09-17T06:15:00+00:00,2025-09-17T06:36:00+00:00,22,Mahon,MAH,LEMH,TER1,,05,2025-09-17T09:30:00+00:00,2025-09-17T09:36:00+00:00,2025-09-17T09:36:00+00:00,6,,,No,,
