flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
ls1895,jet2,active,2023-05-17t05:55:00.000,2023-05-17t05:55:00.000,2023-05-17 06:15:00,2023-05-17,06:15:00,20,Shoulder hour flights
ls1815,jet2,active,2023-05-17t06:00:00.000,2023-05-17t06:16:00.000,2023-05-17 06:32:00,2023-05-17,06:32:00,33,Shoulder hour flights
u22709,easyjet,active,2023-05-17t06:00:00.000,2023-05-17t06:00:00.000,2023-05-17 06:09:00,2023-05-17,06:09:00,10,Shoulder hour flights
u22715,easyjet,active,2023-05-17t06:00:00.000,2023-05-17t06:00:00.000,2023-05-17 06:12:00,2023-05-17,06:12:00,12,Shoulder hour flights
u22815,easyjet,active,2023-05-17t06:00:00.000,2023-05-17t06:00:00.000,2023-05-17 06:40:00,2023-05-17,06:40:00,41,Shoulder hour flights
u22731,easyjet,active,2023-05-17t06:05:00.000,2023-05-17t06:05:00.000,2023-05-17 06:22:00,2023-05-17,06:22:00,18,Shoulder hour flights
x36376,tuifly,active,2023-05-17t06:10:00.000,2023-05-17t06:10:00.000,2023-05-17 06:27:00,2023-05-17,06:27:00,17,Shoulder hour flights
u22893,easyjet,active,2023-05-17t06:10:00.000,2023-05-17t06:10:00.000,2023-05-17 06:24:00,2023-05-17,06:24:00,15,Shoulder hour flights
x36348,tuifly,active,2023-05-17t06:15:00.000,2023-05-17t06:40:00.000,2023-05-17 06:48:00,2023-05-17,06:48:00,34,Shoulder hour flights
af5199,air france,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,2023-05-17,06:30:00,11,Shoulder hour flights
az3737,alitalia,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,2023-05-17,06:30:00,11,Shoulder hour flights
dl9422,delta air lines,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,2023-05-17,06:30:00,11,Shoulder hour flights
ey7330,etihad airways,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,2023-05-17,06:30:00,11,Shoulder hour flights
g35535,gol,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,2023-05-17,06:30:00,11,Shoulder hour flights
kq1046,kenya airways,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,2023-05-17,06:30:00,11,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,2023-05-17,06:30:00,11,Shoulder hour flights
kl1046,klm,active,2023-05-17t06:20:00.000,2023-05-17t06:18:00.000,2023-05-17 06:30:00,2023-05-17,06:30:00,11,Shoulder hour flights
ls1817,jet2,active,2023-05-17t06:20:00.000,2023-05-17t06:39:00.000,2023-05-17 06:43:00,2023-05-17,06:43:00,24,Shoulder hour flights
u22719,easyjet,active,2023-05-17t06:40:00.000,2023-05-17t06:40:00.000,2023-05-17 07:03:00,2023-05-17,07:03:00,24,Regular departures
u22807,easyjet,active,2023-05-17t06:45:00.000,2023-05-17t06:45:00.000,2023-05-17 07:13:00,2023-05-17,07:13:00,28,Regular departures
fr505,ryanair,active,2023-05-17t06:50:00.000,2023-05-17t06:50:00.000,2023-05-17 06:54:00,2023-05-17,06:54:00,5,Shoulder hour flights
u22839,easyjet,active,2023-05-17t06:50:00.000,2023-05-17t07:01:00.000,2023-05-17 07:05:00,2023-05-17,07:05:00,16,Regular departures
u2237,easyjet,active,2023-05-17t06:55:00.000,2023-05-17t06:55:00.000,2023-05-17 07:11:00,2023-05-17,07:11:00,16,Regular departures
fr4757,ryanair,active,2023-05-17t07:00:00.000,2023-05-17t07:00:00.000,2023-05-17 07:25:00,2023-05-17,07:25:00,25,Regular departures
x36314,tuifly,active,2023-05-17t07:00:00.000,2023-05-17t07:00:00.000,2023-05-17 07:27:00,2023-05-17,07:27:00,28,Regular departures
u2223,easyjet,active,2023-05-17t07:00:00.000,2023-05-17t07:00:00.000,2023-05-17 07:21:00,2023-05-17,07:21:00,22,Regular departures
