flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,RR507,RYS507,Ryanair Sun,RR,scheduled,2025-11-27,Bristol,BRS,EGGD,,,2025-11-27T13:50:00+00:00,2025-11-27T13:50:00+00:00,,15,Dublin International,DUB,EIDW,1,,,2025-11-27T14:55:00+00:00,,,,,,No,,
Departure,EI,EIN,Aer Lingus,EI,active,2025-11-27,Bristol,BRS,EGGD,,,2025-11-27T16:00:00+00:00,2025-11-27T16:00:00+00:00,2025-11-27T16:19:00+00:00,19,Cork,ORK,EICK,,,,2025-11-27T17:22:00+00:00,2025-11-27T17:11:00+00:00,,,,,No,,
Departure,FR4129,RYR4129,Ryanair,FR,landed,2025-11-27,Bristol,BRS,EGGD,,31,2025-11-27T05:55:00+00:00,2025-11-27T05:55:00+00:00,2025-11-27T06:04:00+00:00,10,Sofia,SOF,LBSF,2,,3,2025-11-27T11:05:00+00:00,2025-11-27T10:59:00+00:00,2025-11-27T10:59:00+00:00,,,,No,,
Departure,DL9469,DAL9469,Delta Air Lines,DL,landed,2025-11-27,Bristol,BRS,EGGD,,10,2025-11-27T06:00:00+00:00,2025-11-27T06:00:00+00:00,2025-11-27T06:12:00+00:00,12,Schiphol,AMS,EHAM,3,A08,10,2025-11-27T08:20:00+00:00,2025-11-27T08:09:00+00:00,2025-11-27T08:10:00+00:00,,,,Yes,klm,kl1074
Departure,G35570,GLO5570,Gol,G3,landed,2025-11-27,Bristol,BRS,EGGD,,10,2025-11-27T06:00:00+00:00,2025-11-27T06:00:00+00:00,2025-11-27T06:12:00+00:00,12,Schiphol,AMS,EHAM,3,A08,10,2025-11-27T08:20:00+00:00,2025-11-27T08:09:00+00:00,2025-11-27T08:10:00+00:00,,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,landed,2025-11-27,Bristol,BRS,EGGD,,10,2025-11-27T06:00:00+00:00,2025-11-27T06:00:00+00:00,2025-11-27T06:12:00+00:00,12,Schiphol,AMS,EHAM,3,A08,10,2025-11-27T08:20:00+00:00,2025-11-27T08:09:00+00:00,2025-11-27T08:10:00+00:00,,,,Yes,klm,kl1074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,landed,2025-11-27,Bristol,BRS,EGGD,,10,2025-11-27T06:00:00+00:00,2025-11-27T06:00:00+00:00,2025-11-27T06:12:00+00:00,12,Schiphol,AMS,EHAM,3,A08,10,2025-11-27T08:20:00+00:00,2025-11-27T08:09:00+00:00,2025-11-27T08:10:00+00:00,,,,Yes,klm,kl1074
Departure,KL1074,KLM1074,KLM,KL,landed,2025-11-27,Bristol,BRS,EGGD,,10,2025-11-27T06:00:00+00:00,2025-11-27T06:00:00+00:00,2025-11-27T06:12:00+00:00,12,Schiphol,AMS,EHAM,3,A08,10,2025-11-27T08:20:00+00:00,2025-11-27T08:09:00+00:00,2025-11-27T08:10:00+00:00,,,,No,,
Departure,FR3560,RYR3560,Ryanair,FR,landed,2025-11-27,Bristol,BRS,EGGD,,17,2025-11-27T06:05:00+00:00,2025-11-27T06:05:00+00:00,2025-11-27T06:09:00+00:00,5,Bergamo - Orio al Serio,BGY,LIME,5,,,2025-11-27T09:10:00+00:00,2025-11-27T08:52:00+00:00,2025-11-27T08:51:00+00:00,,,,No,,
Departure,U22709,EZY2709,easyJet,U2,landed,2025-11-27,Bristol,BRS,EGGD,,,2025-11-27T06:20:00+00:00,2025-11-27T06:20:00+00:00,2025-11-27T06:15:00+00:00,,Son Sant Joan Airport,PMI,LEPA,1,,3,2025-11-27T09:40:00+00:00,2025-11-27T09:13:00+00:00,2025-11-27T09:09:00+00:00,,,,No,,
