flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U22891,EZY2891,easyJet,U2,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T06:00:00+00:00,2025-10-06T06:00:00+00:00,2025-10-06T06:12:00+00:00,13,Split,SPU,LDSP,A,,,2025-10-06T09:35:00+00:00,2025-10-06T09:21:00+00:00,2025-10-06T09:20:00+00:00,,,,No,,
Departure,LS1821,EXS1821,Jet2,LS,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T06:00:00+00:00,2025-10-06T06:00:00+00:00,2025-10-06T06:06:00+00:00,6,Faro,FAO,LPFR,,,,2025-10-06T08:45:00+00:00,2025-10-06T08:25:00+00:00,2025-10-06T08:23:00+00:00,,,,No,,
Departure,U22773,EZY2773,easyJet,U2,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T07:15:00+00:00,2025-10-06T07:15:00+00:00,2025-10-06T07:35:00+00:00,21,Charles De Gaulle,CDG,LFPG,2B,,,2025-10-06T09:35:00+00:00,2025-10-06T09:35:00+00:00,2025-10-06T09:34:00+00:00,,,,No,,
Departure,U22783,EZY2783,easyJet,U2,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T07:15:00+00:00,2025-10-06T07:15:00+00:00,2025-10-06T07:33:00+00:00,19,Blagnac,TLS,LFBO,,4,7,2025-10-06T10:00:00+00:00,2025-10-06T09:55:00+00:00,2025-10-06T09:55:00+00:00,,,,No,,
Departure,U22893,EZY2893,easyJet,U2,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T06:15:00+00:00,2025-10-06T06:15:00+00:00,2025-10-06T06:47:00+00:00,32,Dubrovnik,DBV,LDDU,1,,3,2025-10-06T10:00:00+00:00,2025-10-06T10:09:00+00:00,2025-10-06T10:10:00+00:00,10,,,No,,
Departure,U22805,EZY2805,easyJet,U2,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T06:15:00+00:00,2025-10-06T06:15:00+00:00,2025-10-06T06:28:00+00:00,13,Kos Island International Airport,KGS,LGKO,,,,2025-10-06T12:15:00+00:00,2025-10-06T11:58:00+00:00,2025-10-06T11:58:00+00:00,,,,No,,
Departure,U22801,EZY2801,easyJet,U2,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T06:35:00+00:00,2025-10-06T06:35:00+00:00,2025-10-06T06:49:00+00:00,15,Diagoras,RHO,LGRP,2,,,2025-10-06T12:40:00+00:00,2025-10-06T12:30:00+00:00,2025-10-06T12:23:00+00:00,,,,No,,
Departure,FR5213,RYR5213,Ryanair,FR,landed,2025-10-06,Bristol,BRS,EGGD,,12,2025-10-06T08:25:00+00:00,2025-10-06T08:25:00+00:00,2025-10-06T08:34:00+00:00,9,Alicante El Altet,ALC,LEAL,,,9B,2025-10-06T11:55:00+00:00,2025-10-06T11:41:00+00:00,2025-10-06T11:41:00+00:00,,,,No,,
Departure,FR4147,RYR4147,Ryanair,FR,landed,2025-10-06,Bristol,BRS,EGGD,,11,2025-10-06T09:25:00+00:00,2025-10-06T09:25:00+00:00,2025-10-06T09:35:00+00:00,11,Faro,FAO,LPFR,,,,2025-10-06T12:00:00+00:00,2025-10-06T11:55:00+00:00,2025-10-06T11:54:00+00:00,,,,No,,
Departure,U27510,EZY7510,easyJet,U2,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T09:25:00+00:00,2025-10-06T09:25:00+00:00,2025-10-06T09:38:00+00:00,13,Faro,FAO,LPFR,,,,2025-10-06T12:05:00+00:00,2025-10-06T12:02:00+00:00,2025-10-06T11:56:00+00:00,,,,No,,
Departure,U22817,EZY2817,easyJet,U2,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T07:05:00+00:00,2025-10-06T07:05:00+00:00,2025-10-06T07:24:00+00:00,20,Santorini (Thira),JTR,LGSR,,,,2025-10-06T13:00:00+00:00,2025-10-06T12:51:00+00:00,2025-10-06T12:50:00+00:00,,,,No,,
Departure,X36114,TOM63A,TUIfly,X3,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T06:55:00+00:00,2025-10-06T06:55:00+00:00,2025-10-06T07:07:00+00:00,13,Gran Canaria,LPA,GCLP,,,,2025-10-06T11:00:00+00:00,2025-10-06T11:04:00+00:00,2025-10-06T11:04:00+00:00,4,G-TAWH,B738,No,,
Departure,U22703,EZY2703,easyJet,U2,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T10:40:00+00:00,2025-10-06T10:40:00+00:00,2025-10-06T11:01:00+00:00,22,El Prat De Llobregat,BCN,LEBL,2,,10C,2025-10-06T13:45:00+00:00,2025-10-06T13:42:00+00:00,2025-10-06T13:43:00+00:00,,,,No,,
Departure,RR8212,RYS8212,Ryanair Sun,RR,landed,2025-10-06,Bristol,BRS,EGGD,,12,2025-10-06T15:35:00+00:00,2025-10-06T15:35:00+00:00,2025-10-06T16:24:00+00:00,49,Copernicus Airport,WRO,EPWR,,,A,2025-10-06T18:45:00+00:00,2025-10-06T19:14:00+00:00,2025-10-06T19:17:00+00:00,32,,,No,,
Departure,LS1809,EXS1809,Jet2,LS,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T13:30:00+00:00,2025-10-06T13:30:00+00:00,2025-10-06T13:52:00+00:00,22,Antalya,AYT,LTAI,2,,211,2025-10-06T19:50:00+00:00,2025-10-06T19:45:00+00:00,2025-10-06T19:45:00+00:00,,,,No,,
Departure,U22925,EZY2925,easyJet,U2,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T16:30:00+00:00,2025-10-06T16:30:00+00:00,2025-10-06T16:41:00+00:00,12,Schiphol,AMS,EHAM,,,20,2025-10-06T18:50:00+00:00,2025-10-06T18:33:00+00:00,2025-10-06T18:36:00+00:00,,,,No,,
Departure,LS1813,EXS1813,Jet2,LS,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T14:00:00+00:00,2025-10-06T14:00:00+00:00,2025-10-06T14:10:00+00:00,10,Milas,BJV,LTFE,I,,,2025-10-06T20:05:00+00:00,2025-10-06T19:51:00+00:00,2025-10-06T19:47:00+00:00,,,,No,,
Departure,LS1817,EXS1817,Jet2,LS,landed,2025-10-06,Bristol,BRS,EGGD,,,2025-10-06T14:05:00+00:00,2025-10-06T14:05:00+00:00,2025-10-06T14:31:00+00:00,26,Dalaman,DLM,LTBS,I,,,2025-10-06T20:10:00+00:00,2025-10-06T20:14:00+00:00,2025-10-06T20:16:00+00:00,6,,,No,,
Departure,VS6952,VIR6952,Virgin Atlantic,VS,landed,2025-10-06,Bristol,BRS,EGGD,,11B,2025-10-06T17:35:00+00:00,2025-10-06T17:35:00+00:00,2025-10-06T17:44:00+00:00,9,Schiphol,AMS,EHAM,,A08,10,2025-10-06T19:50:00+00:00,2025-10-06T19:34:00+00:00,2025-10-06T19:36:00+00:00,,,,Yes,klm,kl1082
