flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22858,easyjet,landed,2023-10-02t01:30:00.000,2023-10-02t01:25:00.000,2023-10-02 01:26:00,2023-10-02,01:26:00,0,Night hour departures
u22804,easyjet,landed,2023-10-02t01:45:00.000,2023-10-02t01:41:00.000,2023-10-02 01:42:00,2023-10-02,01:42:00,0,Night hour departures
u22744,easyjet,landed,2023-10-02t01:50:00.000,2023-10-02t02:08:00.000,2023-10-02 02:05:00,2023-10-02,02:05:00,15,Night hour departures
u22852,easyjet,landed,2023-10-02t01:55:00.000,2023-10-02t02:02:00.000,2023-10-02 02:01:00,2023-10-02,02:01:00,7,Night hour departures
x3649,tuifly,landed,2023-10-02t02:10:00.000,2023-10-02t02:11:00.000,2023-10-02 02:12:00,2023-10-02,02:12:00,2,Night hour departures
x36765,tuifly,landed,2023-10-02t04:20:00.000,2023-10-02t04:00:00.000,2023-10-02 04:01:00,2023-10-02,04:01:00,0,Night hour departures
fr7948,ryanair,landed,2023-10-02t07:50:00.000,2023-10-02t07:40:00.000,2023-10-02 07:40:00,2023-10-02,07:40:00,0,Regular departures
ba8936,british airways,landed,2023-10-02t07:55:00.000,2023-10-02t08:05:00.000,2023-10-02 08:05:00,2023-10-02,08:05:00,10,Regular departures
ei3280,aer lingus,landed,2023-10-02t07:55:00.000,2023-10-02t08:05:00.000,2023-10-02 08:05:00,2023-10-02,08:05:00,10,Regular departures
,bae systems marine,landed,2023-10-02t08:14:00.000,2023-10-02t08:27:00.000,2023-10-02 08:27:00,2023-10-02,08:27:00,13,Regular departures
fr4148,ryanair,landed,2023-10-02t08:40:00.000,2023-10-02t08:23:00.000,2023-10-02 08:22:00,2023-10-02,08:22:00,0,Regular departures
af3161,air france,landed,2023-10-02t08:45:00.000,2023-10-02t08:44:00.000,2023-10-02 08:44:00,2023-10-02,08:44:00,0,Regular departures
dl9629,delta air lines,landed,2023-10-02t08:45:00.000,2023-10-02t08:44:00.000,2023-10-02 08:44:00,2023-10-02,08:44:00,0,Regular departures
ey7395,etihad airways,landed,2023-10-02t08:45:00.000,2023-10-02t08:44:00.000,2023-10-02 08:44:00,2023-10-02,08:44:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-10-02t08:45:00.000,2023-10-02t08:44:00.000,2023-10-02 08:44:00,2023-10-02,08:44:00,0,Regular departures
kl1049,klm,landed,2023-10-02t08:45:00.000,2023-10-02t08:44:00.000,2023-10-02 08:44:00,2023-10-02,08:44:00,0,Regular departures
lh970,lufthansa,landed,2023-10-02t08:50:00.000,2023-10-02t08:41:00.000,2023-10-02 08:38:00,2023-10-02,08:38:00,0,Regular departures
u2224,easyjet,landed,2023-10-02t09:00:00.000,2023-10-02t08:40:00.000,2023-10-02 08:41:00,2023-10-02,08:41:00,0,Regular departures
u2238,easyjet,landed,2023-10-02t09:40:00.000,2023-10-02t09:28:00.000,2023-10-02 09:29:00,2023-10-02,09:29:00,0,Regular departures
u27507,easyjet,landed,2023-10-02t09:40:00.000,2023-10-02t09:25:00.000,2023-10-02 09:25:00,2023-10-02,09:25:00,0,Regular departures
u2262,easyjet,landed,2023-10-02t09:45:00.000,2023-10-02t09:31:00.000,2023-10-02 09:31:00,2023-10-02,09:31:00,0,Regular departures
u2202,easyjet,landed,2023-10-02t10:00:00.000,2023-10-02t09:54:00.000,2023-10-02 09:54:00,2023-10-02,09:54:00,0,Regular departures
u2214,easyjet,landed,2023-10-02t10:05:00.000,2023-10-02t09:58:00.000,2023-10-02 09:58:00,2023-10-02,09:58:00,0,Regular departures
fr504,ryanair,landed,2023-10-02t10:10:00.000,2023-10-02t09:47:00.000,2023-10-02 09:47:00,2023-10-02,09:47:00,0,Regular departures
u22922,easyjet,landed,2023-10-02t10:15:00.000,2023-10-02t10:09:00.000,2023-10-02 10:09:00,2023-10-02,10:09:00,0,Regular departures
u22774,easyjet,landed,2023-10-02t10:35:00.000,2023-10-02t10:33:00.000,2023-10-02 10:34:00,2023-10-02,10:34:00,0,Regular departures
u2226,easyjet,landed,2023-10-02t10:45:00.000,2023-10-02t10:47:00.000,2023-10-02 10:48:00,2023-10-02,10:48:00,4,Regular departures
fr4441,ryanair,landed,2023-10-02t11:25:00.000,2023-10-02t11:05:00.000,2023-10-02 11:07:00,2023-10-02,11:07:00,0,Regular departures
