flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr4440,ryanair,active,2023-09-04t05:55:00.000,2023-09-04t05:55:00.000,2023-09-04 06:00:00,2023-09-04,06:00:00,5,Shoulder hour flights
ls1877,jet2,active,2023-09-04t06:00:00.000,2023-09-04t06:00:00.000,2023-09-04 06:12:00,2023-09-04,06:12:00,13,Shoulder hour flights
x36114,tuifly,active,2023-09-04t06:00:00.000,2023-09-04t06:35:00.000,2023-09-04 06:30:00,2023-09-04,06:30:00,31,Shoulder hour flights
x36148,tuifly,active,2023-09-04t06:00:00.000,2023-09-04t06:00:00.000,2023-09-04 06:02:00,2023-09-04,06:02:00,3,Shoulder hour flights
u22709,easyjet,active,2023-09-04t06:00:00.000,2023-09-04t06:00:00.000,2023-09-04 06:10:00,2023-09-04,06:10:00,10,Shoulder hour flights
u22715,easyjet,active,2023-09-04t06:00:00.000,2023-09-04t06:00:00.000,2023-09-04 06:17:00,2023-09-04,06:17:00,17,Shoulder hour flights
u22845,easyjet,active,2023-09-04t06:00:00.000,2023-09-04t06:15:00.000,2023-09-04 06:08:00,2023-09-04,06:08:00,8,Shoulder hour flights
u22891,easyjet,active,2023-09-04t06:05:00.000,2023-09-04t06:05:00.000,2023-09-04 06:19:00,2023-09-04,06:19:00,15,Shoulder hour flights
x36120,tuifly,active,2023-09-04t06:10:00.000,2023-09-04t06:10:00.000,2023-09-04 06:28:00,2023-09-04,06:28:00,18,Shoulder hour flights
u2223,easyjet,active,2023-09-04t06:15:00.000,2023-09-04t06:13:00.000,2023-09-04 06:22:00,2023-09-04,06:22:00,8,Shoulder hour flights
u22805,easyjet,active,2023-09-04t06:15:00.000,2023-09-04t06:15:00.000,2023-09-04 06:44:00,2023-09-04,06:44:00,29,Shoulder hour flights
af5199,air france,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,2023-09-04,06:39:00,20,Shoulder hour flights
az3737,alitalia,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,2023-09-04,06:39:00,20,Shoulder hour flights
dl9422,delta air lines,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,2023-09-04,06:39:00,20,Shoulder hour flights
ey7330,etihad airways,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,2023-09-04,06:39:00,20,Shoulder hour flights
g35535,gol,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,2023-09-04,06:39:00,20,Shoulder hour flights
kq1046,kenya airways,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,2023-09-04,06:39:00,20,Shoulder hour flights
vs6854,virgin atlantic,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,2023-09-04,06:39:00,20,Shoulder hour flights
kl1046,klm,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,2023-09-04,06:39:00,20,Shoulder hour flights
u22801,easyjet,active,2023-09-04t06:25:00.000,2023-09-04t06:25:00.000,2023-09-04 06:46:00,2023-09-04,06:46:00,22,Shoulder hour flights
x36150,tuifly,active,2023-09-04t06:30:00.000,2023-09-04t06:30:00.000,2023-09-04 06:41:00,2023-09-04,06:41:00,12,Shoulder hour flights
ls1805,jet2,active,2023-09-04t06:40:00.000,2023-09-04t06:40:00.000,2023-09-04 07:00:00,2023-09-04,07:00:00,20,Regular departures
x36118,tuifly,active,2023-09-04t06:40:00.000,2023-09-04t06:40:00.000,2023-09-04 07:02:00,2023-09-04,07:02:00,23,Regular departures
ls1821,jet2,active,2023-09-04t06:45:00.000,2023-09-04t07:00:00.000,2023-09-04 07:08:00,2023-09-04,07:08:00,24,Regular departures
ls1879,jet2,active,2023-09-04t06:45:00.000,2023-09-04t06:45:00.000,2023-09-04 06:57:00,2023-09-04,06:57:00,13,Shoulder hour flights
u2261,easyjet,active,2023-09-04t07:00:00.000,2023-09-04t07:00:00.000,2023-09-04 07:05:00,2023-09-04,07:05:00,5,Regular departures
u2201,easyjet,active,2023-09-04t07:05:00.000,2023-09-04t07:05:00.000,2023-09-04 07:11:00,2023-09-04,07:11:00,6,Regular departures
u2213,easyjet,active,2023-09-04t07:05:00.000,2023-09-04t07:05:00.000,2023-09-04 07:13:00,2023-09-04,07:13:00,8,Regular departures
u22817,easyjet,active,2023-09-04t07:05:00.000,2023-09-04t07:05:00.000,2023-09-04 07:23:00,2023-09-04,07:23:00,19,Regular departures
u22921,easyjet,active,2023-09-04t07:05:00.000,2023-09-04t07:05:00.000,2023-09-04 07:29:00,2023-09-04,07:29:00,24,Regular departures
ls1835,jet2,active,2023-09-04t07:10:00.000,2023-09-04t07:10:00.000,2023-09-04 07:21:00,2023-09-04,07:21:00,11,Regular departures
ls1825,jet2,active,2023-09-04t07:25:00.000,2023-09-04t07:27:00.000,2023-09-04 07:42:00,2023-09-04,07:42:00,17,Regular departures
fr505,ryanair,active,2023-09-04t07:30:00.000,2023-09-04t07:30:00.000,2023-09-04 07:31:00,2023-09-04,07:31:00,1,Regular departures
u2225,easyjet,active,2023-09-04t08:00:00.000,2023-09-04t08:00:00.000,2023-09-04 07:59:00,2023-09-04,07:59:00,0,Regular departures
fr7949,ryanair,active,2023-09-04t08:15:00.000,2023-09-04t08:15:00.000,2023-09-04 08:24:00,2023-09-04,08:24:00,10,Regular departures
ba8937,british airways,active,2023-09-04t08:25:00.000,2023-09-04t08:35:00.000,2023-09-04 08:36:00,2023-09-04,08:36:00,12,Regular departures
ei3281,aer lingus,active,2023-09-04t08:25:00.000,2023-09-04t08:35:00.000,2023-09-04 08:36:00,2023-09-04,08:36:00,12,Regular departures
fr6026,ryanair,active,2023-09-04t08:25:00.000,2023-09-04t08:25:00.000,2023-09-04 08:41:00,2023-09-04,08:41:00,17,Regular departures
fr6009,ryanair,active,2023-09-04t08:40:00.000,2023-09-04t08:55:00.000,2023-09-04 08:46:00,2023-09-04,08:46:00,6,Regular departures
,bae systems marine,active,2023-09-04t08:50:00.000,2023-09-04t09:05:00.000,2023-09-04 08:58:00,2023-09-04,08:58:00,8,Regular departures
fr4147,ryanair,active,2023-09-04t09:05:00.000,2023-09-04t09:05:00.000,2023-09-04 09:18:00,2023-09-04,09:18:00,13,Regular departures
