flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22913,EZY2913,G-UZLP,A20N,EGGD/BRS,HEGN/HRG,0,0,2024-11-05 10:29:38 UTC,Day flight,EZY
FR3559,RYR43MA,EI-EBR,B738,LIME/BGY,EGGD/BRS,13975,297,2024-11-05 10:29:59 UTC,Day flight,RYR
