flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
KL1080,KLM1080,G-CLSN,E190,EGGD/BRS,EHAM/AMS,13775,344,2024-11-05 14:14:57 UTC,Day flight,EZE
U2218,EZY57MQ,G-EZUW,A320,EGPH/EDI,EGGD/BRS,10575,314,2024-11-05 14:14:59 UTC,Day flight,EZY
