flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
x36459,tuifly,landed,2024-04-19t01:45:00.000,2024-04-19t01:34:00.000,2024-04-19 01:35:00,2024-04-19,01:35:00,0,Night hour departures
u22856,easyjet,landed,2024-04-19t02:25:00.000,2024-04-19t02:34:00.000,2024-04-19 02:34:00,2024-04-19,02:34:00,10,Night hour departures
fr3559,ryanair,landed,2024-04-19t07:35:00.000,2024-04-19t07:33:00.000,2024-04-19 07:34:00,2024-04-19,07:34:00,0,Regular departures
ba8936,british airways,landed,2024-04-19t07:55:00.000,2024-04-19t07:58:00.000,2024-04-19 08:01:00,2024-04-19,08:01:00,6,Regular departures
ei3280,aer lingus,landed,2024-04-19t07:55:00.000,2024-04-19t07:58:00.000,2024-04-19 08:01:00,2024-04-19,08:01:00,6,Regular departures
dl9298,delta air lines,landed,2024-04-19t08:50:00.000,2024-04-19t09:14:00.000,2024-04-19 09:12:00,2024-04-19,09:12:00,22,Regular departures
vs6896,virgin atlantic,landed,2024-04-19t08:50:00.000,2024-04-19t09:14:00.000,2024-04-19 09:12:00,2024-04-19,09:12:00,22,Regular departures
kl1075,klm,landed,2024-04-19t08:50:00.000,2024-04-19t09:14:00.000,2024-04-19 09:12:00,2024-04-19,09:12:00,22,Regular departures
fr504,ryanair,landed,2024-04-19t09:30:00.000,2024-04-19t09:21:00.000,2024-04-19 09:22:00,2024-04-19,09:22:00,0,Regular departures
u2222,easyjet,landed,2024-04-19t09:45:00.000,2024-04-19t09:38:00.000,2024-04-19 09:35:00,2024-04-19,09:35:00,0,Regular departures
u2214,easyjet,landed,2024-04-19t10:05:00.000,2024-04-19t09:54:00.000,2024-04-19 09:53:00,2024-04-19,09:53:00,0,Regular departures
u2202,easyjet,landed,2024-04-19t10:15:00.000,2024-04-19t10:34:00.000,2024-04-19 10:32:00,2024-04-19,10:32:00,17,Regular departures
u22774,easyjet,landed,2024-04-19t10:15:00.000,2024-04-19t10:20:00.000,2024-04-19 10:14:00,2024-04-19,10:14:00,0,Regular departures
fr6010,ryanair,landed,2024-04-19t10:55:00.000,2024-04-19t11:29:00.000,2024-04-19 11:26:00,2024-04-19,11:26:00,32,Regular departures
fr4134,ryanair,landed,2024-04-19t11:25:00.000,2024-04-19t11:36:00.000,2024-04-19 11:36:00,2024-04-19,11:36:00,12,Regular departures
u22884,easyjet,landed,2024-04-19t11:25:00.000,2024-04-19t11:45:00.000,2024-04-19 11:44:00,2024-04-19,11:44:00,19,Regular departures
u22710,easyjet,landed,2024-04-19t11:30:00.000,2024-04-19t11:52:00.000,2024-04-19 11:54:00,2024-04-19,11:54:00,24,Regular departures
ls1872,jet2,landed,2024-04-19t11:45:00.000,2024-04-19t12:10:00.000,2024-04-19 12:11:00,2024-04-19,12:11:00,27,Regular departures
u22766,easyjet,landed,2024-04-19t11:55:00.000,2024-04-19t12:02:00.000,2024-04-19 12:00:00,2024-04-19,12:00:00,6,Regular departures
ba7819,british airways,landed,2024-04-19t12:00:00.000,2024-04-19t11:30:00.000,2024-04-19 11:30:00,2024-04-19,11:30:00,0,Regular departures
si7045,sierra pacific airlines,landed,2024-04-19t12:00:00.000,2024-04-19t11:30:00.000,2024-04-19 11:30:00,2024-04-19,11:30:00,0,Regular departures
lm45,loganair,landed,2024-04-19t12:00:00.000,2024-04-19t11:30:00.000,2024-04-19 11:30:00,2024-04-19,11:30:00,0,Regular departures
