flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
FR4122,RYR49KR,EI-IFX,B38M,LEMG/AGP,EGGD/BRS,13575,254,2024-11-12 22:44:59 UTC,Shoulder period,RYR
U22736,EZY2736,G-UZHD,A20N,GCLP/LPA,EGGD/BRS,0,18,2024-11-12 22:44:56 UTC,Shoulder period,EZY
