flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
ls1818,jet2,landed,2023-11-04t00:45:00.000,2023-11-04t01:09:00.000,2023-11-04 01:09:00,2023-11-04,01:09:00,25,Night hour departures
ba8936,british airways,landed,2023-11-04t07:35:00.000,2023-11-04t07:18:00.000,2023-11-04 07:21:00,2023-11-04,07:21:00,0,Regular departures
ei3280,aer lingus,landed,2023-11-04t07:35:00.000,2023-11-04t07:18:00.000,2023-11-04 07:21:00,2023-11-04,07:21:00,0,Regular departures
fr504,ryanair,landed,2023-11-04t07:35:00.000,2023-11-04t07:26:00.000,2023-11-04 07:26:00,2023-11-04,07:26:00,0,Regular departures
af3161,air france,landed,2023-11-04t08:30:00.000,2023-11-04t08:26:00.000,2023-11-04 08:25:00,2023-11-04,08:25:00,0,Regular departures
dl9629,delta air lines,landed,2023-11-04t08:30:00.000,2023-11-04t08:26:00.000,2023-11-04 08:25:00,2023-11-04,08:25:00,0,Regular departures
ey7395,etihad airways,landed,2023-11-04t08:30:00.000,2023-11-04t08:26:00.000,2023-11-04 08:25:00,2023-11-04,08:25:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-11-04t08:30:00.000,2023-11-04t08:26:00.000,2023-11-04 08:25:00,2023-11-04,08:25:00,0,Regular departures
zq1049,german airways,landed,2023-11-04t08:30:00.000,2023-11-04t08:26:00.000,2023-11-04 08:25:00,2023-11-04,08:25:00,0,Regular departures
u23839,easyjet,landed,2023-11-04t08:45:00.000,2023-11-04t08:44:00.000,2023-11-04 08:47:00,2023-11-04,08:47:00,3,Regular departures
u2214,easyjet,landed,2023-11-04t09:45:00.000,2023-11-04t09:36:00.000,2023-11-04 09:36:00,2023-11-04,09:36:00,0,Regular departures
u22958,easyjet,landed,2023-11-04t10:05:00.000,2023-11-04t10:17:00.000,2023-11-04 10:16:00,2023-11-04,10:16:00,12,Regular departures
u22884,easyjet,landed,2023-11-04t10:15:00.000,2023-11-04t10:05:00.000,2023-11-04 10:04:00,2023-11-04,10:04:00,0,Regular departures
