flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,X3762,TUI762,TUIfly,X3,diverted,2025-09-27,Bristol,BRS,EGGD,,,2025-09-27T15:25:00+00:00,2025-09-27T15:25:00+00:00,2025-09-27T15:32:00+00:00,7,Amilcar Cabral International,SID,GVAC,3,,,2025-09-27T19:20:00+00:00,2025-09-27T17:46:00+00:00,,,,,No,,
Departure,LS1809,EXS97HA,Jet2,LS,landed,2025-09-27,Bristol,BRS,BRS,,,2025-09-27T12:45:00+00:00,2025-09-27T12:45:00+00:00,,15,Antalya,AYT,AYT,2,,,2025-09-27T19:05:00+00:00,,,,G-DRTX,B738,No,,
Departure,U22721,EZY2721,easyJet,U2,landed,2025-09-27,Bristol,BRS,EGGD,,,2025-09-27T06:15:00+00:00,2025-09-27T06:15:00+00:00,2025-09-27T06:27:00+00:00,12,Alicante El Altet,ALC,LEAL,,,10B,2025-09-27T09:40:00+00:00,2025-09-27T09:27:00+00:00,2025-09-27T09:31:00+00:00,,,,No,,
Departure,X36660,TUI6660,TUIfly,X3,landed,2025-09-27,Bristol,BRS,EGGD,,,2025-09-27T06:55:00+00:00,2025-09-27T06:55:00+00:00,2025-09-27T07:10:00+00:00,16,Son Sant Joan Airport,PMI,LEPA,,,03,2025-09-27T10:15:00+00:00,2025-09-27T10:04:00+00:00,2025-09-27T10:03:00+00:00,,,,No,,
Departure,LS1871,EXS1871,Jet2,LS,landed,2025-09-27,Bristol,BRS,EGGD,,,2025-09-27T07:25:00+00:00,2025-09-27T07:25:00+00:00,2025-09-27T07:38:00+00:00,14,Son Sant Joan Airport,PMI,LEPA,,,09,2025-09-27T10:50:00+00:00,2025-09-27T10:30:00+00:00,2025-09-27T10:30:00+00:00,,,,No,,
Departure,DL9522,DAL9522,Delta Air Lines,DL,landed,2025-09-27,Bristol,BRS,EGGD,,11,2025-09-27T09:20:00+00:00,2025-09-27T09:20:00+00:00,2025-09-27T09:57:00+00:00,37,Schiphol,AMS,EHAM,2,A08,008,2025-09-27T11:35:00+00:00,2025-09-27T11:49:00+00:00,2025-09-27T11:55:00+00:00,20,,,Yes,klm,kl1076
Departure,G35569,GLO5569,Gol,G3,landed,2025-09-27,Bristol,BRS,EGGD,,11,2025-09-27T09:20:00+00:00,2025-09-27T09:20:00+00:00,2025-09-27T09:57:00+00:00,37,Schiphol,AMS,EHAM,2,A08,008,2025-09-27T11:35:00+00:00,2025-09-27T11:49:00+00:00,2025-09-27T11:55:00+00:00,20,,,Yes,klm,kl1076
Departure,KQ1052,KQA1052,Kenya Airways,KQ,landed,2025-09-27,Bristol,BRS,EGGD,,11,2025-09-27T09:20:00+00:00,2025-09-27T09:20:00+00:00,2025-09-27T09:57:00+00:00,37,Schiphol,AMS,EHAM,2,A08,008,2025-09-27T11:35:00+00:00,2025-09-27T11:49:00+00:00,2025-09-27T11:55:00+00:00,20,,,Yes,klm,kl1076
Departure,VS6949,VIR6949,Virgin Atlantic,VS,landed,2025-09-27,Bristol,BRS,EGGD,,11,2025-09-27T09:20:00+00:00,2025-09-27T09:20:00+00:00,2025-09-27T09:57:00+00:00,37,Schiphol,AMS,EHAM,2,A08,008,2025-09-27T11:35:00+00:00,2025-09-27T11:49:00+00:00,2025-09-27T11:55:00+00:00,20,,,Yes,klm,kl1076
Departure,KL1076,KLM1076,KLM,KL,landed,2025-09-27,Bristol,BRS,EGGD,,11,2025-09-27T09:20:00+00:00,2025-09-27T09:20:00+00:00,2025-09-27T09:57:00+00:00,37,Schiphol,AMS,EHAM,2,A08,008,2025-09-27T11:35:00+00:00,2025-09-27T11:49:00+00:00,2025-09-27T11:55:00+00:00,20,,,No,,
