flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
BY6279,TOM2EC,G-TUMS,B38M,GCTS/TFS,EGGD/BRS,22300,356,2024-11-05 20:29:58 UTC,Day flight,TOM
U2228,EZY69FU,G-EZRX,A320,EGAA/BFS,EGGD/BRS,0,0,2024-11-05 20:29:59 UTC,Day flight,EZY
