Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
Ryanair,Sofia,2024-04-14T11:25:00+00:00,2024-04-14T11:42:00+00:00,Bristol,2024-04-14T13:05:00+00:00,2024-04-14T13:04:00+00:00
easyJet,Split,2024-04-14T10:35:00+00:00,2024-04-14T10:57:00+00:00,Bristol,2024-04-14T12:20:00+00:00,2024-04-14T12:27:00+00:00
Jet2,Pablo Ruiz Picasso,2024-04-14T11:25:00+00:00,2024-04-14T12:37:00+00:00,Bristol,2024-04-14T13:10:00+00:00,2024-04-14T14:03:00+00:00
Ryanair,Henri Coanda International,2024-04-14T13:50:00+00:00,2024-04-14T13:53:00+00:00,Bristol,2024-04-14T15:25:00+00:00,2024-04-14T15:21:00+00:00
Alitalia,Schiphol,2024-04-14T12:55:00+00:00,2024-04-14T13:33:00+00:00,Bristol,2024-04-14T13:10:00+00:00,2024-04-14T13:33:00+00:00
easyJet,Leonardo Da Vinci (Fiumicino),2024-04-14T11:25:00+00:00,2024-04-14T11:44:00+00:00,Bristol,2024-04-14T13:20:00+00:00,2024-04-14T13:07:00+00:00
Virgin Atlantic,Schiphol,2024-04-14T12:55:00+00:00,2024-04-14T13:33:00+00:00,Bristol,2024-04-14T13:10:00+00:00,2024-04-14T13:33:00+00:00
Kenya Airways,Schiphol,2024-04-14T12:55:00+00:00,2024-04-14T13:33:00+00:00,Bristol,2024-04-14T13:10:00+00:00,2024-04-14T13:33:00+00:00
KLM,Schiphol,2024-04-14T12:55:00+00:00,2024-04-14T13:33:00+00:00,Bristol,2024-04-14T13:10:00+00:00,2024-04-14T13:33:00+00:00
TUIfly,Pablo Ruiz Picasso,2024-04-14T10:35:00+00:00,2024-04-14T11:36:00+00:00,Bristol,2024-04-14T12:10:00+00:00,2024-04-14T12:55:00+00:00
easyJet,Galileo Galilei,2024-04-14T10:35:00+00:00,2024-04-14T10:46:00+00:00,Bristol,2024-04-14T11:55:00+00:00,2024-04-14T12:05:00+00:00
easyJet,Son Sant Joan Airport,2024-04-14T14:10:00+00:00,2024-04-14T14:33:00+00:00,Bristol,2024-04-14T15:40:00+00:00,2024-04-14T15:41:00+00:00
easyJet,Geneve-cointrin,2024-04-14T17:05:00+00:00,2024-04-14T17:25:00+00:00,Bristol,2024-04-14T17:50:00+00:00,2024-04-14T17:50:00+00:00
easyJet,Geneve-cointrin,2024-04-14T16:40:00+00:00,2024-04-14T16:53:00+00:00,Bristol,2024-04-14T17:25:00+00:00,2024-04-14T17:22:00+00:00
easyJet,"Athens International Airport ""Eleftherios Venizelos""",2024-04-14T23:50:00+00:00,2024-04-15T00:21:00+00:00,Bristol,2024-04-15T01:45:00+00:00,2024-04-15T01:58:00+00:00
easyJet,Aldergrove International Airport,2024-04-14T13:55:00+00:00,2024-04-14T14:56:00+00:00,Bristol,2024-04-14T15:05:00+00:00,2024-04-14T15:47:00+00:00
TUIfly,Sur Reina Sofia,2024-04-14T19:10:00+00:00,2024-04-14T19:37:00+00:00,Bristol,2024-04-14T23:30:00+00:00,2024-04-14T23:15:00+00:00
easyJet,Bilbao,2024-04-14T09:30:00+00:00,2024-04-14T09:34:00+00:00,Bristol,2024-04-14T10:15:00+00:00,2024-04-14T10:00:00+00:00
Jet2,Antalya,2024-04-14T16:35:00+00:00,2024-04-14T16:46:00+00:00,Bristol,2024-04-14T19:20:00+00:00,2024-04-14T19:14:00+00:00
easyJet,Alicante El Altet,2024-04-14T16:10:00+00:00,2024-04-14T16:42:00+00:00,Bristol,2024-04-14T17:45:00+00:00,2024-04-14T17:58:00+00:00
easyJet,Glasgow International,2024-04-14T13:50:00+00:00,2024-04-14T14:04:00+00:00,Bristol,2024-04-14T15:05:00+00:00,2024-04-14T14:58:00+00:00
Aer Lingus,Dublin International,2024-04-14T14:30:00+00:00,2024-04-14T14:46:00+00:00,Bristol,2024-04-14T15:50:00+00:00,2024-04-14T15:44:00+00:00
Qatar Airways,Dublin International,2024-04-14T14:30:00+00:00,2024-04-14T14:46:00+00:00,Bristol,2024-04-14T15:50:00+00:00,2024-04-14T15:44:00+00:00
British Airways,Dublin International,2024-04-14T14:30:00+00:00,2024-04-14T14:46:00+00:00,Bristol,2024-04-14T15:50:00+00:00,2024-04-14T15:44:00+00:00
easyJet,Son Sant Joan Airport,2024-04-14T11:40:00+00:00,2024-04-14T11:43:00+00:00,Bristol,2024-04-14T13:10:00+00:00,2024-04-14T12:51:00+00:00
easyJet,Aldergrove International Airport,2024-04-14T14:45:00+00:00,2024-04-14T15:11:00+00:00,Bristol,2024-04-14T15:55:00+00:00,2024-04-14T15:58:00+00:00
easyJet,Schiphol,2024-04-14T15:40:00+00:00,2024-04-14T16:08:00+00:00,Bristol,2024-04-14T16:00:00+00:00,2024-04-14T16:08:00+00:00
German Airways,Schiphol,2024-04-14T16:40:00+00:00,2024-04-14T17:05:00+00:00,Bristol,2024-04-14T16:55:00+00:00,2024-04-14T17:07:00+00:00
TUIfly,Larnaca,2024-04-14T23:55:00+00:00,2024-04-14T23:53:00+00:00,Bristol,2024-04-15T02:55:00+00:00,2024-04-15T02:37:00+00:00
Virgin Atlantic,Schiphol,2024-04-14T22:00:00+00:00,2024-04-14T22:15:00+00:00,Bristol,2024-04-14T22:20:00+00:00,2024-04-14T22:15:00+00:00
Kenya Airways,Schiphol,2024-04-14T22:00:00+00:00,2024-04-14T22:15:00+00:00,Bristol,2024-04-14T22:20:00+00:00,2024-04-14T22:15:00+00:00
Delta Air Lines,Schiphol,2024-04-14T08:35:00+00:00,2024-04-14T08:55:00+00:00,Bristol,2024-04-14T08:50:00+00:00,2024-04-14T08:57:00+00:00
Virgin Atlantic,Schiphol,2024-04-14T08:35:00+00:00,2024-04-14T08:55:00+00:00,Bristol,2024-04-14T08:50:00+00:00,2024-04-14T08:57:00+00:00
easyJet,Alicante El Altet,2024-04-14T11:00:00+00:00,2024-04-14T11:05:00+00:00,Bristol,2024-04-14T12:35:00+00:00,2024-04-14T12:20:00+00:00
Ryanair,Kastrup,2024-04-14T16:55:00+00:00,2024-04-14T17:02:00+00:00,Bristol,2024-04-14T18:05:00+00:00,2024-04-14T18:02:00+00:00
easyJet,Ioannis Kapodistrias,2024-04-14T19:55:00+00:00,2024-04-14T20:01:00+00:00,Bristol,2024-04-14T21:25:00+00:00,2024-04-14T21:11:00+00:00
TUIfly,Lanzarote,2024-04-14T10:55:00+00:00,2024-04-14T11:17:00+00:00,Bristol,2024-04-14T14:50:00+00:00,2024-04-14T14:44:00+00:00
Delta Air Lines,Schiphol,2024-04-14T16:40:00+00:00,2024-04-14T17:05:00+00:00,Bristol,2024-04-14T16:55:00+00:00,2024-04-14T17:07:00+00:00
Ryanair,Marseille Provence Airport,2024-04-14T09:50:00+00:00,2024-04-14T10:54:00+00:00,Bristol,2024-04-14T10:55:00+00:00,2024-04-14T11:41:00+00:00
easyJet,Cote D'azur International Airport,2024-04-14T18:05:00+00:00,2024-04-14T18:15:00+00:00,Bristol,2024-04-14T19:20:00+00:00,2024-04-14T19:07:00+00:00
easyJet,Dubrovnik,2024-04-14T17:35:00+00:00,2024-04-14T17:49:00+00:00,Bristol,2024-04-14T19:35:00+00:00,2024-04-14T19:43:00+00:00
Kenya Airways,Schiphol,2024-04-14T16:40:00+00:00,2024-04-14T17:05:00+00:00,Bristol,2024-04-14T16:55:00+00:00,2024-04-14T17:07:00+00:00
Virgin Atlantic,Schiphol,2024-04-14T16:40:00+00:00,2024-04-14T17:05:00+00:00,Bristol,2024-04-14T16:55:00+00:00,2024-04-14T17:07:00+00:00
easyJet,Edinburgh,2024-04-14T17:50:00+00:00,2024-04-14T18:12:00+00:00,Bristol,2024-04-14T19:05:00+00:00,2024-04-14T19:10:00+00:00
easyJet,Inverness,2024-04-14T16:55:00+00:00,2024-04-14T16:57:00+00:00,Bristol,2024-04-14T18:15:00+00:00,2024-04-14T18:08:00+00:00
Avanti Air,Guernsey,2024-04-14T14:50:00+00:00,2024-04-14T10:46:00+00:00,Bristol,2024-04-14T15:45:00+00:00,2024-04-14T11:23:00+00:00
easyJet,Geneve-cointrin,2024-04-14T17:05:00+00:00,,Bristol,2024-04-14T17:38:00+00:00,
British Airways,Dublin International,2024-04-14T17:05:00+00:00,2024-04-14T17:10:00+00:00,Bristol,2024-04-14T18:25:00+00:00,2024-04-14T18:04:00+00:00
Qatar Airways,Dublin International,2024-04-14T17:05:00+00:00,2024-04-14T17:10:00+00:00,Bristol,2024-04-14T18:25:00+00:00,2024-04-14T18:04:00+00:00
Aer Lingus,Dublin International,2024-04-14T17:05:00+00:00,2024-04-14T17:10:00+00:00,Bristol,2024-04-14T18:25:00+00:00,2024-04-14T18:04:00+00:00
easyJet,Schiphol,2024-04-14T19:00:00+00:00,2024-04-14T19:30:00+00:00,Bristol,2024-04-14T19:20:00+00:00,2024-04-14T19:34:00+00:00
Jet2,Lanzarote,2024-04-14T17:35:00+00:00,2024-04-14T18:35:00+00:00,Bristol,2024-04-14T21:30:00+00:00,2024-04-14T22:07:00+00:00
Sierra Pacific Airlines,Jersey,2024-04-14T18:20:00+00:00,,Bristol,2024-04-14T19:20:00+00:00,
Loganair,Jersey,2024-04-14T18:20:00+00:00,,Bristol,2024-04-14T19:20:00+00:00,
,Jersey,2024-04-14T18:20:00+00:00,,Bristol,2024-04-14T19:20:00+00:00,
Ryanair,Francisco Sá Carneiro,2024-04-14T18:50:00+00:00,2024-04-14T19:31:00+00:00,Bristol,2024-04-14T21:00:00+00:00,2024-04-14T21:15:00+00:00
Ryanair,Dublin International,2024-04-14T15:35:00+00:00,2024-04-14T15:52:00+00:00,Bristol,2024-04-14T16:40:00+00:00,2024-04-14T16:33:00+00:00
easyJet,Schiphol,2024-04-14T19:25:00+00:00,2024-04-14T20:07:00+00:00,Bristol,2024-04-14T19:45:00+00:00,2024-04-14T20:10:00+00:00
Blue Islands,Jersey,2024-04-14T18:20:00+00:00,2024-04-14T20:01:00+00:00,Bristol,2024-04-14T19:16:00+00:00,
easyJet,Newcastle Airport,2024-04-14T21:50:00+00:00,2024-04-14T22:36:00+00:00,Bristol,2024-04-14T22:55:00+00:00,2024-04-14T23:25:00+00:00
Blue Islands,Jersey,2024-04-14T18:20:00+00:00,,Bristol,2024-04-14T19:20:00+00:00,
British Airways,Cork,2024-04-14T18:30:00+00:00,2024-04-14T18:32:00+00:00,Bristol,2024-04-14T19:50:00+00:00,2024-04-14T19:27:00+00:00
Aer Lingus,Cork,2024-04-14T18:30:00+00:00,2024-04-14T18:32:00+00:00,Bristol,2024-04-14T19:50:00+00:00,2024-04-14T19:27:00+00:00
Jet2,Sur Reina Sofia,2024-04-14T15:35:00+00:00,2024-04-14T15:50:00+00:00,Bristol,2024-04-14T19:45:00+00:00,2024-04-14T19:36:00+00:00
Jet2,Paphos International Airport,2024-04-14T15:30:00+00:00,2024-04-14T15:55:00+00:00,Bristol,2024-04-14T18:35:00+00:00,2024-04-14T18:39:00+00:00
Ryanair,Son Sant Joan Airport,2024-04-14T19:25:00+00:00,2024-04-14T19:43:00+00:00,Bristol,2024-04-14T20:55:00+00:00,2024-04-14T20:57:00+00:00
Aurigny Air Services,Guernsey,2024-04-14T14:50:00+00:00,,Bristol,2024-04-14T15:45:00+00:00,
Ryanair,Alicante El Altet,2024-04-14T20:35:00+00:00,2024-04-14T20:53:00+00:00,Bristol,2024-04-14T22:10:00+00:00,2024-04-14T22:12:00+00:00
easyJet,Orly,2024-04-14T21:55:00+00:00,2024-04-14T22:18:00+00:00,Bristol,2024-04-14T22:15:00+00:00,2024-04-14T22:17:00+00:00
easyJet,Berlin Brandenburg Airport,2024-04-14T22:00:00+00:00,2024-04-14T22:02:00+00:00,Bristol,2024-04-14T23:05:00+00:00,2024-04-14T22:55:00+00:00
TUIfly,Sharm el-Sheikh International Airport,2024-04-14T21:25:00+00:00,2024-04-14T21:34:00+00:00,Bristol,2024-04-15T02:10:00+00:00,2024-04-15T02:24:00+00:00
British Airways,Dyce,2024-04-14T17:55:00+00:00,2024-04-14T17:55:00+00:00,Bristol,2024-04-14T19:25:00+00:00,2024-04-14T19:03:00+00:00
Sierra Pacific Airlines,Dyce,2024-04-14T17:55:00+00:00,2024-04-14T17:55:00+00:00,Bristol,2024-04-14T19:25:00+00:00,2024-04-14T19:03:00+00:00
Loganair,Dyce,2024-04-14T17:55:00+00:00,2024-04-14T17:55:00+00:00,Bristol,2024-04-14T19:25:00+00:00,2024-04-14T19:03:00+00:00
KLM,Schiphol,2024-04-14T22:00:00+00:00,2024-04-14T22:15:00+00:00,Bristol,2024-04-14T22:20:00+00:00,2024-04-14T22:15:00+00:00
easyJet,Lisbon Portela,2024-04-14T10:05:00+00:00,2024-04-14T10:29:00+00:00,Bristol,2024-04-14T12:35:00+00:00,2024-04-14T12:30:00+00:00
easyJet,Sur Reina Sofia,2024-04-14T11:10:00+00:00,2024-04-14T11:26:00+00:00,Bristol,2024-04-14T15:15:00+00:00,2024-04-14T15:07:00+00:00
easyJet,Mérignac,2024-04-14T22:25:00+00:00,2024-04-14T22:44:00+00:00,Bristol,2024-04-14T23:05:00+00:00,2024-04-14T22:59:00+00:00
easyJet,Glasgow International,2024-04-14T17:45:00+00:00,2024-04-14T17:49:00+00:00,Bristol,2024-04-14T18:55:00+00:00,2024-04-14T18:42:00+00:00
easyJet,Charles De Gaulle,2024-04-14T22:35:00+00:00,2024-04-14T23:11:00+00:00,Bristol,2024-04-14T22:55:00+00:00,2024-04-14T23:05:00+00:00
easyJet,Aldergrove International Airport,2024-04-14T21:45:00+00:00,2024-04-14T22:23:00+00:00,Bristol,2024-04-14T22:50:00+00:00,2024-04-14T23:12:00+00:00
easyJet,Glasgow International,2024-04-14T21:35:00+00:00,2024-04-14T21:51:00+00:00,Bristol,2024-04-14T22:45:00+00:00,2024-04-14T22:48:00+00:00
easyJet,El Prat De Llobregat,2024-04-14T22:15:00+00:00,2024-04-14T22:54:00+00:00,Bristol,2024-04-14T23:30:00+00:00,2024-04-14T23:43:00+00:00
easyJet,Edinburgh,2024-04-14T21:40:00+00:00,2024-04-14T21:57:00+00:00,Bristol,2024-04-14T22:55:00+00:00,2024-04-14T22:51:00+00:00
Ryanair,Lanzarote,2024-04-14T18:25:00+00:00,2024-04-14T18:49:00+00:00,Bristol,2024-04-14T22:15:00+00:00,2024-04-14T22:21:00+00:00
easyJet,Kastrup,2024-04-14T22:15:00+00:00,2024-04-14T22:18:00+00:00,Bristol,2024-04-14T23:20:00+00:00,2024-04-14T23:09:00+00:00
Jet2,Fuerteventura,2024-04-14T18:45:00+00:00,2024-04-14T20:50:00+00:00,Bristol,2024-04-14T22:45:00+00:00,
easyJet,Antalya,2024-04-14T22:45:00+00:00,2024-04-14T22:59:00+00:00,Bristol,2024-04-15T01:30:00+00:00,2024-04-15T01:25:00+00:00
Ryanair,Faro,2024-04-14T20:15:00+00:00,2024-04-14T20:27:00+00:00,Bristol,2024-04-14T22:55:00+00:00,2024-04-14T22:45:00+00:00
easyJet,Milas,2024-04-14T13:55:00+00:00,2024-04-14T14:20:00+00:00,Bristol,2024-04-14T16:15:00+00:00,2024-04-14T16:41:00+00:00
easyJet,Barajas,2024-04-14T22:30:00+00:00,2024-04-14T22:36:00+00:00,Bristol,2024-04-14T23:45:00+00:00,2024-04-14T23:20:00+00:00
Jet2,Gran Canaria,2024-04-14T19:10:00+00:00,2024-04-14T20:07:00+00:00,Bristol,2024-04-14T23:10:00+00:00,2024-04-14T23:46:00+00:00
easyJet,Son Sant Joan Airport,2024-04-14T16:45:00+00:00,2024-04-14T17:12:00+00:00,Bristol,2024-04-14T18:15:00+00:00,2024-04-14T18:20:00+00:00
easyJet,Faro,2024-04-14T22:15:00+00:00,2024-04-14T22:27:00+00:00,Bristol,2024-04-15T00:50:00+00:00,2024-04-15T00:42:00+00:00
Virgin Atlantic,Schiphol,2024-04-14T12:55:00+00:00,2024-04-14T13:33:00+00:00,Bristol,2024-04-14T13:10:00+00:00,2024-04-14T13:33:00+00:00
empty,Guernsey,2024-04-14T11:45:00+00:00,,Bristol,2024-04-14T12:27:00+00:00,
easyJet,Newcastle Airport,2024-04-14T14:55:00+00:00,2024-04-14T15:51:00+00:00,Bristol,2024-04-14T16:00:00+00:00,2024-04-14T16:37:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-14T13:40:00+00:00,2024-04-14T13:57:00+00:00,Bristol,2024-04-14T15:25:00+00:00,2024-04-14T15:24:00+00:00
Jet2,Faro,2024-04-14T10:25:00+00:00,2024-04-14T10:39:00+00:00,Bristol,2024-04-14T13:05:00+00:00,2024-04-14T12:58:00+00:00
Virgin Atlantic,Schiphol,2024-04-14T08:35:00+00:00,2024-04-14T08:55:00+00:00,Bristol,2024-04-14T08:50:00+00:00,2024-04-14T08:57:00+00:00
easyJet,Lisbon Portela,2024-04-14T12:15:00+00:00,2024-04-14T12:44:00+00:00,Bristol,2024-04-14T14:45:00+00:00,2024-04-14T14:39:00+00:00
Ryanair,Dublin International,2024-04-14T08:40:00+00:00,2024-04-14T08:50:00+00:00,Bristol,2024-04-14T09:45:00+00:00,2024-04-14T09:33:00+00:00
Ryanair,Ireland West Airport Knock,2024-04-14T13:30:00+00:00,2024-04-14T13:39:00+00:00,Bristol,2024-04-14T14:40:00+00:00,2024-04-14T14:31:00+00:00
easyJet,George Best Belfast City,2024-04-14T18:10:00+00:00,2024-04-14T18:26:00+00:00,Bristol,2024-04-14T19:15:00+00:00,2024-04-14T19:18:00+00:00
Etihad Airways,Schiphol,2024-04-14T22:00:00+00:00,2024-04-14T22:15:00+00:00,Bristol,2024-04-14T22:20:00+00:00,2024-04-14T22:15:00+00:00
Ryanair,Dublin International,2024-04-14T20:05:00+00:00,2024-04-14T20:09:00+00:00,Bristol,2024-04-14T21:10:00+00:00,2024-04-14T20:49:00+00:00
easyJet,North Front,2024-04-14T10:35:00+00:00,2024-04-14T10:39:00+00:00,Bristol,2024-04-14T12:25:00+00:00,2024-04-14T12:11:00+00:00
Ryanair,John Paul II Balice International,2024-04-14T07:05:00+00:00,,Bristol,2024-04-14T08:40:00+00:00,
Avanti Air,Guernsey,2024-04-14T10:45:00+00:00,,Bristol,2024-04-14T11:27:00+00:00,
easyJet,Orly,2024-04-14T19:05:00+00:00,2024-04-14T19:40:00+00:00,Bristol,2024-04-14T19:25:00+00:00,2024-04-14T19:39:00+00:00
easyJet,Corvera International,2024-04-14T10:20:00+00:00,2024-04-14T10:30:00+00:00,Bristol,2024-04-14T11:55:00+00:00,2024-04-14T11:45:00+00:00
easyJet,Edinburgh,2024-04-14T13:10:00+00:00,2024-04-14T13:16:00+00:00,Bristol,2024-04-14T14:25:00+00:00,2024-04-14T14:13:00+00:00
Ryanair,El Prat De Llobregat,2024-04-14T18:50:00+00:00,2024-04-14T18:59:00+00:00,Bristol,2024-04-14T20:15:00+00:00,2024-04-14T19:54:00+00:00
Ryanair,Barajas,2024-04-14T06:45:00+00:00,2024-04-14T06:57:00+00:00,Bristol,2024-04-14T08:00:00+00:00,2024-04-14T07:42:00+00:00
Ryanair Sun,John Paul II Balice International,2024-04-14T07:05:00+00:00,2024-04-14T07:09:00+00:00,Bristol,2024-04-14T08:40:00+00:00,2024-04-14T08:50:00+00:00
easyJet,Faro,2024-04-14T06:30:00+00:00,2024-04-14T06:53:00+00:00,Bristol,2024-04-14T09:10:00+00:00,2024-04-14T09:13:00+00:00
British Airways,Dublin International,2024-04-14T06:40:00+00:00,2024-04-14T06:55:00+00:00,Bristol,2024-04-14T07:55:00+00:00,2024-04-14T07:45:00+00:00
Aer Lingus,Dublin International,2024-04-14T06:40:00+00:00,2024-04-14T06:55:00+00:00,Bristol,2024-04-14T07:55:00+00:00,2024-04-14T07:45:00+00:00
easyJet,Blagnac,2024-04-14T07:40:00+00:00,2024-04-14T07:50:00+00:00,Bristol,2024-04-14T08:30:00+00:00,2024-04-14T08:24:00+00:00
easyJet,Edinburgh,2024-04-14T07:35:00+00:00,2024-04-14T07:38:00+00:00,Bristol,2024-04-14T08:50:00+00:00,2024-04-14T08:32:00+00:00
KLM,Schiphol,2024-04-14T08:35:00+00:00,2024-04-14T08:55:00+00:00,Bristol,2024-04-14T08:50:00+00:00,2024-04-14T08:57:00+00:00
empty,Jersey,2024-04-14T08:00:00+00:00,2024-04-14T08:02:00+00:00,Bristol,2024-04-14T08:46:00+00:00,2024-04-14T08:40:00+00:00
easyJet,Bristol,2024-04-14T18:15:00+00:00,2024-04-14T18:22:00+00:00,Berlin Brandenburg Airport,2024-04-14T21:15:00+00:00,2024-04-14T20:51:00+00:00
easyJet,Bristol,2024-04-14T15:35:00+00:00,2024-04-14T16:43:00+00:00,Aldergrove International Airport,2024-04-14T16:45:00+00:00,
easyJet,Bristol,2024-04-14T07:45:00+00:00,2024-04-14T07:36:00+00:00,Aldergrove International Airport,2024-04-14T08:55:00+00:00,2024-04-14T08:31:00+00:00
easyJet,Bristol,2024-04-14T13:05:00+00:00,2024-04-14T13:14:00+00:00,Aldergrove International Airport,2024-04-14T14:15:00+00:00,2024-04-14T14:10:00+00:00
easyJet,Bristol,2024-04-14T20:05:00+00:00,2024-04-14T20:27:00+00:00,Aldergrove International Airport,2024-04-14T21:15:00+00:00,2024-04-14T21:22:00+00:00
easyJet,Bristol,2024-04-14T16:30:00+00:00,2024-04-14T16:54:00+00:00,George Best Belfast City,2024-04-14T17:40:00+00:00,2024-04-14T17:45:00+00:00
empty,Bristol,2024-04-14T13:10:00+00:00,,Guernsey,2024-04-14T14:00:00+00:00,
Avanti Air,Bristol,2024-04-14T12:10:00+00:00,2024-04-14T12:25:00+00:00,Guernsey,2024-04-14T13:00:00+00:00,2024-04-14T12:56:00+00:00
Aurigny Air Services,Bristol,2024-04-14T16:15:00+00:00,,Guernsey,2024-04-14T17:20:00+00:00,
Loganair,Bristol,2024-04-14T19:50:00+00:00,,Jersey,2024-04-14T20:50:00+00:00,
Blue Islands,Bristol,2024-04-14T19:50:00+00:00,,Jersey,2024-04-14T20:50:00+00:00,
Sierra Pacific Airlines,Bristol,2024-04-14T19:50:00+00:00,,Jersey,2024-04-14T20:50:00+00:00,
Blue Islands,Bristol,2024-04-14T19:50:00+00:00,,Jersey,2024-04-14T20:45:00+00:00,
,Bristol,2024-04-14T19:50:00+00:00,,Jersey,2024-04-14T20:50:00+00:00,
easyJet,Bristol,2024-04-14T13:20:00+00:00,,Newcastle Airport,2024-04-14T14:25:00+00:00,
easyJet,Bristol,2024-04-14T20:15:00+00:00,2024-04-14T20:59:00+00:00,Newcastle Airport,2024-04-14T21:20:00+00:00,2024-04-14T21:49:00+00:00
British Airways,Bristol,2024-04-14T19:55:00+00:00,2024-04-14T20:02:00+00:00,Dyce,2024-04-14T21:25:00+00:00,2024-04-14T21:12:00+00:00
Loganair,Bristol,2024-04-14T19:55:00+00:00,2024-04-14T20:02:00+00:00,Dyce,2024-04-14T21:25:00+00:00,2024-04-14T21:12:00+00:00
Sierra Pacific Airlines,Bristol,2024-04-14T19:55:00+00:00,2024-04-14T20:02:00+00:00,Dyce,2024-04-14T21:25:00+00:00,2024-04-14T21:12:00+00:00
easyJet,Bristol,2024-04-14T14:45:00+00:00,2024-04-14T14:55:00+00:00,Inverness,2024-04-14T16:15:00+00:00,2024-04-14T16:04:00+00:00
easyJet,Bristol,2024-04-14T12:05:00+00:00,2024-04-14T12:07:00+00:00,Glasgow International,2024-04-14T13:20:00+00:00,2024-04-14T13:02:00+00:00
easyJet,Bristol,2024-04-14T16:00:00+00:00,2024-04-14T16:06:00+00:00,Glasgow International,2024-04-14T17:15:00+00:00,2024-04-14T17:00:00+00:00
easyJet,Bristol,2024-04-14T19:50:00+00:00,2024-04-14T19:55:00+00:00,Glasgow International,2024-04-14T21:05:00+00:00,2024-04-14T21:00:00+00:00
Centreline,Bristol,2024-04-14T15:00:00+00:00,2024-04-14T15:12:00+00:00,Edinburgh,2024-04-14T16:05:00+00:00,2024-04-14T16:01:00+00:00
easyJet,Bristol,2024-04-14T11:25:00+00:00,2024-04-14T11:28:00+00:00,Edinburgh,2024-04-14T12:40:00+00:00,2024-04-14T12:24:00+00:00
easyJet,Bristol,2024-04-14T15:55:00+00:00,2024-04-14T16:17:00+00:00,Edinburgh,2024-04-14T17:10:00+00:00,2024-04-14T17:13:00+00:00
easyJet,Bristol,2024-04-14T19:45:00+00:00,2024-04-14T19:59:00+00:00,Edinburgh,2024-04-14T21:00:00+00:00,2024-04-14T20:57:00+00:00
easyJet,Bristol,2024-04-14T09:20:00+00:00,2024-04-14T09:27:00+00:00,Edinburgh,2024-04-14T10:35:00+00:00,2024-04-14T10:19:00+00:00
Alitalia,Bristol,2024-04-14T06:20:00+00:00,2024-04-14T06:16:00+00:00,Schiphol,2024-04-14T08:45:00+00:00,2024-04-14T08:12:00+00:00
Alitalia,Bristol,2024-04-14T13:45:00+00:00,2024-04-14T14:14:00+00:00,Schiphol,2024-04-14T16:05:00+00:00,2024-04-14T16:05:00+00:00
Delta Air Lines,Bristol,2024-04-14T06:20:00+00:00,2024-04-14T06:16:00+00:00,Schiphol,2024-04-14T08:45:00+00:00,2024-04-14T08:12:00+00:00
Delta Air Lines,Bristol,2024-04-14T09:20:00+00:00,2024-04-14T09:48:00+00:00,Schiphol,2024-04-14T11:35:00+00:00,2024-04-14T11:41:00+00:00
Etihad Airways,Bristol,2024-04-14T17:30:00+00:00,2024-04-14T18:00:00+00:00,Schiphol,2024-04-14T19:45:00+00:00,2024-04-14T19:49:00+00:00
