flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U2201,EZY201,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T07:00:00+00:00,2025-11-10T07:00:00+00:00,,,Glasgow International,GLA,EGPF,M,,,2025-11-10T08:20:00+00:00,,,,,,No,,
Departure,U22773,EZY2773,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T07:00:00+00:00,2025-11-10T07:00:00+00:00,,,Charles De Gaulle,CDG,LFPG,2B,,,2025-11-10T09:25:00+00:00,,,,,,No,,
Departure,U22855,EZY2855,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T07:00:00+00:00,2025-11-10T07:00:00+00:00,,,Antalya,AYT,LTAI,2,,204,2025-11-10T14:20:00+00:00,,,,,,No,,
Departure,U22877,EZY2877,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T07:05:00+00:00,2025-11-10T07:05:00+00:00,,,Madeira,FNC,LPMA,,,,2025-11-10T10:45:00+00:00,,,,,,No,,
Departure,U22733,EZY2733,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T07:15:00+00:00,2025-11-10T07:15:00+00:00,,,Lanzarote,ACE,GCRR,1,,3,2025-11-10T11:20:00+00:00,,,,,,No,,
Departure,U22931,EZY2931,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T07:55:00+00:00,2025-11-10T07:55:00+00:00,,,Kastrup,CPH,EKCH,3,,,2025-11-10T11:00:00+00:00,,,,,,No,,
Departure,BA8937,BAW8937,British Airways,BA,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T08:20:00+00:00,2025-11-10T08:20:00+00:00,,,Dublin International,DUB,EIDW,2,,,2025-11-10T09:40:00+00:00,,,,,,Yes,aer lingus,ei3281
Departure,DL9522,DAL9522,Delta Air Lines,DL,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T08:55:00+00:00,2025-11-10T08:55:00+00:00,,10,Schiphol,AMS,EHAM,,A08,,2025-11-10T11:15:00+00:00,,,,,,Yes,klm,kl1076
Departure,KQ1052,KQA1052,Kenya Airways,KQ,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T08:55:00+00:00,2025-11-10T08:55:00+00:00,,10,Schiphol,AMS,EHAM,,A08,,2025-11-10T11:15:00+00:00,,,,,,Yes,klm,kl1076
Departure,VS6949,VIR6949,Virgin Atlantic,VS,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T08:55:00+00:00,2025-11-10T08:55:00+00:00,,10,Schiphol,AMS,EHAM,,A08,,2025-11-10T11:15:00+00:00,,,,,,Yes,klm,kl1076
Departure,LS1891,EXS1891,Jet2,LS,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T09:00:00+00:00,2025-11-10T09:00:00+00:00,,,Sur Reina Sofia,TFS,GCTS,,,A5,2025-11-10T13:10:00+00:00,,,,,,No,,
Departure,FR623,RTR19TN,Ryanair,FR,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T09:30:00+00:00,2025-11-10T09:30:00+00:00,,,Liszt Ferenc International,BUD,LHBP,2B,,,2025-11-10T13:05:00+00:00,,,,9H-VVK,B38M,No,,
Departure,LS1809,EXS1809,Jet2,LS,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T09:55:00+00:00,2025-11-10T09:55:00+00:00,,15,Antalya,AYT,LTAI,1,,,2025-11-10T17:20:00+00:00,,,,,,No,,
Departure,X36114,TUI6114,TUIfly,X3,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T10:40:00+00:00,2025-11-10T10:40:00+00:00,,,Gran Canaria,LPA,GCLP,,,,2025-11-10T14:50:00+00:00,,,,,,No,,
Departure,U22911,EZY2911,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T10:45:00+00:00,2025-11-10T10:45:00+00:00,,,Sharm el-Sheikh International Airport,SSH,HESH,1,,,2025-11-10T18:15:00+00:00,,,,,,No,,
Departure,U22839,EZY2839,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T10:55:00+00:00,2025-11-10T10:55:00+00:00,,,Galileo Galilei,PSA,LIRP,,,,2025-11-10T14:10:00+00:00,,,,,,No,,
Departure,U22881,EZY2881,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T10:55:00+00:00,2025-11-10T10:55:00+00:00,,,Euroairport Swiss,BSL,LFSB,,,,2025-11-10T13:35:00+00:00,,,,,,No,,
Departure,SI,BCI,Blue Islands,SI,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T11:25:00+00:00,2025-11-10T11:25:00+00:00,,15,Jersey,JER,EGJJ,,,,2025-11-10T12:24:00+00:00,,,,,,No,,
Departure,U22935,EZY2935,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T11:25:00+00:00,2025-11-10T11:25:00+00:00,,,Prague Vaclav Havel Airport,PRG,LKPR,1,,12,2025-11-10T14:25:00+00:00,,,,,,No,,
Departure,LS1825,EXS1825,Jet2,LS,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T11:30:00+00:00,2025-11-10T11:30:00+00:00,,15,Madeira,FNC,LPMA,,,,2025-11-10T15:10:00+00:00,,,,,,No,,
Departure,FR3560,RYR3560,Ryanair,FR,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T11:35:00+00:00,2025-11-10T11:35:00+00:00,,,Bergamo - Orio al Serio,BGY,LIME,,,,2025-11-10T14:40:00+00:00,,,,,,No,,
Departure,FR8254,RYR8254,Ryanair,FR,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T12:00:00+00:00,2025-11-10T12:00:00+00:00,,15,Lech Walesa,GDN,EPGD,,,,2025-11-10T15:20:00+00:00,,,,,,No,,
Departure,GR642,AUR642,Aurigny Air Services,GR,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T12:05:00+00:00,2025-11-10T12:05:00+00:00,,,Exeter,EXT,EGTE,,,,2025-11-10T12:40:00+00:00,,,,,,No,,
Departure,U22719,EZY2719,easyJet,U2,active,2025-11-10,Bristol,BRS,EGGD,,,,,,9,Fuerteventura,FUE,GCFV,,,,,,,,,,No,,
Departure,FR4753,RYR4753,Ryanair,FR,landed,2025-11-10,Bristol,BRS,EGGD,,,,,,7,Sur Reina Sofia,TFS,GCTS,,,,,,,,,,No,,
Departure,U22731,EZY2731,easyJet,U2,landed,2025-11-10,Bristol,BRS,EGGD,,,,,,12,Sur Reina Sofia,TFS,GCTS,,,,,,,,,,No,,
Departure,U2217,EZY217,easyJet,U2,landed,2025-11-10,Bristol,BRS,EGGD,,,,,,1,Edinburgh,EDI,EGPH,,,,,,,,,,No,,
Departure,U2326,EZY326,easyJet,U2,landed,2025-11-10,Bristol,BRS,EGGD,,,,,,6,Edinburgh,EDI,EGPH,,,,,,,,,,No,,
Departure,BA7820,BAW7820,British Airways,BA,landed,2025-11-10,Bristol,BRS,EGGD,,,,,,32,Dyce,ABZ,EGPD,,,,,,,,,,Yes,loganair,lm46
Departure,SI7046,SPA7046,Sierra Pacific Airlines,SI,landed,2025-11-10,Bristol,BRS,EGGD,,,,,,32,Dyce,ABZ,EGPD,,,,,,,,,,Yes,loganair,lm46
Departure,LM46,LOG46,Loganair,LM,landed,2025-11-10,Bristol,BRS,EGGD,,,,,,32,Dyce,ABZ,EGPD,,,,,,,,,,No,,
Departure,FR1666,RYR1666,Ryanair,FR,landed,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T07:35:00+00:00,2025-11-10T07:35:00+00:00,,10,Fuerteventura,FUE,GCFV,,,3,2025-11-10T11:35:00+00:00,,,,,,No,,
Departure,LS1827,EXS1827,Jet2,LS,landed,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T10:30:00+00:00,2025-11-10T10:30:00+00:00,,11,Fuerteventura,FUE,GCFV,,,5,2025-11-10T14:30:00+00:00,,,,,,No,,
Departure,FR505,RYR505,Ryanair,FR,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T08:00:00+00:00,2025-11-10T08:00:00+00:00,,15,Dublin International,DUB,EIDW,1,,,2025-11-10T09:05:00+00:00,,,,,,No,,
Departure,EI,EIN,Aer Lingus,EI,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T08:20:00+00:00,2025-11-10T08:20:00+00:00,,10,Dublin International,DUB,EIDW,1,,,2025-11-10T09:32:00+00:00,,,,,,No,,
Departure,EI3281,EIN3281,Aer Lingus,EI,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T08:20:00+00:00,2025-11-10T08:20:00+00:00,,,Dublin International,DUB,EIDW,2,,,2025-11-10T09:40:00+00:00,,,,,,No,,
Departure,FR2292,RYR2292,Ryanair,FR,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T05:55:00+00:00,2025-11-10T05:55:00+00:00,,15,Alicante El Altet,ALC,LEAL,,,8B,2025-11-10T09:35:00+00:00,,,,,,No,,
Departure,U22721,EZY2721,easyJet,U2,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T06:30:00+00:00,2025-11-10T06:30:00+00:00,,,Alicante El Altet,ALC,LEAL,,,9B,2025-11-10T10:00:00+00:00,,,,,,No,,
Departure,LS1805,EXS1805,Jet2,LS,scheduled,2025-11-10,Bristol,BRS,EGGD,,,2025-11-10T06:45:00+00:00,2025-11-10T06:45:00+00:00,,,Alicante El Altet,ALC,LEAL,,,7B,2025-11-10T10:20:00+00:00,,,,,,No,,
Departure,FR7949,RYR7949,Ryanair,FR,scheduled,2025-11-10,Bristol,BRS,EGGD,,,,,,,Lawica,POZ,EPPO,,,,,,,,,,No,,
Arrival,U22932,EZY2932,easyJet,U2,scheduled,2025-11-10,Kastrup,CPH,EKCH,2,,2025-11-10T11:30:00+00:00,2025-11-10T11:30:00+00:00,,,Bristol,BRS,EGGD,,,,2025-11-10T12:40:00+00:00,,,,,,No,,
Arrival,U22714,EZY2714,easyJet,U2,scheduled,2025-11-10,Pablo Ruiz Picasso,AGP,LEMG,,255,2025-11-10T10:50:00+00:00,2025-11-10T10:50:00+00:00,,2,Bristol,BRS,EGGD,,,,2025-11-10T12:40:00+00:00,,,,,,No,,
Arrival,U27393,EZY7393,easyJet,U2,active,2025-11-10,Lisbon Portela,LIS,LPPT,1,,2025-11-10T11:00:00+00:00,2025-11-10T11:00:00+00:00,,37,Bristol,BRS,EGGD,,,,2025-11-10T13:35:00+00:00,,,,,,No,,
Arrival,U22922,EZY2922,easyJet,U2,scheduled,2025-11-10,Schiphol,AMS,EHAM,,,2025-11-10T10:30:00+00:00,2025-11-10T10:30:00+00:00,,,Bristol,BRS,EGGD,,,,2025-11-10T10:50:00+00:00,,,,,,No,,
Arrival,U22848,EZY2848,easyJet,U2,scheduled,2025-11-10,Milano Malpensa,MXP,LIMC,2,,2025-11-10T11:50:00+00:00,2025-11-10T11:50:00+00:00,,,Bristol,BRS,EGGD,,,,2025-11-10T13:00:00+00:00,,,,,,No,,
Arrival,FR2291,RYR2291,Ryanair,FR,scheduled,2025-11-10,Alicante El Altet,ALC,LEAL,,10,2025-11-10T10:20:00+00:00,2025-11-10T10:20:00+00:00,,,Bristol,BRS,EGGD,,,,2025-11-10T12:00:00+00:00,,,,,,No,,
Arrival,U22722,EZY2722,easyJet,U2,scheduled,2025-11-10,Alicante El Altet,ALC,LEAL,,110,2025-11-10T10:35:00+00:00,2025-11-10T10:35:00+00:00,,1,Bristol,BRS,EGGD,,,,2025-11-10T12:15:00+00:00,,,,,,No,,
Arrival,LS1806,EXS1806,Jet2,LS,scheduled,2025-11-10,Alicante El Altet,ALC,LEAL,,130,2025-11-10T11:10:00+00:00,2025-11-10T11:10:00+00:00,,10,Bristol,BRS,EGGD,,,,2025-11-10T12:50:00+00:00,,,,,,No,,
Arrival,U22831,EZY2831,easyJet,U2,scheduled,2025-11-10,Marco Polo,VCE,LIPZ,,,2025-11-10T10:55:00+00:00,2025-11-10T10:55:00+00:00,,10,Bristol,BRS,EGGD,,,,2025-11-10T12:20:00+00:00,,,,,,No,,
Arrival,MW5342,MAY5342,Malta Air,MW,scheduled,2025-11-10,Henri Coanda International,OTP,LROP,,,2025-11-10T12:35:00+00:00,2025-11-10T12:35:00+00:00,,10,Bristol,BRS,EGGD,,,,2025-11-10T13:55:00+00:00,,,,,,No,,
Arrival,FR7948,RYR7948,Ryanair,FR,scheduled,2025-11-10,Lawica,POZ,EPPO,,,,,,,Bristol,BRS,EGGD,,,,,,,,,,No,,
Arrival,FR1667,RYR1667,Ryanair,FR,active,2025-11-10,Fuerteventura,FUE,GCFV,,,,,,18,Bristol,BRS,EGGD,,,,,,,,,,No,,
Arrival,LS1828,EXS1828,Jet2,LS,active,2025-11-10,Fuerteventura,FUE,GCFV,,,,,,13,Bristol,BRS,EGGD,,,,,,,,,,No,,
Arrival,U22720,EZY2720,easyJet,U2,scheduled,2025-11-10,Fuerteventura,FUE,GCFV,,,,,,,Bristol,BRS,EGGD,,,,,,,,,,No,,
Arrival,LS1892,EXS1892,Jet2,LS,active,2025-11-10,Sur Reina Sofia,TFS,GCTS,,,,,,53,Bristol,BRS,EGGD,,,,,,,22,,,No,,
Arrival,FR4754,RYR4754,Ryanair,FR,active,2025-11-10,Sur Reina Sofia,TFS,GCTS,,,,,,14,Bristol,BRS,EGGD,,,,,,,,,,No,,
Arrival,U22732,EZY2732,easyJet,U2,active,2025-11-10,Sur Reina Sofia,TFS,GCTS,,,,,,3,Bristol,BRS,EGGD,,,,,,,,,,No,,
Arrival,U2325,EZY325,easyJet,U2,active,2025-11-10,Edinburgh,EDI,EGPH,,,,,,10,Bristol,BRS,EGGD,,,,,,,,,,No,,
Arrival,U2218,EZY218,easyJet,U2,active,2025-11-10,Edinburgh,EDI,EGPH,,,,,,,Bristol,BRS,EGGD,,,,,,,,,,No,,
