Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
Ryanair,Son Sant Joan Airport,2024-04-09T15:55:00+00:00,2024-04-09T16:16:00+00:00,Bristol,2024-04-09T17:25:00+00:00,2024-04-09T17:28:00+00:00
easyJet,Aldergrove International Airport,2024-04-09T17:45:00+00:00,,Bristol,2024-04-09T18:50:00+00:00,
Ryanair,Rinas Mother Teresa,2024-04-09T12:05:00+00:00,2024-04-09T12:19:00+00:00,Bristol,2024-04-09T14:15:00+00:00,2024-04-09T14:05:00+00:00
Aurigny Air Services,Guernsey,2024-04-09T12:55:00+00:00,,Bristol,2024-04-09T13:50:00+00:00,
Ryanair,Dublin International,2024-04-09T05:55:00+00:00,2024-04-09T06:02:00+00:00,Bristol,2024-04-09T07:00:00+00:00,2024-04-09T06:44:00+00:00
easyJet,Inverness,2024-04-09T13:00:00+00:00,2024-04-09T13:15:00+00:00,Bristol,2024-04-09T14:20:00+00:00,2024-04-09T14:19:00+00:00
easyJet,Dalaman,2024-04-09T23:10:00+00:00,2024-04-09T23:20:00+00:00,Bristol,2024-04-10T01:35:00+00:00,2024-04-10T01:16:00+00:00
easyJet,Lisbon Portela,2024-04-09T16:50:00+00:00,2024-04-09T16:51:00+00:00,Bristol,2024-04-09T19:25:00+00:00,2024-04-09T19:14:00+00:00
easyJet,Alicante El Altet,2024-04-09T14:20:00+00:00,2024-04-09T14:44:00+00:00,Bristol,2024-04-09T15:55:00+00:00,2024-04-09T16:12:00+00:00
Aer Lingus,Dublin International,2024-04-09T17:05:00+00:00,2024-04-09T17:26:00+00:00,Bristol,2024-04-09T18:25:00+00:00,2024-04-09T18:19:00+00:00
Qatar Airways,Dublin International,2024-04-09T17:05:00+00:00,2024-04-09T17:26:00+00:00,Bristol,2024-04-09T18:25:00+00:00,2024-04-09T18:19:00+00:00
British Airways,Dublin International,2024-04-09T17:05:00+00:00,2024-04-09T17:26:00+00:00,Bristol,2024-04-09T18:25:00+00:00,2024-04-09T18:19:00+00:00
Ryanair,Girona-Costa Brava,2024-04-09T23:50:00+00:00,,Bristol,2024-04-10T00:50:00+00:00,
Alitalia,Schiphol,2024-04-09T12:55:00+00:00,2024-04-09T13:15:00+00:00,Bristol,2024-04-09T13:10:00+00:00,2024-04-09T13:08:00+00:00
Delta Air Lines,Schiphol,2024-04-09T12:55:00+00:00,2024-04-09T13:15:00+00:00,Bristol,2024-04-09T13:10:00+00:00,2024-04-09T13:08:00+00:00
Kenya Airways,Schiphol,2024-04-09T12:55:00+00:00,2024-04-09T13:15:00+00:00,Bristol,2024-04-09T13:10:00+00:00,2024-04-09T13:08:00+00:00
Virgin Atlantic,Schiphol,2024-04-09T12:55:00+00:00,2024-04-09T13:15:00+00:00,Bristol,2024-04-09T13:10:00+00:00,2024-04-09T13:08:00+00:00
Jet2,Lanzarote,2024-04-09T14:15:00+00:00,2024-04-09T14:17:00+00:00,Bristol,2024-04-09T18:10:00+00:00,2024-04-09T18:07:00+00:00
Delta Air Lines,Schiphol,2024-04-09T16:40:00+00:00,2024-04-09T17:13:00+00:00,Bristol,2024-04-09T16:55:00+00:00,2024-04-09T17:07:00+00:00
Kenya Airways,Schiphol,2024-04-09T16:40:00+00:00,2024-04-09T17:13:00+00:00,Bristol,2024-04-09T16:55:00+00:00,2024-04-09T17:07:00+00:00
Virgin Atlantic,Schiphol,2024-04-09T16:40:00+00:00,2024-04-09T17:13:00+00:00,Bristol,2024-04-09T16:55:00+00:00,2024-04-09T17:07:00+00:00
easyJet,Edinburgh,2024-04-09T08:45:00+00:00,2024-04-09T08:53:00+00:00,Bristol,2024-04-09T10:00:00+00:00,2024-04-09T09:49:00+00:00
Ryanair,Dublin International,2024-04-09T17:30:00+00:00,2024-04-09T18:12:00+00:00,Bristol,2024-04-09T18:35:00+00:00,2024-04-09T18:51:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-09T13:25:00+00:00,2024-04-09T13:52:00+00:00,Bristol,2024-04-09T15:10:00+00:00,2024-04-09T15:26:00+00:00
easyJet,Faro,2024-04-09T16:05:00+00:00,2024-04-09T16:21:00+00:00,Bristol,2024-04-09T18:45:00+00:00,2024-04-09T19:03:00+00:00
TUIfly,Amilcar Cabral International,2024-04-09T14:05:00+00:00,2024-04-09T14:25:00+00:00,Bristol,2024-04-09T21:45:00+00:00,2024-04-09T22:05:00+00:00
Ryanair,Lawica,2024-04-09T18:40:00+00:00,2024-04-09T18:40:00+00:00,Bristol,2024-04-09T20:00:00+00:00,2024-04-09T19:39:00+00:00
Ryanair,Pablo Ruiz Picasso,2024-04-09T21:40:00+00:00,2024-04-09T22:26:00+00:00,Bristol,2024-04-09T23:25:00+00:00,2024-04-09T23:59:00+00:00
Capital Air Ambulance,Biggin Hill,2024-04-09T18:40:00+00:00,,Bristol,2024-04-09T19:35:00+00:00,
empty,East Midlands,2024-04-09T16:30:00+00:00,2024-04-09T16:11:00+00:00,Bristol,2024-04-09T17:16:00+00:00,2024-04-09T16:47:00+00:00
easyJet,Aldergrove International Airport,2024-04-09T08:40:00+00:00,2024-04-09T08:42:00+00:00,Bristol,2024-04-09T09:45:00+00:00,2024-04-09T09:32:00+00:00
easyJet,Charles De Gaulle,2024-04-09T22:45:00+00:00,2024-04-09T23:01:00+00:00,Bristol,2024-04-09T23:05:00+00:00,2024-04-09T22:54:00+00:00
British Airways,Dyce,2024-04-09T17:55:00+00:00,2024-04-09T18:09:00+00:00,Bristol,2024-04-09T19:25:00+00:00,2024-04-09T19:17:00+00:00
Sierra Pacific Airlines,Dyce,2024-04-09T17:55:00+00:00,2024-04-09T18:09:00+00:00,Bristol,2024-04-09T19:25:00+00:00,2024-04-09T19:17:00+00:00
Loganair,Dyce,2024-04-09T17:55:00+00:00,2024-04-09T18:09:00+00:00,Bristol,2024-04-09T19:25:00+00:00,2024-04-09T19:17:00+00:00
easyJet,Schiphol,2024-04-09T19:00:00+00:00,2024-04-09T19:18:00+00:00,Bristol,2024-04-09T19:20:00+00:00,2024-04-09T19:20:00+00:00
easyJet,Menara,2024-04-09T09:35:00+00:00,2024-04-09T10:06:00+00:00,Bristol,2024-04-09T14:00:00+00:00,2024-04-09T14:45:00+00:00
Ryanair,Gran Canaria,2024-04-09T10:45:00+00:00,2024-04-09T10:45:00+00:00,Bristol,2024-04-09T14:45:00+00:00,2024-04-09T14:49:00+00:00
easyJet,Lanzarote,2024-04-09T11:00:00+00:00,2024-04-09T11:02:00+00:00,Bristol,2024-04-09T14:50:00+00:00,2024-04-09T14:53:00+00:00
easyJet,Glasgow International,2024-04-09T18:05:00+00:00,2024-04-09T18:17:00+00:00,Bristol,2024-04-09T19:15:00+00:00,2024-04-09T19:11:00+00:00
easyJet,Charles De Gaulle,2024-04-09T16:25:00+00:00,2024-04-09T16:33:00+00:00,Bristol,2024-04-09T16:45:00+00:00,2024-04-09T16:27:00+00:00
easyJet,Prague Vaclav Havel Airport,2024-04-09T21:55:00+00:00,2024-04-09T22:33:00+00:00,Bristol,2024-04-09T23:00:00+00:00,2024-04-09T23:20:00+00:00
Ryanair,Alicante El Altet,2024-04-09T19:45:00+00:00,2024-04-09T19:56:00+00:00,Bristol,2024-04-09T21:20:00+00:00,2024-04-09T21:27:00+00:00
easyJet,Bilbao,2024-04-09T14:50:00+00:00,2024-04-09T14:50:00+00:00,Bristol,2024-04-09T15:35:00+00:00,2024-04-09T15:34:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-09T17:25:00+00:00,2024-04-09T17:27:00+00:00,Bristol,2024-04-09T19:05:00+00:00,2024-04-09T19:09:00+00:00
Jet2,Nikos Kazantzakis Airport,2024-04-09T20:35:00+00:00,2024-04-09T20:41:00+00:00,Bristol,2024-04-09T22:50:00+00:00,2024-04-09T22:30:00+00:00
Ryanair,Liszt Ferenc International,2024-04-09T22:10:00+00:00,2024-04-09T22:30:00+00:00,Bristol,2024-04-09T23:55:00+00:00,2024-04-09T23:48:00+00:00
easyJet,Newcastle Airport,2024-04-09T21:55:00+00:00,2024-04-09T21:53:00+00:00,Bristol,2024-04-09T23:00:00+00:00,2024-04-09T22:36:00+00:00
Aurigny Air Services,Exeter,2024-04-09T13:55:00+00:00,,Bristol,2024-04-09T14:30:00+00:00,
easyJet,Orly,2024-04-09T19:15:00+00:00,2024-04-09T20:06:00+00:00,Bristol,2024-04-09T19:35:00+00:00,2024-04-09T20:04:00+00:00
easyJet,Geneve-cointrin,2024-04-09T17:10:00+00:00,2024-04-09T17:21:00+00:00,Bristol,2024-04-09T17:55:00+00:00,2024-04-09T17:45:00+00:00
Ryanair,Dublin International,2024-04-09T19:30:00+00:00,2024-04-09T20:00:00+00:00,Bristol,2024-04-09T20:35:00+00:00,2024-04-09T20:41:00+00:00
TUIfly,Sur Reina Sofia,2024-04-09T19:25:00+00:00,2024-04-09T19:28:00+00:00,Bristol,2024-04-09T23:35:00+00:00,2024-04-09T23:35:00+00:00
easyJet,Aldergrove International Airport,2024-04-09T21:25:00+00:00,2024-04-09T21:43:00+00:00,Bristol,2024-04-09T22:30:00+00:00,2024-04-09T22:27:00+00:00
Loganair,Jersey,2024-04-09T09:10:00+00:00,,Bristol,2024-04-09T10:10:00+00:00,
,Jersey,2024-04-09T09:10:00+00:00,,Bristol,2024-04-09T10:10:00+00:00,
Blue Islands,Jersey,2024-04-09T09:10:00+00:00,,Bristol,2024-04-09T10:10:00+00:00,
easyJet,Sharm el-Sheikh International Airport,2024-04-09T20:25:00+00:00,2024-04-09T20:25:00+00:00,Bristol,2024-04-10T01:20:00+00:00,2024-04-10T01:02:00+00:00
easyJet,Milas,2024-04-09T21:50:00+00:00,2024-04-09T22:13:00+00:00,Bristol,2024-04-10T00:05:00+00:00,2024-04-10T00:06:00+00:00
easyJet,Geneve-cointrin,2024-04-09T18:25:00+00:00,2024-04-09T18:39:00+00:00,Bristol,2024-04-09T19:10:00+00:00,2024-04-09T19:05:00+00:00
easyJet,Glasgow International,2024-04-09T08:45:00+00:00,2024-04-09T08:52:00+00:00,Bristol,2024-04-09T10:00:00+00:00,2024-04-09T09:46:00+00:00
Ryanair UK,Rinas Mother Teresa,2024-04-09T12:05:00+00:00,,Bristol,2024-04-09T14:15:00+00:00,
Jet2,Faro,2024-04-09T09:40:00+00:00,2024-04-09T09:41:00+00:00,Bristol,2024-04-09T12:20:00+00:00,2024-04-09T12:19:00+00:00
easyJet,Edinburgh,2024-04-09T12:30:00+00:00,,Bristol,2024-04-09T13:47:00+00:00,
easyJet,Edinburgh,2024-04-09T12:30:00+00:00,2024-04-09T12:32:00+00:00,Bristol,2024-04-09T13:45:00+00:00,2024-04-09T13:24:00+00:00
easyJet,Glasgow International,2024-04-09T21:40:00+00:00,,Bristol,2024-04-09T22:50:00+00:00,
British Airways,Cork,2024-04-09T18:30:00+00:00,2024-04-09T18:34:00+00:00,Bristol,2024-04-09T19:50:00+00:00,2024-04-09T19:32:00+00:00
Aer Lingus,Cork,2024-04-09T18:30:00+00:00,2024-04-09T18:34:00+00:00,Bristol,2024-04-09T19:50:00+00:00,2024-04-09T19:32:00+00:00
easyJet,Galileo Galilei,2024-04-09T21:40:00+00:00,2024-04-09T22:01:00+00:00,Bristol,2024-04-09T23:00:00+00:00,2024-04-09T22:58:00+00:00
easyJet,Faro,2024-04-09T22:10:00+00:00,2024-04-09T22:11:00+00:00,Bristol,2024-04-10T00:45:00+00:00,2024-04-10T00:51:00+00:00
easyJet,Son Sant Joan Airport,2024-04-09T10:00:00+00:00,2024-04-09T10:23:00+00:00,Bristol,2024-04-09T11:30:00+00:00,2024-04-09T11:32:00+00:00
easyJet,Hurghada,2024-04-09T21:05:00+00:00,2024-04-09T21:26:00+00:00,Bristol,2024-04-10T02:05:00+00:00,2024-04-10T01:58:00+00:00
Ryanair,Copernicus Airport,2024-04-09T22:35:00+00:00,2024-04-09T23:46:00+00:00,Bristol,2024-04-09T23:55:00+00:00,2024-04-10T00:44:00+00:00
easyJet,Capodichino,2024-04-09T10:35:00+00:00,2024-04-09T11:05:00+00:00,Bristol,2024-04-09T12:35:00+00:00,2024-04-09T12:32:00+00:00
German Airways,Schiphol,2024-04-09T16:40:00+00:00,2024-04-09T17:13:00+00:00,Bristol,2024-04-09T16:55:00+00:00,2024-04-09T17:07:00+00:00
easyJet,Schiphol,2024-04-09T09:55:00+00:00,2024-04-09T10:11:00+00:00,Bristol,2024-04-09T10:15:00+00:00,2024-04-09T10:09:00+00:00
KLM,Schiphol,2024-04-09T12:55:00+00:00,2024-04-09T13:15:00+00:00,Bristol,2024-04-09T13:10:00+00:00,2024-04-09T13:08:00+00:00
easyJet,Edinburgh,2024-04-09T10:10:00+00:00,2024-04-09T10:23:00+00:00,Bristol,2024-04-09T11:25:00+00:00,2024-04-09T11:15:00+00:00
easyJet,Cote D'azur International Airport,2024-04-09T09:45:00+00:00,2024-04-09T10:11:00+00:00,Bristol,2024-04-09T10:55:00+00:00,2024-04-09T10:51:00+00:00
BAe Systems Marine,Walney Island,2024-04-09T16:10:00+00:00,2024-04-09T17:07:00+00:00,Bristol,2024-04-09T16:57:00+00:00,2024-04-09T08:30:00+00:00
Delta Air Lines,Schiphol,2024-04-09T08:35:00+00:00,2024-04-09T09:04:00+00:00,Bristol,2024-04-09T08:50:00+00:00,2024-04-09T09:05:00+00:00
Virgin Atlantic,Schiphol,2024-04-09T08:35:00+00:00,2024-04-09T09:04:00+00:00,Bristol,2024-04-09T08:50:00+00:00,2024-04-09T09:05:00+00:00
easyJet,El Prat De Llobregat,2024-04-09T22:15:00+00:00,2024-04-09T22:26:00+00:00,Bristol,2024-04-09T23:30:00+00:00,2024-04-09T23:25:00+00:00
Etihad Airways,Schiphol,2024-04-09T22:00:00+00:00,2024-04-09T23:13:00+00:00,Bristol,2024-04-09T22:20:00+00:00,2024-04-09T23:04:00+00:00
Kenya Airways,Schiphol,2024-04-09T22:00:00+00:00,2024-04-09T23:13:00+00:00,Bristol,2024-04-09T22:20:00+00:00,2024-04-09T23:04:00+00:00
Virgin Atlantic,Schiphol,2024-04-09T22:00:00+00:00,2024-04-09T23:13:00+00:00,Bristol,2024-04-09T22:20:00+00:00,2024-04-09T23:04:00+00:00
Aliserio,Linate,2024-04-09T10:00:00+00:00,2024-04-09T10:14:00+00:00,Bristol,2024-04-09T10:55:00+00:00,2024-04-09T10:56:00+00:00
Ryanair,Sur Reina Sofia,2024-04-09T12:20:00+00:00,2024-04-09T13:08:00+00:00,Bristol,2024-04-09T16:20:00+00:00,2024-04-09T17:09:00+00:00
empty,Guernsey,2024-04-09T08:00:00+00:00,2024-04-09T08:14:00+00:00,Bristol,2024-04-09T08:50:00+00:00,2024-04-09T09:00:00+00:00
TUIfly,Menara,2024-04-09T11:15:00+00:00,2024-04-09T10:24:00+00:00,Bristol,2024-04-09T14:35:00+00:00,2024-04-09T14:55:00+00:00
easyJet,El Prat De Llobregat,2024-04-09T07:40:00+00:00,2024-04-09T08:02:00+00:00,Bristol,2024-04-09T09:00:00+00:00,2024-04-09T08:57:00+00:00
Aer Lingus,Dublin International,2024-04-09T06:40:00+00:00,,Bristol,2024-04-09T07:55:00+00:00,
British Airways,Dublin International,2024-04-09T06:40:00+00:00,,Bristol,2024-04-09T07:55:00+00:00,
easyJet,Alicante El Altet,2024-04-09T07:10:00+00:00,2024-04-09T07:11:00+00:00,Bristol,2024-04-09T08:45:00+00:00,2024-04-09T08:26:00+00:00
Ryanair,Beziers Vias,2024-04-09T10:35:00+00:00,2024-04-09T10:40:00+00:00,Bristol,2024-04-09T11:35:00+00:00,2024-04-09T11:18:00+00:00
VistaJet,Le Bourget,2024-04-09T12:00:00+00:00,2024-04-09T11:52:00+00:00,Bristol,2024-04-09T12:00:00+00:00,2024-04-09T11:40:00+00:00
KLM,Schiphol,2024-04-09T08:35:00+00:00,2024-04-09T09:04:00+00:00,Bristol,2024-04-09T08:50:00+00:00,2024-04-09T09:05:00+00:00
Luxwing,Guernsey,2024-04-09T12:55:00+00:00,2024-04-09T07:33:00+00:00,Bristol,2024-04-09T13:50:00+00:00,2024-04-09T08:14:00+00:00
Centreline,Bristol,2024-04-09T10:30:00+00:00,2024-04-09T10:42:00+00:00,Gander International,2024-04-09T12:23:00+00:00,
easyJet,Bristol,2024-04-09T07:00:00+00:00,2024-04-09T07:01:00+00:00,Aldergrove International Airport,2024-04-09T08:10:00+00:00,2024-04-09T07:53:00+00:00
easyJet,Bristol,2024-04-09T16:05:00+00:00,2024-04-09T16:09:00+00:00,Aldergrove International Airport,2024-04-09T17:15:00+00:00,2024-04-09T17:08:00+00:00
easyJet,Bristol,2024-04-09T19:45:00+00:00,2024-04-09T20:05:00+00:00,Aldergrove International Airport,2024-04-09T20:55:00+00:00,2024-04-09T21:00:00+00:00
empty,Bristol,2024-04-09T17:15:00+00:00,2024-04-09T17:16:00+00:00,Guernsey,2024-04-09T18:02:00+00:00,2024-04-09T17:54:00+00:00
Luxwing,Bristol,2024-04-09T14:20:00+00:00,2024-04-09T08:53:00+00:00,Guernsey,2024-04-09T15:25:00+00:00,2024-04-09T09:32:00+00:00
Aurigny Air Services,Bristol,2024-04-09T15:00:00+00:00,,Guernsey,2024-04-09T16:05:00+00:00,
Aurigny Air Services,Bristol,2024-04-09T14:20:00+00:00,,Guernsey,2024-04-09T15:25:00+00:00,
Loganair,Bristol,2024-04-09T10:40:00+00:00,,Jersey,2024-04-09T11:40:00+00:00,
Blue Islands,Bristol,2024-04-09T10:40:00+00:00,,Jersey,2024-04-09T11:40:00+00:00,
Blue Islands,Bristol,2024-04-09T10:40:00+00:00,2024-04-09T11:24:00+00:00,Jersey,2024-04-09T11:35:00+00:00,2024-04-09T12:07:00+00:00
,Bristol,2024-04-09T10:40:00+00:00,,Jersey,2024-04-09T11:40:00+00:00,
BAe Systems Marine,Bristol,2024-04-09T17:35:00+00:00,2024-04-09T18:15:00+00:00,Walney Island,2024-04-09T18:35:00+00:00,
Capital Air Ambulance,Bristol,2024-04-09T09:00:00+00:00,2024-04-09T09:41:00+00:00,Newcastle Airport,2024-04-09T10:16:00+00:00,
easyJet,Bristol,2024-04-09T20:15:00+00:00,2024-04-09T20:17:00+00:00,Newcastle Airport,2024-04-09T21:20:00+00:00,2024-04-09T21:10:00+00:00
empty,Bristol,2024-04-09T09:10:00+00:00,2024-04-09T09:33:00+00:00,East Midlands,2024-04-09T10:01:00+00:00,
British Airways,Bristol,2024-04-09T19:55:00+00:00,2024-04-09T20:02:00+00:00,Dyce,2024-04-09T21:25:00+00:00,2024-04-09T21:11:00+00:00
Loganair,Bristol,2024-04-09T19:55:00+00:00,2024-04-09T20:02:00+00:00,Dyce,2024-04-09T21:25:00+00:00,2024-04-09T21:11:00+00:00
Sierra Pacific Airlines,Bristol,2024-04-09T19:55:00+00:00,2024-04-09T20:02:00+00:00,Dyce,2024-04-09T21:25:00+00:00,2024-04-09T21:11:00+00:00
easyJet,Bristol,2024-04-09T10:55:00+00:00,2024-04-09T11:06:00+00:00,Inverness,2024-04-09T12:25:00+00:00,2024-04-09T12:16:00+00:00
easyJet,Bristol,2024-04-09T07:00:00+00:00,2024-04-09T07:04:00+00:00,Glasgow International,2024-04-09T08:15:00+00:00,2024-04-09T08:02:00+00:00
easyJet,Bristol,2024-04-09T16:20:00+00:00,2024-04-09T16:29:00+00:00,Glasgow International,2024-04-09T17:35:00+00:00,2024-04-09T17:30:00+00:00
easyJet,Bristol,2024-04-09T19:55:00+00:00,2024-04-09T22:01:00+00:00,Glasgow International,2024-04-09T21:10:00+00:00,
easyJet,Bristol,2024-04-09T07:00:00+00:00,2024-04-09T07:08:00+00:00,Edinburgh,2024-04-09T08:15:00+00:00,2024-04-09T08:04:00+00:00
easyJet,Bristol,2024-04-09T10:45:00+00:00,2024-04-09T10:45:00+00:00,Edinburgh,2024-04-09T12:00:00+00:00,2024-04-09T11:43:00+00:00
easyJet,Bristol,2024-04-09T19:25:00+00:00,2024-04-09T19:56:00+00:00,Edinburgh,2024-04-09T20:40:00+00:00,2024-04-09T20:54:00+00:00
easyJet,Bristol,2024-04-09T11:55:00+00:00,2024-04-09T11:58:00+00:00,Edinburgh,2024-04-09T13:10:00+00:00,2024-04-09T12:53:00+00:00
Alitalia,Bristol,2024-04-09T06:20:00+00:00,2024-04-09T06:56:00+00:00,Schiphol,2024-04-09T08:45:00+00:00,2024-04-09T08:59:00+00:00
Alitalia,Bristol,2024-04-09T13:45:00+00:00,2024-04-09T13:56:00+00:00,Schiphol,2024-04-09T16:05:00+00:00,2024-04-09T15:53:00+00:00
Delta Air Lines,Bristol,2024-04-09T06:20:00+00:00,2024-04-09T06:56:00+00:00,Schiphol,2024-04-09T08:45:00+00:00,2024-04-09T08:59:00+00:00
Delta Air Lines,Bristol,2024-04-09T09:20:00+00:00,2024-04-09T09:51:00+00:00,Schiphol,2024-04-09T11:35:00+00:00,2024-04-09T11:48:00+00:00
Etihad Airways,Bristol,2024-04-09T17:30:00+00:00,2024-04-09T18:54:00+00:00,Schiphol,2024-04-09T19:45:00+00:00,
KLM,Bristol,2024-04-09T06:20:00+00:00,2024-04-09T06:56:00+00:00,Schiphol,2024-04-09T08:45:00+00:00,2024-04-09T08:59:00+00:00
KLM,Bristol,2024-04-09T09:20:00+00:00,2024-04-09T09:51:00+00:00,Schiphol,2024-04-09T11:35:00+00:00,2024-04-09T11:48:00+00:00
KLM,Bristol,2024-04-09T13:45:00+00:00,2024-04-09T13:56:00+00:00,Schiphol,2024-04-09T16:05:00+00:00,2024-04-09T15:53:00+00:00
Kenya Airways,Bristol,2024-04-09T06:20:00+00:00,2024-04-09T06:56:00+00:00,Schiphol,2024-04-09T08:45:00+00:00,2024-04-09T08:59:00+00:00
Kenya Airways,Bristol,2024-04-09T09:20:00+00:00,2024-04-09T09:51:00+00:00,Schiphol,2024-04-09T11:35:00+00:00,2024-04-09T11:48:00+00:00
Kenya Airways,Bristol,2024-04-09T13:45:00+00:00,2024-04-09T13:56:00+00:00,Schiphol,2024-04-09T16:05:00+00:00,2024-04-09T15:53:00+00:00
easyJet,Bristol,2024-04-09T07:05:00+00:00,2024-04-09T07:18:00+00:00,Schiphol,2024-04-09T09:25:00+00:00,2024-04-09T09:13:00+00:00
easyJet,Bristol,2024-04-09T15:55:00+00:00,2024-04-09T16:14:00+00:00,Schiphol,2024-04-09T18:15:00+00:00,2024-04-09T18:16:00+00:00
