flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
x36165,tuifly,landed,2023-06-27t01:05:00.000,2023-06-27t01:17:00.000,2023-06-27 01:07:00,2023-06-27,01:07:00,3,Night hour departures
u22820,easyjet,landed,2023-06-27t01:15:00.000,2023-06-27t00:48:00.000,2023-06-27 00:49:00,2023-06-27,00:49:00,0,Night hour departures
u22812,easyjet,landed,2023-06-27t01:30:00.000,2023-06-27t01:34:00.000,2023-06-27 01:35:00,2023-06-27,01:35:00,6,Night hour departures
u22744,easyjet,landed,2023-06-27t01:50:00.000,2023-06-27t01:49:00.000,2023-06-27 01:44:00,2023-06-27,01:44:00,0,Night hour departures
u22736,easyjet,landed,2023-06-27t02:30:00.000,2023-06-27t02:18:00.000,2023-06-27 02:24:00,2023-06-27,02:24:00,0,Night hour departures
x3699,tuifly,landed,2023-06-27t02:35:00.000,2023-06-27t02:44:00.000,2023-06-27 02:40:00,2023-06-27,02:40:00,6,Night hour departures
fr4134,ryanair,landed,2023-06-27t07:50:00.000,2023-06-27t07:51:00.000,2023-06-27 07:42:00,2023-06-27,07:42:00,0,Regular departures
ba8936,british airways,landed,2023-06-27t07:55:00.000,2023-06-27t07:51:00.000,2023-06-27 07:52:00,2023-06-27,07:52:00,0,Regular departures
ei3280,aer lingus,landed,2023-06-27t07:55:00.000,2023-06-27t07:51:00.000,2023-06-27 07:52:00,2023-06-27,07:52:00,0,Regular departures
si474,blue islands,landed,2023-06-27t08:07:00.000,2023-06-27t08:05:00.000,2023-06-27 08:05:00,2023-06-27,08:05:00,0,Regular departures
fr1332,ryanair,landed,2023-06-27t08:45:00.000,2023-06-27t08:35:00.000,2023-06-27 08:35:00,2023-06-27,08:35:00,0,Regular departures
af3161,air france,landed,2023-06-27t08:45:00.000,2023-06-27t08:55:00.000,2023-06-27 08:55:00,2023-06-27,08:55:00,10,Regular departures
dl9629,delta air lines,landed,2023-06-27t08:45:00.000,2023-06-27t08:55:00.000,2023-06-27 08:55:00,2023-06-27,08:55:00,10,Regular departures
ey7395,etihad airways,landed,2023-06-27t08:45:00.000,2023-06-27t08:55:00.000,2023-06-27 08:55:00,2023-06-27,08:55:00,10,Regular departures
vs7040,virgin atlantic,landed,2023-06-27t08:45:00.000,2023-06-27t08:55:00.000,2023-06-27 08:55:00,2023-06-27,08:55:00,10,Regular departures
