flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22713,EZY74HA,G-UZHF,A20N,EGGD/BRS,LEMG/AGP,26575,475,2024-11-12 06:29:58 UTC,Shoulder period,EZY
FR8682,RYR78SF,SP-RZE,B38M,EYKA/KUN,EGGD/BRS,0,12,2024-11-12 06:29:58 UTC,Shoulder period,RYS
