flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,KQ1050,KQA1050,Kenya Airways,KQ,active,2025-07-25,Bristol,BRS,EGGD,,10,2025-07-25T06:15:00+00:00,2025-07-25T06:15:00+00:00,,27,Schiphol,AMS,EHAM,2,D26,012,2025-07-25T08:35:00+00:00,,,,,,Yes,eastern airways,t31074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,active,2025-07-25,Bristol,BRS,EGGD,,10,2025-07-25T06:15:00+00:00,2025-07-25T06:15:00+00:00,,27,Schiphol,AMS,EHAM,2,D26,012,2025-07-25T08:35:00+00:00,,,,,,Yes,eastern airways,t31074
Departure,T31074,EZE1074,Eastern Airways,T3,active,2025-07-25,Bristol,BRS,EGGD,,10,2025-07-25T06:15:00+00:00,2025-07-25T06:15:00+00:00,,27,Schiphol,AMS,EHAM,2,D26,012,2025-07-25T08:35:00+00:00,,,,,,No,,
Departure,LS1805,EXS1805,Jet2,LS,active,2025-07-25,Bristol,BRS,EGGD,,,2025-07-25T06:25:00+00:00,2025-07-25T06:25:00+00:00,2025-07-25T06:34:00+00:00,9,Alicante El Altet,ALC,LEAL,,,5B,2025-07-25T09:55:00+00:00,,,,,,No,,
Departure,FR3385,RYR3385,Ryanair,FR,active,2025-07-25,Bristol,BRS,EGGD,,13,2025-07-25T06:30:00+00:00,2025-07-25T06:30:00+00:00,2025-07-25T06:30:00+00:00,1,Bellegarde,LIG,LFBL,,13,,2025-07-25T09:05:00+00:00,,,,,,No,,
Departure,X36534,TUI6534,TUIfly,X3,active,2025-07-25,Bristol,BRS,EGGD,,,2025-07-25T06:40:00+00:00,2025-07-25T06:40:00+00:00,,7,Son Sant Joan Airport,PMI,LEPA,,,03,2025-07-25T10:00:00+00:00,,,,,,No,,
Departure,U22941,EZY2941,easyJet,U2,active,2025-07-25,Bristol,BRS,EGGD,,,2025-07-25T06:45:00+00:00,2025-07-25T06:45:00+00:00,,,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-07-25T09:55:00+00:00,,,,,,No,,
Departure,DX,DTR,Danish Air,DX,active,2025-07-25,Bristol,BRS,EGGD,,,2025-07-25T08:35:00+00:00,2025-07-25T08:35:00+00:00,,16,Cork,ORK,EICK,,,,2025-07-25T09:59:00+00:00,,,,,,No,,
Departure,,CLF,Centreline,,active,2025-07-25,Bristol,BRS,EGGD,,,2025-07-25T08:45:00+00:00,2025-07-25T08:45:00+00:00,2025-07-25T09:07:00+00:00,22,Cote D'azur International Airport,NCE,LFMN,A,,,2025-07-25T11:45:00+00:00,,,,,,No,,
Departure,FR8234,RYR8234,Ryanair,FR,active,2025-07-25,Bristol,BRS,EGGD,,15,2025-07-25T09:55:00+00:00,2025-07-25T09:55:00+00:00,2025-07-25T09:58:00+00:00,3,Son Sant Joan Airport,PMI,LEPA,,,18,2025-07-25T13:15:00+00:00,,,,,,No,,
