flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U22967,EZY2967,easyJet,U2,active,2025-12-03,Bristol,BRS,EGGD,,,2025-12-03T07:15:00+00:00,2025-12-03T07:15:00+00:00,2025-12-03T07:27:00+00:00,12,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-12-03T11:25:00+00:00,2025-12-03T11:14:00+00:00,,,G-UZHV,A20N,No,,
Departure,U22702,EZY2702,easyJet,U2,active,2025-12-03,Bristol,BRS,EGGD,,,2025-12-03T07:35:00+00:00,2025-12-03T07:35:00+00:00,2025-12-03T07:32:00+00:00,,Corvera International,RMU,LEMI,,,,2025-12-03T11:10:00+00:00,2025-12-03T10:36:00+00:00,,,G-UZEG,A20N,No,,
Departure,U22971,EZY2971,easyJet,U2,active,2025-12-03,Bristol,BRS,EGGD,,,2025-12-03T14:45:00+00:00,2025-12-03T14:45:00+00:00,2025-12-03T14:43:00+00:00,,Agadir Almassira,AGA,GMAD,2,,,2025-12-03T19:20:00+00:00,2025-12-03T18:51:00+00:00,,,G-UZEG,A20N,No,,
Departure,EI,EIN,Aer Lingus,EI,active,2025-12-03,Bristol,BRS,EGGD,,,2025-12-03T16:00:00+00:00,2025-12-03T16:00:00+00:00,2025-12-03T16:00:00+00:00,10,Cork,ORK,EICK,,,,2025-12-03T17:12:00+00:00,2025-12-03T16:53:00+00:00,,,,,No,,
Departure,FR5517,RYR5517,Ryanair,FR,diverted,2025-12-03,Bristol,BRS,EGGD,,,2025-12-03T06:20:00+00:00,2025-12-03T06:20:00+00:00,2025-12-03T06:22:00+00:00,3,John Paul II Balice International,KRK,EPKK,2,,,2025-12-03T09:55:00+00:00,2025-12-03T10:23:00+00:00,,28,EI-IHS,B38M,No,,
Departure,FR2292,RYR2292,Ryanair,FR,landed,2025-12-03,Bristol,BRS,EGGD,,,2025-12-03T05:55:00+00:00,2025-12-03T05:55:00+00:00,2025-12-03T05:59:00+00:00,5,Alicante El Altet,ALC,LEAL,2,,9B,2025-12-03T09:35:00+00:00,2025-12-03T08:56:00+00:00,2025-12-03T08:57:00+00:00,,9H-VVO,B38M,No,,
Departure,DL9469,DAL9469,Delta Air Lines,DL,landed,2025-12-03,Bristol,BRS,EGGD,,10,2025-12-03T06:00:00+00:00,2025-12-03T06:00:00+00:00,2025-12-03T06:05:00+00:00,5,Schiphol,AMS,EHAM,3,A08,11,2025-12-03T08:20:00+00:00,2025-12-03T07:58:00+00:00,2025-12-03T08:01:00+00:00,,,,Yes,klm,kl1074
Departure,G35570,GLO5570,Gol,G3,landed,2025-12-03,Bristol,BRS,EGGD,,10,2025-12-03T06:00:00+00:00,2025-12-03T06:00:00+00:00,2025-12-03T06:05:00+00:00,5,Schiphol,AMS,EHAM,3,A08,11,2025-12-03T08:20:00+00:00,2025-12-03T07:58:00+00:00,2025-12-03T08:01:00+00:00,,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,landed,2025-12-03,Bristol,BRS,EGGD,,10,2025-12-03T06:00:00+00:00,2025-12-03T06:00:00+00:00,2025-12-03T06:05:00+00:00,5,Schiphol,AMS,EHAM,3,A08,11,2025-12-03T08:20:00+00:00,2025-12-03T07:58:00+00:00,2025-12-03T08:01:00+00:00,,,,Yes,klm,kl1074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,landed,2025-12-03,Bristol,BRS,EGGD,,10,2025-12-03T06:00:00+00:00,2025-12-03T06:00:00+00:00,2025-12-03T06:05:00+00:00,5,Schiphol,AMS,EHAM,3,A08,11,2025-12-03T08:20:00+00:00,2025-12-03T07:58:00+00:00,2025-12-03T08:01:00+00:00,,,,Yes,klm,kl1074
