flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
x3227,tuifly,landed,2023-07-27t01:25:00.000,2023-07-27t01:47:00.000,2023-07-27 01:50:00,2023-07-27,01:50:00,25,Night hour departures
u22736,easyjet,landed,2023-07-27t01:25:00.000,2023-07-27t01:23:00.000,2023-07-27 01:20:00,2023-07-27,01:20:00,0,Night hour departures
u22804,easyjet,landed,2023-07-27t01:50:00.000,2023-07-27t02:10:00.000,2023-07-27 02:07:00,2023-07-27,02:07:00,18,Night hour departures
ls1810,jet2,landed,2023-07-27t02:00:00.000,2023-07-27t02:26:00.000,2023-07-27 02:27:00,2023-07-27,02:27:00,27,Night hour departures
fr513,ryanair,landed,2023-07-27t06:55:00.000,2023-07-27t06:38:00.000,2023-07-27 06:38:00,2023-07-27,06:38:00,0,Shoulder hour flights
x3453,tuifly,landed,2023-07-27t07:00:00.000,2023-07-27t06:30:00.000,2023-07-27 06:32:00,2023-07-27,06:32:00,0,Shoulder hour flights
fr1590,ryanair,landed,2023-07-27t07:05:00.000,2023-07-27t07:18:00.000,2023-07-27 07:22:00,2023-07-27,07:22:00,17,Regular departures
fr2291,ryanair,landed,2023-07-27t07:35:00.000,2023-07-27t07:15:00.000,2023-07-27 07:16:00,2023-07-27,07:16:00,0,Regular departures
fr7948,ryanair,landed,2023-07-27t07:40:00.000,2023-07-27t07:38:00.000,2023-07-27 07:41:00,2023-07-27,07:41:00,2,Regular departures
ba8936,british airways,landed,2023-07-27t07:55:00.000,2023-07-27t08:02:00.000,2023-07-27 08:04:00,2023-07-27,08:04:00,9,Regular departures
ei3280,aer lingus,landed,2023-07-27t07:55:00.000,2023-07-27t08:02:00.000,2023-07-27 08:04:00,2023-07-27,08:04:00,9,Regular departures
fr4148,ryanair,landed,2023-07-27t08:45:00.000,2023-07-27t08:25:00.000,2023-07-27 08:24:00,2023-07-27,08:24:00,0,Regular departures
af3161,air france,landed,2023-07-27t08:45:00.000,2023-07-27t08:54:00.000,2023-07-27 08:51:00,2023-07-27,08:51:00,7,Regular departures
dl9629,delta air lines,landed,2023-07-27t08:45:00.000,2023-07-27t08:54:00.000,2023-07-27 08:51:00,2023-07-27,08:51:00,7,Regular departures
ey7395,etihad airways,landed,2023-07-27t08:45:00.000,2023-07-27t08:54:00.000,2023-07-27 08:51:00,2023-07-27,08:51:00,7,Regular departures
vs7040,virgin atlantic,landed,2023-07-27t08:45:00.000,2023-07-27t08:54:00.000,2023-07-27 08:51:00,2023-07-27,08:51:00,7,Regular departures
kl1049,klm,landed,2023-07-27t08:45:00.000,2023-07-27t08:54:00.000,2023-07-27 08:51:00,2023-07-27,08:51:00,7,Regular departures
lh970,lufthansa,landed,2023-07-27t09:00:00.000,2023-07-27t08:57:00.000,2023-07-27 08:57:00,2023-07-27,08:57:00,0,Regular departures
fr504,ryanair,landed,2023-07-27t09:20:00.000,2023-07-27t09:11:00.000,2023-07-27 09:16:00,2023-07-27,09:16:00,0,Regular departures
u27507,easyjet,landed,2023-07-27t09:40:00.000,2023-07-27t09:10:00.000,2023-07-27 09:10:00,2023-07-27,09:10:00,0,Regular departures
u2224,easyjet,landed,2023-07-27t09:45:00.000,2023-07-27t09:37:00.000,2023-07-27 09:33:00,2023-07-27,09:33:00,0,Regular departures
u2202,easyjet,landed,2023-07-27t10:05:00.000,2023-07-27t10:08:00.000,2023-07-27 10:09:00,2023-07-27,10:09:00,4,Regular departures
u2214,easyjet,landed,2023-07-27t10:05:00.000,2023-07-27t10:20:00.000,2023-07-27 10:20:00,2023-07-27,10:20:00,16,Regular departures
u22922,easyjet,landed,2023-07-27t10:15:00.000,2023-07-27t10:33:00.000,2023-07-27 10:29:00,2023-07-27,10:29:00,14,Regular departures
u22774,easyjet,landed,2023-07-27t10:30:00.000,2023-07-27t10:36:00.000,2023-07-27 10:32:00,2023-07-27,10:32:00,2,Regular departures
