flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U2223,EZY757A,G-EZUW,A320,EGGD/BRS,EGAA/BFS,0,84,2024-11-12 06:44:59 UTC,Day flight,EZY
U27847,EJU97FZ,OE-LSK,A20N,EHAM/AMS,EGGD/BRS,16375,334,2024-11-12 06:44:59 UTC,Day flight,EJU
