flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22723,EZY21XM,G-UZHF,A20N,EGGD/BRS,LEAL/ALC,0,50,2024-11-05 13:59:44 UTC,Day flight,EZY
U2219,EZY291L,G-EZRT,A320,EGGD/BRS,EGPH/EDI,15150,368,2024-11-05 14:00:00 UTC,Day flight,EZY
KL1080,KLM1080,G-CLSN,E190,EGGD/BRS,EHAM/AMS,0,3,2024-11-05 13:59:59 UTC,Day flight,EZE
