flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22938,EZY96RE,G-EZRT,A320,EPKK/KRK,EGGD/BRS,2275,146,2024-11-12 13:29:57 UTC,Day flight,EZY
U2219,EZY291L,G-UZMI,A21N,EGGD/BRS,EGPH/EDI,0,0,2024-11-12 13:29:58 UTC,Day flight,EZY
