flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22964,EZY28PB,G-UZHI,A20N,GMMX/RAK,EGGD/BRS,18375,346,2024-11-12 17:14:58 UTC,Day flight,EZY
FR4121,RYR56DP,EI-HAT,B38M,EGGD/BRS,LEMG/AGP,10000,305,2024-11-12 17:14:58 UTC,Day flight,RYR
