flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22728,EZY92PG,G-UZHF,A20N,GCTS/TFS,EGGD/BRS,6800,226,2024-11-12 22:59:59 UTC,Shoulder period,EZY
U22914,EZY69CR,G-UZLL,A20N,HEGN/HRG,EGGD/BRS,2650,171,2024-11-12 22:59:57 UTC,Shoulder period,EZY
FR4122,RYR49KR,EI-IFX,B38M,LEMG/AGP,EGGD/BRS,0,12,2024-11-12 22:59:59 UTC,Shoulder period,RYR
