flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
LS1832,EXS1832,G-DRTK,B738,LGIR/HER,EGGD/BRS,550,142,2024-11-05 19:45:00 UTC,Day flight,EXS
LM46,LOG6LG,G-SAJN,E145,EGGD/BRS,EGPD/ABZ,6475,220,2024-11-05 19:45:00 UTC,Day flight,LOG
EI3287,EAI87M,EI-GZV,AT76,EGGD/BRS,EIDW/DUB,0,21,2024-11-05 19:44:56 UTC,Day flight,EAI
