flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
,centreline,landed,2024-03-18t17:28:00.000,2024-03-18t18:10:00.000,2024-03-18 18:11:00,2024-03-18,18:11:00,44,Regular departures
x3649,tuifly,landed,2024-03-18t01:00:00.000,2024-03-18t00:36:00.000,2024-03-18 00:36:00,2024-03-18,00:36:00,0,Night hour departures
u21361,easyjet,landed,2024-03-18t07:10:00.000,2024-03-18t07:05:00.000,2024-03-18 07:02:00,2024-03-18,07:02:00,0,Regular departures
fr504,ryanair,landed,2024-03-18t07:30:00.000,2024-03-18t07:19:00.000,2024-03-18 07:19:00,2024-03-18,07:19:00,0,Regular departures
fr5342,ryanair,landed,2024-03-18t07:30:00.000,2024-03-18t07:21:00.000,2024-03-18 07:22:00,2024-03-18,07:22:00,0,Regular departures
u2323,easyjet,landed,2024-03-18t08:15:00.000,2024-03-18t08:00:00.000,2024-03-18 07:57:00,2024-03-18,07:57:00,0,Regular departures
af3161,air france,landed,2024-03-18t08:30:00.000,2024-03-18t08:31:00.000,2024-03-18 08:32:00,2024-03-18,08:32:00,2,Regular departures
dl9629,delta air lines,landed,2024-03-18t08:30:00.000,2024-03-18t08:31:00.000,2024-03-18 08:32:00,2024-03-18,08:32:00,2,Regular departures
ey7395,etihad airways,landed,2024-03-18t08:30:00.000,2024-03-18t08:31:00.000,2024-03-18 08:32:00,2024-03-18,08:32:00,2,Regular departures
vs7040,virgin atlantic,landed,2024-03-18t08:30:00.000,2024-03-18t08:31:00.000,2024-03-18 08:32:00,2024-03-18,08:32:00,2,Regular departures
zq1049,german airways,landed,2024-03-18t08:30:00.000,2024-03-18t08:31:00.000,2024-03-18 08:32:00,2024-03-18,08:32:00,2,Regular departures
fr2291,ryanair,landed,2024-03-18t08:35:00.000,2024-03-18t08:17:00.000,2024-03-18 08:17:00,2024-03-18,08:17:00,0,Regular departures
fr1590,ryanair,landed,2024-03-18t09:25:00.000,2024-03-18t09:21:00.000,2024-03-18 09:13:00,2024-03-18,09:13:00,0,Regular departures
u22958,easyjet,landed,2024-03-18t09:30:00.000,2024-03-18t09:18:00.000,2024-03-18 09:18:00,2024-03-18,09:18:00,0,Regular departures
u2202,easyjet,landed,2024-03-18t10:00:00.000,2024-03-18t09:49:00.000,2024-03-18 09:47:00,2024-03-18,09:47:00,0,Regular departures
u2214,easyjet,landed,2024-03-18t10:00:00.000,2024-03-18t09:41:00.000,2024-03-18 09:42:00,2024-03-18,09:42:00,0,Regular departures
u2238,easyjet,landed,2024-03-18t10:10:00.000,2024-03-18t09:51:00.000,2024-03-18 09:49:00,2024-03-18,09:49:00,0,Regular departures
u22774,easyjet,landed,2024-03-18t10:30:00.000,2024-03-18t10:16:00.000,2024-03-18 10:17:00,2024-03-18,10:17:00,0,Regular departures
u22922,easyjet,landed,2024-03-18t11:00:00.000,2024-03-18t10:44:00.000,2024-03-18 10:40:00,2024-03-18,10:40:00,0,Regular departures
fr9869,ryanair,landed,2024-03-18t11:15:00.000,2024-03-18t11:32:00.000,2024-03-18 11:33:00,2024-03-18,11:33:00,18,Regular departures
u22884,easyjet,landed,2024-03-18t11:25:00.000,2024-03-18t11:23:00.000,2024-03-18 11:15:00,2024-03-18,11:15:00,0,Regular departures
u299,easyjet,landed,2024-03-18t11:40:00.000,2024-03-18t11:26:00.000,2024-03-18 11:24:00,2024-03-18,11:24:00,0,Regular departures
