flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22772,EZY18TQ,G-EZRX,A320,LFPG/CDG,EGGD/BRS,0,0,2024-11-12 10:44:59 UTC,Day flight,EZY
SI474,BCI474,G-ISLO,AT75,EGJJ/JER,EGGD/BRS,9075,218,2024-11-12 10:44:59 UTC,Day flight,BCI
FR4753,RYR56SX,EI-HGN,B38M,EGGD/BRS,GCTS/TFS,0,0,2024-11-12 10:44:43 UTC,Day flight,RYR
,,G-UZMI,A21N,EGGD/BRS,None/None,0,0,2024-11-12 10:44:04 UTC,Day flight,EZY
FR3559,RYR43MA,EI-DYV,B738,LIME/BGY,EGGD/BRS,4525,244,2024-11-12 10:44:59 UTC,Day flight,RYR
,ELE99,G-WPDE,EC35,EGGD/BRS,None/None,1250,97,2024-11-12 10:44:59 UTC,Day flight,
