flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,FR509,RYR509,Ryanair,FR,landed,2025-09-30,Bristol,BRS,EGGD,,17,2025-09-30T07:20:00+00:00,2025-09-30T07:20:00+00:00,2025-09-30T07:37:00+00:00,17,Dublin International,DUB,EIDW,1,17,3,2025-09-30T08:20:00+00:00,2025-09-30T08:21:00+00:00,2025-09-30T08:21:00+00:00,1,,,No,,
Departure,U2201,EZY201,easyJet,U2,landed,2025-09-30,Bristol,BRS,EGGD,,,2025-09-30T07:00:00+00:00,2025-09-30T07:00:00+00:00,2025-09-30T07:03:00+00:00,3,Glasgow International,GLA,EGPF,M,,1,2025-09-30T08:15:00+00:00,2025-09-30T08:02:00+00:00,2025-09-30T08:00:00+00:00,,,,No,,
Departure,FR8254,RYR8254,Ryanair,FR,landed,2025-09-30,Bristol,BRS,EGGD,,16,2025-09-30T06:15:00+00:00,2025-09-30T06:15:00+00:00,2025-09-30T06:34:00+00:00,20,Lech Walesa,GDN,EPGD,T1,16,,2025-09-30T09:30:00+00:00,2025-09-30T09:35:00+00:00,2025-09-30T09:34:00+00:00,4,,,No,,
Departure,U22773,EZY2773,easyJet,U2,landed,2025-09-30,Bristol,BRS,EGGD,,,2025-09-30T07:15:00+00:00,2025-09-30T07:15:00+00:00,2025-09-30T07:39:00+00:00,24,Charles De Gaulle,CDG,LFPG,2B,,04,2025-09-30T09:35:00+00:00,2025-09-30T09:29:00+00:00,2025-09-30T09:34:00+00:00,,,,No,,
Departure,LS1821,EXS1821,Jet2,LS,landed,2025-09-30,Bristol,BRS,EGGD,,,2025-09-30T06:15:00+00:00,2025-09-30T06:15:00+00:00,2025-09-30T06:29:00+00:00,14,Faro,FAO,LPFR,,,,2025-09-30T08:55:00+00:00,2025-09-30T08:44:00+00:00,2025-09-30T08:43:00+00:00,,,,No,,
Departure,X3,TUI,TUIfly,X3,landed,2025-09-30,Bristol,BRS,EGGD,,,2025-09-30T06:50:00+00:00,2025-09-30T06:50:00+00:00,2025-09-30T07:20:00+00:00,31,Zakinthos International Airport,ZTH,LGZA,,,,2025-09-30T12:20:00+00:00,2025-09-30T12:29:00+00:00,2025-09-30T12:30:00+00:00,10,,,No,,
Departure,X36254,TUI6254,TUIfly,X3,landed,2025-09-30,Bristol,BRS,EGGD,,,2025-09-30T06:00:00+00:00,2025-09-30T06:00:00+00:00,2025-09-30T06:15:00+00:00,16,Kos Island International Airport,KGS,LGKO,1,,,2025-09-30T12:00:00+00:00,2025-09-30T11:53:00+00:00,2025-09-30T11:45:00+00:00,,,,No,,
Departure,U22843,EZY2843,easyJet,U2,landed,2025-09-30,Bristol,BRS,EGGD,,,2025-09-30T06:15:00+00:00,2025-09-30T06:15:00+00:00,2025-09-30T06:20:00+00:00,6,Capodichino,NAP,LIRN,1,,5,2025-09-30T10:05:00+00:00,2025-09-30T09:41:00+00:00,2025-09-30T09:41:00+00:00,,,,No,,
Departure,DL9522,DAL9522,Delta Air Lines,DL,landed,2025-09-30,Bristol,BRS,EGGD,,11,2025-09-30T09:20:00+00:00,2025-09-30T09:20:00+00:00,2025-09-30T09:37:00+00:00,17,Schiphol,AMS,EHAM,2,A08,013,2025-09-30T11:35:00+00:00,2025-09-30T11:31:00+00:00,2025-09-30T11:32:00+00:00,,,,Yes,klm,kl1076
Departure,G35569,GLO5569,Gol,G3,landed,2025-09-30,Bristol,BRS,EGGD,,11,2025-09-30T09:20:00+00:00,2025-09-30T09:20:00+00:00,2025-09-30T09:37:00+00:00,17,Schiphol,AMS,EHAM,2,A08,013,2025-09-30T11:35:00+00:00,2025-09-30T11:31:00+00:00,2025-09-30T11:32:00+00:00,,,,Yes,klm,kl1076
