flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr4147,ryanair,active,2023-11-10t05:55:00.000,2023-11-10t05:55:00.000,2023-11-10 05:59:00,2023-11-10,05:59:00,5,Night hour departures
fr5341,ryanair,active,2023-11-10t06:00:00.000,2023-11-10t06:15:00.000,2023-11-10 06:16:00,2023-11-10,06:16:00,17,Shoulder hour flights
fr4755,ryanair,active,2023-11-10t06:05:00.000,2023-11-10t06:05:00.000,2023-11-10 06:06:00,2023-11-10,06:06:00,2,Shoulder hour flights
u22713,easyjet,active,2023-11-10t06:05:00.000,2023-11-10t06:05:00.000,2023-11-10 06:13:00,2023-11-10,06:13:00,8,Shoulder hour flights
af5199,air france,active,2023-11-10t06:15:00.000,2023-11-10t06:19:00.000,2023-11-10 06:32:00,2023-11-10,06:32:00,18,Shoulder hour flights
az3737,alitalia,active,2023-11-10t06:15:00.000,2023-11-10t06:19:00.000,2023-11-10 06:32:00,2023-11-10,06:32:00,18,Shoulder hour flights
dl9422,delta air lines,active,2023-11-10t06:15:00.000,2023-11-10t06:19:00.000,2023-11-10 06:32:00,2023-11-10,06:32:00,18,Shoulder hour flights
ey7330,etihad airways,active,2023-11-10t06:15:00.000,2023-11-10t06:19:00.000,2023-11-10 06:32:00,2023-11-10,06:32:00,18,Shoulder hour flights
g35535,gol,active,2023-11-10t06:15:00.000,2023-11-10t06:19:00.000,2023-11-10 06:32:00,2023-11-10,06:32:00,18,Shoulder hour flights
kq1046,kenya airways,active,2023-11-10t06:15:00.000,2023-11-10t06:19:00.000,2023-11-10 06:32:00,2023-11-10,06:32:00,18,Shoulder hour flights
vs6854,virgin atlantic,active,2023-11-10t06:15:00.000,2023-11-10t06:19:00.000,2023-11-10 06:32:00,2023-11-10,06:32:00,18,Shoulder hour flights
kl1046,klm,active,2023-11-10t06:15:00.000,2023-11-10t06:19:00.000,2023-11-10 06:32:00,2023-11-10,06:32:00,18,Shoulder hour flights
u22937,easyjet,active,2023-11-10t06:30:00.000,2023-11-10t06:30:00.000,2023-11-10 06:38:00,2023-11-10,06:38:00,8,Shoulder hour flights
u22957,easyjet,active,2023-11-10t06:50:00.000,2023-11-10t07:02:00.000,2023-11-10 07:05:00,2023-11-10,07:05:00,15,Regular departures
fr2292,ryanair,active,2023-11-10t07:00:00.000,2023-11-10t07:04:00.000,2023-11-10 07:15:00,2023-11-10,07:15:00,15,Regular departures
ls1805,jet2,active,2023-11-10t07:00:00.000,2023-11-10t07:35:00.000,2023-11-10 07:35:00,2023-11-10,07:35:00,35,Regular departures
u22967,easyjet,active,2023-11-10t07:00:00.000,2023-11-10t07:00:00.000,2023-11-10 07:17:00,2023-11-10,07:17:00,18,Regular departures
u2213,easyjet,active,2023-11-10t07:05:00.000,2023-11-10t07:05:00.000,2023-11-10 07:19:00,2023-11-10,07:19:00,15,Regular departures
u22703,easyjet,active,2023-11-10t07:10:00.000,2023-11-10t07:10:00.000,2023-11-10 07:13:00,2023-11-10,07:13:00,3,Regular departures
