flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U27848,EJU57WJ,OE-LSK,A20N,EGGD/BRS,EHAM/AMS,0,13,2024-11-12 07:59:59 UTC,Day flight,EJU
LS1863,EXS3KC,G-JZBL,B738,EGGD/BRS,GCLP/LPA,0,2,2024-11-12 07:59:59 UTC,Day flight,EXS
U22937,EZY51FL,G-EZRT,A320,EGGD/BRS,EPKK/KRK,16825,321,2024-11-12 07:59:57 UTC,Day flight,EZY
