flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22772,EZY18TQ,G-EZUO,A320,LFPG/CDG,EGGD/BRS,0,0,2024-11-05 11:44:55 UTC,Day flight,EZY
FR504,RYR61VY,EI-EBO,B738,EIDW/DUB,EGGD/BRS,0,1,2024-11-05 11:44:55 UTC,Day flight,RYR
