flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22945,EZY25LQ,G-EZTX,A320,EGGD/BRS,BIKF/KEF,0,3,2024-11-05 16:00:00 UTC,Day flight,EZY
EI3843,EAI18K,EI-GZV,AT76,EGGD/BRS,EICK/ORK,0,16,2024-11-05 15:59:26 UTC,Day flight,EAI
,EZY78WL,G-UZMA,A21N,EGGD/BRS,None/None,0,0,2024-11-05 16:00:00 UTC,Day flight,EZY
U22964,EZY28PB,G-UZHI,A20N,GMMX/RAK,EGGD/BRS,3275,224,2024-11-05 15:59:59 UTC,Day flight,EZY
