flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22858,easyjet,landed,2023-06-12t01:30:00.000,2023-06-12t02:06:00.000,2023-06-12 02:02:00,2023-06-12,02:02:00,32,Night hour departures
x3829,tuifly,landed,2023-06-12t01:45:00.000,2023-06-12t02:00:00.000,2023-06-12 01:58:00,2023-06-12,01:58:00,14,Night hour departures
x3649,tuifly,landed,2023-06-12t02:10:00.000,2023-06-12t02:52:00.000,2023-06-12 02:39:00,2023-06-12,02:39:00,30,Night hour departures
x36765,tuifly,landed,2023-06-12t04:20:00.000,2023-06-12t04:34:00.000,2023-06-12 04:35:00,2023-06-12,04:35:00,16,Night hour departures
fr7948,ryanair,landed,2023-06-12t07:50:00.000,2023-06-12t07:28:00.000,2023-06-12 07:27:00,2023-06-12,07:27:00,0,Regular departures
ba8936,british airways,landed,2023-06-12t07:55:00.000,2023-06-12t08:04:00.000,2023-06-12 08:00:00,2023-06-12,08:00:00,6,Regular departures
ei3280,aer lingus,landed,2023-06-12t07:55:00.000,2023-06-12t08:04:00.000,2023-06-12 08:00:00,2023-06-12,08:00:00,6,Regular departures
fr4148,ryanair,landed,2023-06-12t08:40:00.000,2023-06-12t08:25:00.000,2023-06-12 08:25:00,2023-06-12,08:25:00,0,Regular departures
lh970,lufthansa,landed,2023-06-12t08:50:00.000,2023-06-12t09:13:00.000,2023-06-12 09:07:00,2023-06-12,09:07:00,18,Regular departures
u21723,easyjet,landed,2023-06-12t08:50:00.000,2023-06-12t08:23:00.000,2023-06-12 08:22:00,2023-06-12,08:22:00,0,Regular departures
u2224,easyjet,landed,2023-06-12t09:00:00.000,2023-06-12t08:50:00.000,2023-06-12 08:47:00,2023-06-12,08:47:00,0,Regular departures
,centreline,landed,2023-06-12t09:07:00.000,2023-06-12t09:12:00.000,2023-06-12 09:16:00,2023-06-12,09:16:00,9,Regular departures
u2238,easyjet,landed,2023-06-12t09:40:00.000,2023-06-12t09:23:00.000,2023-06-12 09:25:00,2023-06-12,09:25:00,0,Regular departures
u27507,easyjet,landed,2023-06-12t09:40:00.000,2023-06-12t09:10:00.000,2023-06-12 09:11:00,2023-06-12,09:11:00,0,Regular departures
u2262,easyjet,landed,2023-06-12t09:45:00.000,2023-06-12t09:36:00.000,2023-06-12 09:34:00,2023-06-12,09:34:00,0,Regular departures
u2202,easyjet,landed,2023-06-12t10:00:00.000,2023-06-12t09:45:00.000,2023-06-12 09:45:00,2023-06-12,09:45:00,0,Regular departures
u2214,easyjet,landed,2023-06-12t10:05:00.000,2023-06-12t10:14:00.000,2023-06-12 10:14:00,2023-06-12,10:14:00,9,Regular departures
fr504,ryanair,landed,2023-06-12t10:10:00.000,2023-06-12t10:11:00.000,2023-06-12 10:11:00,2023-06-12,10:11:00,1,Regular departures
u22922,easyjet,landed,2023-06-12t10:15:00.000,2023-06-12t10:07:00.000,2023-06-12 10:08:00,2023-06-12,10:08:00,0,Regular departures
fr4441,ryanair,landed,2023-06-12t11:25:00.000,2023-06-12t11:07:00.000,2023-06-12 11:08:00,2023-06-12,11:08:00,0,Regular departures
u2315,easyjet,landed,2023-06-12t11:30:00.000,2023-06-12t11:15:00.000,2023-06-12 11:13:00,2023-06-12,11:13:00,0,Regular departures
u22710,easyjet,landed,2023-06-12t11:30:00.000,2023-06-12t11:25:00.000,2023-06-12 11:26:00,2023-06-12,11:26:00,0,Regular departures
ls1880,jet2,landed,2023-06-12t11:35:00.000,2023-06-12t11:32:00.000,2023-06-12 11:32:00,2023-06-12,11:32:00,0,Regular departures
u22892,easyjet,landed,2023-06-12t12:00:00.000,2023-06-12t11:51:00.000,2023-06-12 11:52:00,2023-06-12,11:52:00,0,Regular departures
fr6027,ryanair,landed,2023-06-12t12:05:00.000,2023-06-12t12:05:00.000,2023-06-12 12:01:00,2023-06-12,12:01:00,0,Regular departures
u22716,easyjet,landed,2023-06-12t12:10:00.000,2023-06-12t11:52:00.000,2023-06-12 11:54:00,2023-06-12,11:54:00,0,Regular departures
fr9504,ryanair,landed,2023-06-12t12:30:00.000,2023-06-12t12:11:00.000,2023-06-12 12:11:00,2023-06-12,12:11:00,0,Regular departures
ls1806,jet2,landed,2023-06-12t12:35:00.000,2023-06-12t12:48:00.000,2023-06-12 12:42:00,2023-06-12,12:42:00,7,Regular departures
ls1822,jet2,landed,2023-06-12t12:45:00.000,2023-06-12t12:35:00.000,2023-06-12 12:35:00,2023-06-12,12:35:00,0,Regular departures
a3640,aegean airlines,landed,2023-06-12t12:55:00.000,2023-06-12t13:09:00.000,2023-06-12 13:06:00,2023-06-12,13:06:00,11,Regular departures
fr6010,ryanair,landed,2023-06-12t12:55:00.000,2023-06-12t13:04:00.000,2023-06-12 13:02:00,2023-06-12,13:02:00,8,Regular departures
x36149,tuifly,landed,2023-06-12t12:55:00.000,2023-06-12t13:11:00.000,2023-06-12 13:09:00,2023-06-12,13:09:00,15,Regular departures
fr2291,ryanair,landed,2023-06-12t13:00:00.000,2023-06-12t12:47:00.000,2023-06-12 12:48:00,2023-06-12,12:48:00,0,Regular departures
ls1836,jet2,landed,2023-06-12t13:00:00.000,2023-06-12t12:53:00.000,2023-06-12 12:53:00,2023-06-12,12:53:00,0,Regular departures
ls1872,jet2,landed,2023-06-12t13:00:00.000,2023-06-12t13:09:00.000,2023-06-12 13:15:00,2023-06-12,13:15:00,16,Regular departures
dl9356,delta air lines,landed,2023-06-12t13:10:00.000,2023-06-12t13:09:00.000,2023-06-12 13:13:00,2023-06-12,13:13:00,3,Regular departures
ey7011,etihad airways,landed,2023-06-12t13:10:00.000,2023-06-12t13:09:00.000,2023-06-12 13:13:00,2023-06-12,13:13:00,3,Regular departures
g35514,gol,landed,2023-06-12t13:10:00.000,2023-06-12t13:09:00.000,2023-06-12 13:13:00,2023-06-12,13:13:00,3,Regular departures
kq1051,kenya airways,landed,2023-06-12t13:10:00.000,2023-06-12t13:09:00.000,2023-06-12 13:13:00,2023-06-12,13:13:00,3,Regular departures
vs7041,virgin atlantic,landed,2023-06-12t13:10:00.000,2023-06-12t13:09:00.000,2023-06-12 13:13:00,2023-06-12,13:13:00,3,Regular departures
kl1051,klm,landed,2023-06-12t13:10:00.000,2023-06-12t13:09:00.000,2023-06-12 13:13:00,2023-06-12,13:13:00,3,Regular departures
u2246,easyjet,landed,2023-06-12t13:10:00.000,2023-06-12t12:55:00.000,2023-06-12 12:56:00,2023-06-12,12:56:00,0,Regular departures
u22846,easyjet,landed,2023-06-12t13:10:00.000,2023-06-12t13:03:00.000,2023-06-12 12:59:00,2023-06-12,12:59:00,0,Regular departures
x36121,tuifly,landed,2023-06-12t13:35:00.000,2023-06-12t13:48:00.000,2023-06-12 13:49:00,2023-06-12,13:49:00,15,Regular departures
gr642,aurigny air services,landed,2023-06-12t13:50:00.000,2023-06-12t13:43:00.000,2023-06-12 13:47:00,2023-06-12,13:47:00,0,Regular departures
u22770,easyjet,landed,2023-06-12t14:10:00.000,2023-06-12t14:03:00.000,2023-06-12 14:05:00,2023-06-12,14:05:00,0,Regular departures
x36119,tuifly,landed,2023-06-12t14:30:00.000,2023-06-12t14:44:00.000,2023-06-12 14:33:00,2023-06-12,14:33:00,3,Regular departures
u22878,easyjet,landed,2023-06-12t14:55:00.000,2023-06-12t15:13:00.000,2023-06-12 15:17:00,2023-06-12,15:17:00,23,Regular departures
u26711,easyjet,landed,2023-06-12t14:55:00.000,2023-06-12t15:24:00.000,2023-06-12 15:27:00,2023-06-12,15:27:00,32,Regular departures
u27003,easyjet,landed,2023-06-12t14:55:00.000,2023-06-12t15:37:00.000,2023-06-12 15:37:00,2023-06-12,15:37:00,43,Regular departures
fr506,ryanair,landed,2023-06-12t15:10:00.000,2023-06-12t15:13:00.000,2023-06-12 15:12:00,2023-06-12,15:12:00,3,Regular departures
