Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
easyJet,Faro,2024-04-16T22:10:00+00:00,2024-04-16T22:10:00+00:00,Bristol,2024-04-17T00:45:00+00:00,2024-04-17T00:35:00+00:00
easyJet,Larnaca,2024-04-16T14:30:00+00:00,2024-04-16T14:41:00+00:00,Bristol,2024-04-16T17:45:00+00:00,2024-04-16T17:32:00+00:00
easyJet,Edinburgh,2024-04-16T10:10:00+00:00,2024-04-16T10:39:00+00:00,Bristol,2024-04-16T11:25:00+00:00,2024-04-16T11:27:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-16T13:25:00+00:00,2024-04-16T14:02:00+00:00,Bristol,2024-04-16T15:10:00+00:00,2024-04-16T15:41:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-16T10:25:00+00:00,2024-04-16T10:33:00+00:00,Bristol,2024-04-16T12:10:00+00:00,2024-04-16T12:10:00+00:00
Jet2,Gran Canaria,2024-04-16T13:45:00+00:00,2024-04-16T13:55:00+00:00,Bristol,2024-04-16T17:45:00+00:00,2024-04-16T17:47:00+00:00
Aurigny Air Services,Guernsey,2024-04-16T12:55:00+00:00,,Bristol,2024-04-16T13:50:00+00:00,
easyJet,Charles De Gaulle,2024-04-16T10:05:00+00:00,2024-04-16T10:21:00+00:00,Bristol,2024-04-16T10:25:00+00:00,2024-04-16T10:18:00+00:00
Virgin Atlantic,Schiphol,2024-04-16T22:00:00+00:00,2024-04-16T22:24:00+00:00,Bristol,2024-04-16T22:20:00+00:00,2024-04-16T22:15:00+00:00
Kenya Airways,Schiphol,2024-04-16T22:00:00+00:00,2024-04-16T22:24:00+00:00,Bristol,2024-04-16T22:20:00+00:00,2024-04-16T22:15:00+00:00
easyJet,Inverness,2024-04-16T13:00:00+00:00,2024-04-16T13:26:00+00:00,Bristol,2024-04-16T14:20:00+00:00,2024-04-16T14:27:00+00:00
Etihad Airways,Schiphol,2024-04-16T22:00:00+00:00,2024-04-16T22:24:00+00:00,Bristol,2024-04-16T22:20:00+00:00,2024-04-16T22:15:00+00:00
easyJet,Corvera International,2024-04-16T10:45:00+00:00,,Bristol,2024-04-16T12:20:00+00:00,
easyJet,Milas,2024-04-16T21:50:00+00:00,2024-04-16T21:53:00+00:00,Bristol,2024-04-17T00:05:00+00:00,2024-04-16T23:45:00+00:00
easyJet,Alicante El Altet,2024-04-16T14:20:00+00:00,2024-04-16T14:29:00+00:00,Bristol,2024-04-16T15:55:00+00:00,2024-04-16T15:59:00+00:00
Aurigny Air Services,Exeter,2024-04-16T13:55:00+00:00,,Bristol,2024-04-16T14:30:00+00:00,
Loganair,Dyce,2024-04-16T17:55:00+00:00,2024-04-16T19:19:00+00:00,Bristol,2024-04-16T19:25:00+00:00,2024-04-16T20:18:00+00:00
Delta Air Lines,Schiphol,2024-04-16T12:55:00+00:00,2024-04-16T14:25:00+00:00,Bristol,2024-04-16T13:10:00+00:00,
Virgin Atlantic,Schiphol,2024-04-16T12:55:00+00:00,2024-04-16T14:25:00+00:00,Bristol,2024-04-16T13:10:00+00:00,
Kenya Airways,Schiphol,2024-04-16T12:55:00+00:00,2024-04-16T14:25:00+00:00,Bristol,2024-04-16T13:10:00+00:00,
easyJet,Aldergrove International Airport,2024-04-16T21:25:00+00:00,2024-04-16T21:35:00+00:00,Bristol,2024-04-16T22:30:00+00:00,2024-04-16T22:18:00+00:00
easyJet,Edinburgh,2024-04-16T21:10:00+00:00,2024-04-16T22:43:00+00:00,Bristol,2024-04-16T22:25:00+00:00,
Jet2,Sur Reina Sofia,2024-04-16T15:35:00+00:00,2024-04-16T15:44:00+00:00,Bristol,2024-04-16T19:45:00+00:00,2024-04-16T19:41:00+00:00
German Airways,Schiphol,2024-04-16T16:40:00+00:00,2024-04-16T17:50:00+00:00,Bristol,2024-04-16T16:55:00+00:00,2024-04-16T17:45:00+00:00
Qatar Airways,Dublin International,2024-04-16T14:30:00+00:00,2024-04-16T14:28:00+00:00,Bristol,2024-04-16T15:50:00+00:00,2024-04-16T15:21:00+00:00
Aer Lingus,Dublin International,2024-04-16T14:30:00+00:00,2024-04-16T14:28:00+00:00,Bristol,2024-04-16T15:50:00+00:00,2024-04-16T15:21:00+00:00
TUIfly,Amilcar Cabral International,2024-04-16T14:05:00+00:00,2024-04-16T14:09:00+00:00,Bristol,2024-04-16T21:45:00+00:00,2024-04-16T21:34:00+00:00
easyJet,Faro,2024-04-16T16:05:00+00:00,2024-04-16T16:26:00+00:00,Bristol,2024-04-16T18:45:00+00:00,2024-04-16T19:00:00+00:00
easyJet,Schiphol,2024-04-16T19:25:00+00:00,2024-04-16T19:51:00+00:00,Bristol,2024-04-16T19:45:00+00:00,2024-04-16T19:50:00+00:00
Delta Air Lines,Schiphol,2024-04-16T16:40:00+00:00,2024-04-16T17:50:00+00:00,Bristol,2024-04-16T16:55:00+00:00,2024-04-16T17:45:00+00:00
Kenya Airways,Schiphol,2024-04-16T16:40:00+00:00,2024-04-16T17:50:00+00:00,Bristol,2024-04-16T16:55:00+00:00,2024-04-16T17:45:00+00:00
Virgin Atlantic,Schiphol,2024-04-16T16:40:00+00:00,2024-04-16T17:50:00+00:00,Bristol,2024-04-16T16:55:00+00:00,2024-04-16T17:45:00+00:00
Jet2,Lanzarote,2024-04-16T14:15:00+00:00,2024-04-16T14:30:00+00:00,Bristol,2024-04-16T18:10:00+00:00,2024-04-16T18:10:00+00:00
easyJet,Charles De Gaulle,2024-04-16T16:25:00+00:00,2024-04-16T16:43:00+00:00,Bristol,2024-04-16T16:45:00+00:00,2024-04-16T16:40:00+00:00
Ryanair,Pablo Ruiz Picasso,2024-04-16T21:40:00+00:00,2024-04-16T22:04:00+00:00,Bristol,2024-04-16T23:25:00+00:00,2024-04-16T23:34:00+00:00
Ryanair,Sur Reina Sofia,2024-04-16T12:20:00+00:00,2024-04-16T12:19:00+00:00,Bristol,2024-04-16T16:20:00+00:00,2024-04-16T16:14:00+00:00
Ryanair,Liszt Ferenc International,2024-04-16T22:10:00+00:00,2024-04-16T22:15:00+00:00,Bristol,2024-04-16T23:55:00+00:00,2024-04-16T23:40:00+00:00
easyJet,Francisco Sá Carneiro,2024-04-16T21:25:00+00:00,2024-04-16T21:40:00+00:00,Bristol,2024-04-16T23:30:00+00:00,2024-04-16T23:29:00+00:00
Sierra Pacific Airlines,Jersey,2024-04-16T09:10:00+00:00,,Bristol,2024-04-16T10:10:00+00:00,
easyJet,Geneve-cointrin,2024-04-16T17:10:00+00:00,2024-04-16T17:18:00+00:00,Bristol,2024-04-16T17:55:00+00:00,2024-04-16T17:51:00+00:00
easyJet,Edinburgh,2024-04-16T12:30:00+00:00,2024-04-16T12:34:00+00:00,Bristol,2024-04-16T13:45:00+00:00,2024-04-16T13:23:00+00:00
easyJet,Edinburgh,2024-04-16T12:34:00+00:00,,Bristol,2024-04-16T13:38:00+00:00,
easyJet,Leonardo Da Vinci (Fiumicino),2024-04-16T10:20:00+00:00,2024-04-16T10:46:00+00:00,Bristol,2024-04-16T12:15:00+00:00,2024-04-16T12:12:00+00:00
Alitalia,Schiphol,2024-04-16T12:55:00+00:00,2024-04-16T14:25:00+00:00,Bristol,2024-04-16T13:10:00+00:00,
Aer Lingus,Cork,2024-04-16T18:30:00+00:00,2024-04-16T18:34:00+00:00,Bristol,2024-04-16T19:50:00+00:00,2024-04-16T19:31:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-16T17:25:00+00:00,2024-04-16T17:35:00+00:00,Bristol,2024-04-16T19:05:00+00:00,2024-04-16T19:12:00+00:00
Ryanair,Dublin International,2024-04-16T17:30:00+00:00,2024-04-16T17:52:00+00:00,Bristol,2024-04-16T18:35:00+00:00,2024-04-16T18:34:00+00:00
Ryanair,Barajas,2024-04-16T18:30:00+00:00,2024-04-16T18:59:00+00:00,Bristol,2024-04-16T19:45:00+00:00,2024-04-16T19:55:00+00:00
easyJet,Schiphol,2024-04-16T19:00:00+00:00,2024-04-16T20:08:00+00:00,Bristol,2024-04-16T19:20:00+00:00,
Jet2,Nikos Kazantzakis Airport,2024-04-16T20:35:00+00:00,2024-04-16T20:38:00+00:00,Bristol,2024-04-16T22:50:00+00:00,2024-04-16T22:33:00+00:00
easyJet,Schiphol,2024-04-16T12:10:00+00:00,2024-04-16T13:08:00+00:00,Bristol,2024-04-16T12:30:00+00:00,2024-04-16T13:06:00+00:00
British Airways,Dyce,2024-04-16T17:55:00+00:00,2024-04-16T19:19:00+00:00,Bristol,2024-04-16T19:25:00+00:00,2024-04-16T20:18:00+00:00
Sierra Pacific Airlines,Dyce,2024-04-16T17:55:00+00:00,2024-04-16T19:19:00+00:00,Bristol,2024-04-16T19:25:00+00:00,2024-04-16T20:18:00+00:00
easyJet,Glasgow International,2024-04-16T21:40:00+00:00,2024-04-16T21:50:00+00:00,Bristol,2024-04-16T22:50:00+00:00,2024-04-16T22:36:00+00:00
easyJet,El Prat De Llobregat,2024-04-16T22:15:00+00:00,2024-04-16T22:28:00+00:00,Bristol,2024-04-16T23:30:00+00:00,2024-04-16T23:37:00+00:00
easyJet,Son Sant Joan Airport,2024-04-16T10:00:00+00:00,2024-04-16T10:23:00+00:00,Bristol,2024-04-16T11:30:00+00:00,2024-04-16T11:47:00+00:00
easyJet,Orly,2024-04-16T19:15:00+00:00,2024-04-16T19:47:00+00:00,Bristol,2024-04-16T19:35:00+00:00,2024-04-16T19:48:00+00:00
Ryanair,Alicante El Altet,2024-04-16T19:45:00+00:00,2024-04-16T19:50:00+00:00,Bristol,2024-04-16T21:20:00+00:00,2024-04-16T21:22:00+00:00
easyJet,Sharm el-Sheikh International Airport,2024-04-16T20:25:00+00:00,2024-04-16T21:18:00+00:00,Bristol,2024-04-17T01:20:00+00:00,2024-04-17T01:38:00+00:00
easyJet,Prague Vaclav Havel Airport,2024-04-16T21:55:00+00:00,2024-04-16T22:27:00+00:00,Bristol,2024-04-16T23:00:00+00:00,2024-04-16T23:12:00+00:00
Ryanair,Copernicus Airport,2024-04-16T22:35:00+00:00,2024-04-16T23:24:00+00:00,Bristol,2024-04-16T23:55:00+00:00,2024-04-17T00:22:00+00:00
easyJet,Aldergrove International Airport,2024-04-16T17:45:00+00:00,2024-04-16T17:55:00+00:00,Bristol,2024-04-16T18:50:00+00:00,2024-04-16T18:39:00+00:00
easyJet,Geneve-cointrin,2024-04-16T18:25:00+00:00,2024-04-16T18:42:00+00:00,Bristol,2024-04-16T19:10:00+00:00,2024-04-16T19:14:00+00:00
Ryanair,Dublin International,2024-04-16T19:30:00+00:00,2024-04-16T19:35:00+00:00,Bristol,2024-04-16T20:35:00+00:00,2024-04-16T20:15:00+00:00
easyJet,Cote D'azur International Airport,2024-04-16T09:45:00+00:00,2024-04-16T09:57:00+00:00,Bristol,2024-04-16T10:55:00+00:00,2024-04-16T10:54:00+00:00
Ryanair,Lawica,2024-04-16T18:40:00+00:00,2024-04-16T18:52:00+00:00,Bristol,2024-04-16T20:00:00+00:00,2024-04-16T19:45:00+00:00
easyJet,Glasgow International,2024-04-16T08:45:00+00:00,2024-04-16T08:59:00+00:00,Bristol,2024-04-16T10:00:00+00:00,2024-04-16T09:48:00+00:00
easyJet,Edinburgh,2024-04-16T08:45:00+00:00,2024-04-16T08:59:00+00:00,Bristol,2024-04-16T10:00:00+00:00,2024-04-16T09:51:00+00:00
British Airways,Cork,2024-04-16T18:30:00+00:00,2024-04-16T18:34:00+00:00,Bristol,2024-04-16T19:50:00+00:00,2024-04-16T19:31:00+00:00
easyJet,Glasgow International,2024-04-16T18:15:00+00:00,2024-04-16T18:27:00+00:00,Bristol,2024-04-16T19:25:00+00:00,2024-04-16T19:17:00+00:00
easyJet,Hurghada,2024-04-16T21:05:00+00:00,2024-04-16T22:04:00+00:00,Bristol,2024-04-17T02:05:00+00:00,2024-04-17T02:33:00+00:00
easyJet,Galileo Galilei,2024-04-16T21:40:00+00:00,2024-04-16T21:43:00+00:00,Bristol,2024-04-16T23:00:00+00:00,2024-04-16T22:50:00+00:00
easyJet,Lisbon Portela,2024-04-16T16:50:00+00:00,2024-04-16T17:44:00+00:00,Bristol,2024-04-16T19:25:00+00:00,2024-04-16T19:59:00+00:00
TUIfly,Sur Reina Sofia,2024-04-16T19:25:00+00:00,2024-04-16T19:32:00+00:00,Bristol,2024-04-16T23:35:00+00:00,2024-04-16T23:18:00+00:00
easyJet,Dalaman,2024-04-16T23:10:00+00:00,2024-04-16T23:17:00+00:00,Bristol,2024-04-17T01:35:00+00:00,2024-04-17T01:15:00+00:00
easyJet,Newcastle Airport,2024-04-16T21:55:00+00:00,2024-04-16T22:04:00+00:00,Bristol,2024-04-16T23:00:00+00:00,2024-04-16T22:47:00+00:00
British Airways,Dublin International,2024-04-16T14:30:00+00:00,2024-04-16T14:28:00+00:00,Bristol,2024-04-16T15:50:00+00:00,2024-04-16T15:21:00+00:00
KLM,Schiphol,2024-04-16T22:00:00+00:00,2024-04-16T22:24:00+00:00,Bristol,2024-04-16T22:20:00+00:00,2024-04-16T22:15:00+00:00
TUIfly,Menara,2024-04-16T11:15:00+00:00,2024-04-16T11:25:00+00:00,Bristol,2024-04-16T14:35:00+00:00,2024-04-16T14:44:00+00:00
easyJet,Aldergrove International Airport,2024-04-16T08:40:00+00:00,2024-04-16T08:57:00+00:00,Bristol,2024-04-16T09:45:00+00:00,2024-04-16T09:42:00+00:00
Ryanair,Rinas Mother Teresa,2024-04-16T12:05:00+00:00,2024-04-16T12:06:00+00:00,Bristol,2024-04-16T14:15:00+00:00,2024-04-16T14:03:00+00:00
easyJet,Schiphol,2024-04-16T09:55:00+00:00,2024-04-16T10:22:00+00:00,Bristol,2024-04-16T10:15:00+00:00,2024-04-16T10:21:00+00:00
Jet2,Dalaman,2024-04-16T13:20:00+00:00,2024-04-16T13:46:00+00:00,Bristol,2024-04-16T15:45:00+00:00,2024-04-16T15:56:00+00:00
Ryanair,Gran Canaria,2024-04-16T10:45:00+00:00,2024-04-16T10:52:00+00:00,Bristol,2024-04-16T14:45:00+00:00,2024-04-16T14:40:00+00:00
easyJet,Sur Reina Sofia,2024-04-16T11:10:00+00:00,2024-04-16T11:25:00+00:00,Bristol,2024-04-16T15:15:00+00:00,2024-04-16T15:17:00+00:00
TUI Airways,Son Sant Joan Airport,2024-04-16T10:50:00+00:00,,Bristol,2024-04-16T12:15:00+00:00,
KLM,Schiphol,2024-04-16T12:55:00+00:00,2024-04-16T14:25:00+00:00,Bristol,2024-04-16T13:10:00+00:00,
easyJet,Barajas,2024-04-16T21:40:00+00:00,2024-04-16T21:50:00+00:00,Bristol,2024-04-16T22:55:00+00:00,2024-04-16T22:55:00+00:00
easyJet,Menara,2024-04-16T10:35:00+00:00,2024-04-16T10:46:00+00:00,Bristol,2024-04-16T14:00:00+00:00,2024-04-16T14:06:00+00:00
Ryanair,Girona-Costa Brava,2024-04-16T23:50:00+00:00,2024-04-16T23:45:00+00:00,Bristol,2024-04-17T00:50:00+00:00,2024-04-17T00:40:00+00:00
easyJet,Son Sant Joan Airport,2024-04-16T14:20:00+00:00,2024-04-16T14:22:00+00:00,Bristol,2024-04-16T15:50:00+00:00,2024-04-16T15:48:00+00:00
Ryanair,Son Sant Joan Airport,2024-04-16T15:55:00+00:00,2024-04-16T16:06:00+00:00,Bristol,2024-04-16T17:25:00+00:00,2024-04-16T17:29:00+00:00
easyJet,Diagoras,2024-04-16T14:05:00+00:00,2024-04-16T14:19:00+00:00,Bristol,2024-04-16T16:30:00+00:00,2024-04-16T16:27:00+00:00
BAe Systems Marine,Walney Island,2024-04-16T16:10:00+00:00,2024-04-16T16:16:00+00:00,Bristol,2024-04-16T16:55:00+00:00,2024-04-16T16:58:00+00:00
British Airways,Dublin International,2024-04-16T17:05:00+00:00,2024-04-16T17:19:00+00:00,Bristol,2024-04-16T18:25:00+00:00,2024-04-16T18:13:00+00:00
Qatar Airways,Dublin International,2024-04-16T17:05:00+00:00,2024-04-16T17:19:00+00:00,Bristol,2024-04-16T18:25:00+00:00,2024-04-16T18:13:00+00:00
Aer Lingus,Dublin International,2024-04-16T17:05:00+00:00,2024-04-16T17:19:00+00:00,Bristol,2024-04-16T18:25:00+00:00,2024-04-16T18:13:00+00:00
easyJet,Bilbao,2024-04-16T14:50:00+00:00,2024-04-16T14:52:00+00:00,Bristol,2024-04-16T15:35:00+00:00,2024-04-16T15:45:00+00:00
Ryanair,El Prat De Llobregat,2024-04-16T06:25:00+00:00,2024-04-16T06:33:00+00:00,Bristol,2024-04-16T07:50:00+00:00,2024-04-16T07:40:00+00:00
Ryanair,Faro,2024-04-16T06:30:00+00:00,2024-04-16T06:34:00+00:00,Bristol,2024-04-16T09:10:00+00:00,2024-04-16T09:10:00+00:00
easyJet,Faro,2024-04-16T07:00:00+00:00,2024-04-16T07:19:00+00:00,Bristol,2024-04-16T09:40:00+00:00,2024-04-16T09:54:00+00:00
easyJet,Alicante El Altet,2024-04-16T07:10:00+00:00,2024-04-16T07:22:00+00:00,Bristol,2024-04-16T08:45:00+00:00,2024-04-16T08:56:00+00:00
easyJet,El Prat De Llobregat,2024-04-16T07:40:00+00:00,2024-04-16T07:53:00+00:00,Bristol,2024-04-16T09:00:00+00:00,2024-04-16T09:05:00+00:00
British Airways,Dublin International,2024-04-16T06:40:00+00:00,2024-04-16T07:05:00+00:00,Bristol,2024-04-16T07:55:00+00:00,2024-04-16T07:53:00+00:00
Aer Lingus,Dublin International,2024-04-16T06:40:00+00:00,2024-04-16T07:05:00+00:00,Bristol,2024-04-16T07:55:00+00:00,2024-04-16T07:53:00+00:00
easyJet,Schiphol,2024-04-16T01:07:00+00:00,,Bristol,2024-04-16T01:16:00+00:00,
Aurigny Air Services,Guernsey,2024-04-16T07:25:00+00:00,2024-04-16T07:25:00+00:00,Bristol,2024-04-16T08:19:00+00:00,2024-04-16T08:11:00+00:00
247 Aviation,Bristol,2024-04-16T17:00:00+00:00,2024-04-16T18:03:00+00:00,Aldergrove International Airport,2024-04-16T18:07:00+00:00,
247 Aviation,Bristol,2024-04-16T17:00:00+00:00,,Aldergrove International Airport,2024-04-16T18:07:00+00:00,
easyJet,Bristol,2024-04-16T07:00:00+00:00,2024-04-16T07:15:00+00:00,Aldergrove International Airport,2024-04-16T08:10:00+00:00,2024-04-16T08:14:00+00:00
easyJet,Bristol,2024-04-16T16:05:00+00:00,2024-04-16T16:00:00+00:00,Aldergrove International Airport,2024-04-16T17:15:00+00:00,2024-04-16T16:59:00+00:00
easyJet,Bristol,2024-04-16T19:45:00+00:00,2024-04-16T20:00:00+00:00,Aldergrove International Airport,2024-04-16T20:55:00+00:00,2024-04-16T21:00:00+00:00
KLM,Bristol,2024-04-16T18:15:00+00:00,2024-04-16T18:42:00+00:00,Birmingham International Airport,2024-04-16T18:45:00+00:00,2024-04-16T19:06:00+00:00
Aurigny Air Services,Bristol,2024-04-16T08:50:00+00:00,2024-04-16T08:52:00+00:00,Guernsey,2024-04-16T09:43:00+00:00,2024-04-16T09:30:00+00:00
Aurigny Air Services,Bristol,2024-04-16T15:00:00+00:00,,Guernsey,2024-04-16T16:05:00+00:00,
Aurigny Air Services,Bristol,2024-04-16T14:20:00+00:00,,Guernsey,2024-04-16T15:25:00+00:00,
Loganair,Bristol,2024-04-16T10:40:00+00:00,,Jersey,2024-04-16T11:40:00+00:00,
Blue Islands,Bristol,2024-04-16T10:40:00+00:00,,Jersey,2024-04-16T11:40:00+00:00,
Blue Islands,Bristol,2024-04-16T10:40:00+00:00,2024-04-16T11:04:00+00:00,Jersey,2024-04-16T11:34:00+00:00,2024-04-16T11:47:00+00:00
,Bristol,2024-04-16T10:40:00+00:00,,Jersey,2024-04-16T11:40:00+00:00,
BAe Systems Marine,Bristol,2024-04-16T17:35:00+00:00,2024-04-16T17:35:00+00:00,Walney Island,2024-04-16T18:35:00+00:00,2024-04-16T09:41:00+00:00
easyJet,Bristol,2024-04-16T20:15:00+00:00,2024-04-16T20:32:00+00:00,Newcastle Airport,2024-04-16T21:20:00+00:00,
British Airways,Bristol,2024-04-16T19:55:00+00:00,2024-04-16T21:13:00+00:00,Dyce,2024-04-16T21:25:00+00:00,
Loganair,Bristol,2024-04-16T19:55:00+00:00,2024-04-16T21:13:00+00:00,Dyce,2024-04-16T21:25:00+00:00,
Sierra Pacific Airlines,Bristol,2024-04-16T19:55:00+00:00,2024-04-16T21:13:00+00:00,Dyce,2024-04-16T21:25:00+00:00,
easyJet,Bristol,2024-04-16T10:55:00+00:00,2024-04-16T11:20:00+00:00,Inverness,2024-04-16T12:25:00+00:00,2024-04-16T12:38:00+00:00
easyJet,Bristol,2024-04-16T07:00:00+00:00,2024-04-16T07:06:00+00:00,Glasgow International,2024-04-16T08:15:00+00:00,2024-04-16T08:09:00+00:00
easyJet,Bristol,2024-04-16T16:20:00+00:00,2024-04-16T16:19:00+00:00,Glasgow International,2024-04-16T17:35:00+00:00,2024-04-16T17:26:00+00:00
easyJet,Bristol,2024-04-16T19:55:00+00:00,2024-04-16T19:51:00+00:00,Glasgow International,2024-04-16T21:10:00+00:00,2024-04-16T20:57:00+00:00
easyJet,Bristol,2024-04-16T07:00:00+00:00,2024-04-16T06:58:00+00:00,Edinburgh,2024-04-16T08:15:00+00:00,2024-04-16T07:54:00+00:00
easyJet,Bristol,2024-04-16T10:45:00+00:00,2024-04-16T10:42:00+00:00,Edinburgh,2024-04-16T12:00:00+00:00,2024-04-16T11:45:00+00:00
easyJet,Bristol,2024-04-16T19:25:00+00:00,2024-04-16T20:25:00+00:00,Edinburgh,2024-04-16T20:40:00+00:00,2024-04-16T21:29:00+00:00
easyJet,Bristol,2024-04-16T11:55:00+00:00,2024-04-16T12:14:00+00:00,Edinburgh,2024-04-16T13:10:00+00:00,2024-04-16T13:18:00+00:00
Alitalia,Bristol,2024-04-16T06:20:00+00:00,,Schiphol,2024-04-16T08:45:00+00:00,
Alitalia,Bristol,2024-04-16T13:45:00+00:00,2024-04-16T15:44:00+00:00,Schiphol,2024-04-16T16:05:00+00:00,
Delta Air Lines,Bristol,2024-04-16T06:20:00+00:00,,Schiphol,2024-04-16T08:45:00+00:00,
Etihad Airways,Bristol,2024-04-16T17:30:00+00:00,2024-04-16T19:02:00+00:00,Schiphol,2024-04-16T19:45:00+00:00,
Gol,Bristol,2024-04-16T06:20:00+00:00,,Schiphol,2024-04-16T08:45:00+00:00,
KLM,Bristol,2024-04-16T06:45:00+00:00,2024-04-16T07:48:00+00:00,Schiphol,2024-04-16T08:57:00+00:00,
KLM,Bristol,2024-04-16T06:20:00+00:00,,Schiphol,2024-04-16T08:45:00+00:00,
KLM,Bristol,2024-04-16T13:45:00+00:00,2024-04-16T15:44:00+00:00,Schiphol,2024-04-16T16:05:00+00:00,
Kenya Airways,Bristol,2024-04-16T06:20:00+00:00,,Schiphol,2024-04-16T08:45:00+00:00,
Kenya Airways,Bristol,2024-04-16T13:45:00+00:00,2024-04-16T15:44:00+00:00,Schiphol,2024-04-16T16:05:00+00:00,
easyJet,Bristol,2024-04-16T07:05:00+00:00,2024-04-16T07:12:00+00:00,Schiphol,2024-04-16T09:25:00+00:00,2024-04-16T09:12:00+00:00
easyJet,Bristol,2024-04-16T15:55:00+00:00,2024-04-16T16:42:00+00:00,Schiphol,2024-04-16T18:15:00+00:00,2024-04-16T18:45:00+00:00
easyJet,Bristol,2024-04-16T16:35:00+00:00,2024-04-16T16:29:00+00:00,Schiphol,2024-04-16T18:55:00+00:00,2024-04-16T18:32:00+00:00
easyJet,Bristol,2024-04-16T09:15:00+00:00,2024-04-16T09:49:00+00:00,Schiphol,2024-04-16T11:35:00+00:00,2024-04-16T11:50:00+00:00
Virgin Atlantic,Bristol,2024-04-16T06:20:00+00:00,,Schiphol,2024-04-16T08:45:00+00:00,
Virgin Atlantic,Bristol,2024-04-16T13:45:00+00:00,2024-04-16T15:44:00+00:00,Schiphol,2024-04-16T16:05:00+00:00,
Virgin Atlantic,Bristol,2024-04-16T17:30:00+00:00,2024-04-16T19:02:00+00:00,Schiphol,2024-04-16T19:45:00+00:00,
German Airways,Bristol,2024-04-16T17:30:00+00:00,2024-04-16T19:02:00+00:00,Schiphol,2024-04-16T19:45:00+00:00,
British Airways,Bristol,2024-04-16T16:30:00+00:00,2024-04-16T16:34:00+00:00,Cork,2024-04-16T18:00:00+00:00,2024-04-16T17:39:00+00:00
Aer Lingus,Bristol,2024-04-16T16:30:00+00:00,2024-04-16T16:34:00+00:00,Cork,2024-04-16T18:00:00+00:00,2024-04-16T17:39:00+00:00
British Airways,Bristol,2024-04-16T08:25:00+00:00,2024-04-16T08:35:00+00:00,Dublin International,2024-04-16T09:40:00+00:00,2024-04-16T09:30:00+00:00
British Airways,Bristol,2024-04-16T18:55:00+00:00,2024-04-16T19:06:00+00:00,Dublin International,2024-04-16T20:20:00+00:00,2024-04-16T20:05:00+00:00
British Airways,Bristol,2024-04-16T20:25:00+00:00,2024-04-16T20:20:00+00:00,Dublin International,2024-04-16T21:45:00+00:00,2024-04-16T21:16:00+00:00
Aer Lingus,Bristol,2024-04-16T08:25:00+00:00,2024-04-16T08:35:00+00:00,Dublin International,2024-04-16T09:40:00+00:00,2024-04-16T09:30:00+00:00
