flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22964,EZY28PB,G-UZHI,A20N,GMMX/RAK,EGGD/BRS,25625,366,2024-11-05 15:44:58 UTC,Day flight,EZY
U22874,EZY78WL,G-UZMA,A21N,LPFR/FAO,EGGD/BRS,1050,129,2024-11-05 15:44:57 UTC,Day flight,EZY
U22734,EZY56VQ,G-UZHT,A20N,GCRR/ACE,EGGD/BRS,3750,216,2024-11-05 15:44:58 UTC,Day flight,EZY
