flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22858,easyjet,landed,2024-04-08t01:30:00.000,2024-04-08t01:45:00.000,2024-04-08 01:45:00,2024-04-08,01:45:00,16,Night hour departures
u22744,easyjet,landed,2024-04-08t01:35:00.000,2024-04-08t01:47:00.000,2024-04-08 01:48:00,2024-04-08,01:48:00,13,Night hour departures
u22804,easyjet,landed,2024-04-08t01:45:00.000,2024-04-08t02:34:00.000,2024-04-08 02:25:00,2024-04-08,02:25:00,41,Night hour departures
x3649,tuifly,landed,2024-04-08t02:10:00.000,2024-04-08t02:04:00.000,2024-04-08 01:57:00,2024-04-08,01:57:00,0,Night hour departures
x36765,tuifly,landed,2024-04-08t02:55:00.000,2024-04-08t02:33:00.000,2024-04-08 02:34:00,2024-04-08,02:34:00,0,Night hour departures
fr3559,ryanair,landed,2024-04-08t07:00:00.000,2024-04-08t06:39:00.000,2024-04-08 06:39:00,2024-04-08,06:39:00,0,Shoulder hour flights
fr4441,ryanair,landed,2024-04-08t07:25:00.000,2024-04-08t07:08:00.000,2024-04-08 07:04:00,2024-04-08,07:04:00,0,Regular departures
fr3160,ryanair,landed,2024-04-08t07:35:00.000,2024-04-08t07:15:00.000,2024-04-08 07:11:00,2024-04-08,07:11:00,0,Regular departures
fr746,ryanair,landed,2024-04-08t07:50:00.000,2024-04-08t07:36:00.000,2024-04-08 07:36:00,2024-04-08,07:36:00,0,Regular departures
ba8936,british airways,landed,2024-04-08t07:55:00.000,2024-04-08t07:45:00.000,2024-04-08 07:51:00,2024-04-08,07:51:00,0,Regular departures
ei3280,aer lingus,landed,2024-04-08t07:55:00.000,2024-04-08t07:45:00.000,2024-04-08 07:51:00,2024-04-08,07:51:00,0,Regular departures
u25527,easyjet,landed,2024-04-08t08:35:00.000,2024-04-08t08:01:00.000,2024-04-08 08:00:00,2024-04-08,08:00:00,0,Regular departures
dl9298,delta air lines,landed,2024-04-08t08:50:00.000,2024-04-08t08:55:00.000,2024-04-08 08:55:00,2024-04-08,08:55:00,6,Regular departures
vs6896,virgin atlantic,landed,2024-04-08t08:50:00.000,2024-04-08t08:55:00.000,2024-04-08 08:55:00,2024-04-08,08:55:00,6,Regular departures
kl1075,klm,landed,2024-04-08t08:50:00.000,2024-04-08t08:55:00.000,2024-04-08 08:55:00,2024-04-08,08:55:00,6,Regular departures
u2238,easyjet,landed,2024-04-08t09:40:00.000,2024-04-08t09:25:00.000,2024-04-08 09:25:00,2024-04-08,09:25:00,0,Regular departures
u2224,easyjet,landed,2024-04-08t09:45:00.000,2024-04-08t09:39:00.000,2024-04-08 09:37:00,2024-04-08,09:37:00,0,Regular departures
fr504,ryanair,landed,2024-04-08t09:50:00.000,2024-04-08t09:42:00.000,2024-04-08 09:41:00,2024-04-08,09:41:00,0,Regular departures
u2202,easyjet,landed,2024-04-08t10:05:00.000,2024-04-08t09:48:00.000,2024-04-08 09:47:00,2024-04-08,09:47:00,0,Regular departures
u2214,easyjet,landed,2024-04-08t10:05:00.000,2024-04-08t10:06:00.000,2024-04-08 09:59:00,2024-04-08,09:59:00,0,Regular departures
u22774,easyjet,landed,2024-04-08t10:40:00.000,2024-04-08t10:55:00.000,2024-04-08 10:57:00,2024-04-08,10:57:00,18,Regular departures
fr1362,ryanair,landed,2024-04-08t11:05:00.000,2024-04-08t11:03:00.000,2024-04-08 11:03:00,2024-04-08,11:03:00,0,Regular departures
si472,blue islands,landed,2024-04-08t08:32:00.000,2024-04-08t08:36:00.000,2024-04-08 08:37:00,2024-04-08,08:37:00,5,Regular departures
fr4761,ryanair,landed,2024-04-08t11:10:00.000,2024-04-08t10:47:00.000,2024-04-08 10:45:00,2024-04-08,10:45:00,0,Regular departures
u2246,easyjet,landed,2024-04-08t11:10:00.000,2024-04-08t11:09:00.000,2024-04-08 11:09:00,2024-04-08,11:09:00,0,Regular departures
u22784,easyjet,landed,2024-04-08t11:20:00.000,2024-04-08t11:10:00.000,2024-04-08 11:12:00,2024-04-08,11:12:00,0,Regular departures
u2315,easyjet,landed,2024-04-08t11:25:00.000,2024-04-08t11:57:00.000,2024-04-08 11:58:00,2024-04-08,11:58:00,33,Regular departures
u22710,easyjet,landed,2024-04-08t11:30:00.000,2024-04-08t11:18:00.000,2024-04-08 11:19:00,2024-04-08,11:19:00,0,Regular departures
u22716,easyjet,landed,2024-04-08t12:10:00.000,2024-04-08t12:02:00.000,2024-04-08 12:02:00,2024-04-08,12:02:00,0,Regular departures
ls1872,jet2,landed,2024-04-08t12:30:00.000,2024-04-08t12:11:00.000,2024-04-08 12:10:00,2024-04-08,12:10:00,0,Regular departures
u25531,easyjet,landed,2024-04-08t12:30:00.000,2024-04-08t12:27:00.000,2024-04-08 12:33:00,2024-04-08,12:33:00,3,Regular departures
ls1806,jet2,landed,2024-04-08t12:35:00.000,2024-04-08t12:58:00.000,2024-04-08 12:58:00,2024-04-08,12:58:00,23,Regular departures
u22844,easyjet,landed,2024-04-08t12:40:00.000,2024-04-08t12:42:00.000,2024-04-08 12:45:00,2024-04-08,12:45:00,6,Regular departures
u22900,easyjet,landed,2024-04-08t12:40:00.000,2024-04-08t12:24:00.000,2024-04-08 12:27:00,2024-04-08,12:27:00,0,Regular departures
fr4122,ryanair,landed,2024-04-08t13:00:00.000,2024-04-08t12:39:00.000,2024-04-08 12:39:00,2024-04-08,12:39:00,0,Regular departures
az3782,alitalia,landed,2024-04-08t13:10:00.000,2024-04-08t13:26:00.000,2024-04-08 13:26:00,2024-04-08,13:26:00,16,Regular departures
dl9203,delta air lines,landed,2024-04-08t13:10:00.000,2024-04-08t13:26:00.000,2024-04-08 13:26:00,2024-04-08,13:26:00,16,Regular departures
kq1051,kenya airways,landed,2024-04-08t13:10:00.000,2024-04-08t13:26:00.000,2024-04-08 13:26:00,2024-04-08,13:26:00,16,Regular departures
vs6897,virgin atlantic,landed,2024-04-08t13:10:00.000,2024-04-08t13:26:00.000,2024-04-08 13:26:00,2024-04-08,13:26:00,16,Regular departures
kl1079,klm,landed,2024-04-08t13:10:00.000,2024-04-08t13:26:00.000,2024-04-08 13:26:00,2024-04-08,13:26:00,16,Regular departures
u22846,easyjet,landed,2024-04-08t13:10:00.000,2024-04-08t13:14:00.000,2024-04-08 13:16:00,2024-04-08,13:16:00,7,Regular departures
u22942,easyjet,landed,2024-04-08t13:25:00.000,2024-04-08t13:10:00.000,2024-04-08 13:09:00,2024-04-08,13:09:00,0,Regular departures
bn642,luxwing,landed,2024-04-08t13:50:00.000,2024-04-08t13:43:00.000,2024-04-08 13:42:00,2024-04-08,13:42:00,0,Regular departures
fr8265,ryanair,landed,2024-04-08t14:15:00.000,2024-04-08t13:53:00.000,2024-04-08 13:53:00,2024-04-08,13:53:00,0,Regular departures
u2135,easyjet,landed,2024-04-08t14:30:00.000,2024-04-08t14:57:00.000,2024-04-08 14:56:00,2024-04-08,14:56:00,27,Regular departures
fr4754,ryanair,landed,2024-04-08t14:45:00.000,2024-04-08t14:27:00.000,2024-04-08 14:27:00,2024-04-08,14:27:00,0,Regular departures
u26711,easyjet,landed,2024-04-08t14:50:00.000,2024-04-08t15:33:00.000,2024-04-08 15:30:00,2024-04-08,15:30:00,40,Regular departures
u22878,easyjet,landed,2024-04-08t14:55:00.000,2024-04-08t14:50:00.000,2024-04-08 14:45:00,2024-04-08,14:45:00,0,Regular departures
u27003,easyjet,landed,2024-04-08t15:10:00.000,2024-04-08t14:43:00.000,2024-04-08 14:42:00,2024-04-08,14:42:00,0,Regular departures
u27509,easyjet,landed,2024-04-08t15:15:00.000,2024-04-08t15:21:00.000,2024-04-08 15:12:00,2024-04-08,15:12:00,0,Regular departures
fr506,ryanair,landed,2024-04-08t15:20:00.000,2024-04-08t15:09:00.000,2024-04-08 15:08:00,2024-04-08,15:08:00,0,Regular departures
u22780,easyjet,landed,2024-04-08t15:20:00.000,2024-04-08t15:17:00.000,2024-04-08 15:17:00,2024-04-08,15:17:00,0,Regular departures
u22768,easyjet,landed,2024-04-08t15:20:00.000,2024-04-08t15:33:00.000,2024-04-08 15:34:00,2024-04-08,15:34:00,14,Regular departures
ls1826,jet2,landed,2024-04-08t15:30:00.000,2024-04-08t15:22:00.000,2024-04-08 15:24:00,2024-04-08,15:24:00,0,Regular departures
u22704,easyjet,landed,2024-04-08t15:40:00.000,2024-04-08t15:19:00.000,2024-04-08 15:20:00,2024-04-08,15:20:00,0,Regular departures
u22884,easyjet,landed,2024-04-08t15:45:00.000,2024-04-08t16:02:00.000,2024-04-08 16:03:00,2024-04-08,16:03:00,18,Regular departures
ba8940,british airways,landed,2024-04-08t15:50:00.000,2024-04-08t15:59:00.000,2024-04-08 15:59:00,2024-04-08,15:59:00,9,Regular departures
qr8248,qatar airways,landed,2024-04-08t15:50:00.000,2024-04-08t15:59:00.000,2024-04-08 15:59:00,2024-04-08,15:59:00,9,Regular departures
ei3284,aer lingus,landed,2024-04-08t15:50:00.000,2024-04-08t15:59:00.000,2024-04-08 15:59:00,2024-04-08,15:59:00,9,Regular departures
u22802,easyjet,landed,2024-04-08t15:50:00.000,2024-04-08t16:19:00.000,2024-04-08 16:20:00,2024-04-08,16:20:00,30,Regular departures
u22938,easyjet,landed,2024-04-08t15:50:00.000,2024-04-08t15:46:00.000,2024-04-08 15:46:00,2024-04-08,15:46:00,0,Regular departures
u27267,easyjet,landed,2024-04-08t15:50:00.000,2024-04-08t15:50:00.000,2024-04-08 15:50:00,2024-04-08,15:50:00,1,Regular departures
u22724,easyjet,landed,2024-04-08t15:55:00.000,2024-04-08t15:53:00.000,2024-04-08 15:54:00,2024-04-08,15:54:00,0,Regular departures
fr8235,ryanair,landed,2024-04-08t16:00:00.000,2024-04-08t15:40:00.000,2024-04-08 15:41:00,2024-04-08,15:41:00,0,Regular departures
dl9228,delta air lines,landed,2024-04-08t16:55:00.000,2024-04-08t17:19:00.000,2024-04-08 17:22:00,2024-04-08,17:22:00,28,Regular departures
kq1053,kenya airways,landed,2024-04-08t16:55:00.000,2024-04-08t17:19:00.000,2024-04-08 17:22:00,2024-04-08,17:22:00,28,Regular departures
vs6898,virgin atlantic,landed,2024-04-08t16:55:00.000,2024-04-08t17:19:00.000,2024-04-08 17:22:00,2024-04-08,17:22:00,28,Regular departures
zq1081,german airways,landed,2024-04-08t16:55:00.000,2024-04-08t17:19:00.000,2024-04-08 17:22:00,2024-04-08,17:22:00,28,Regular departures
u2218,easyjet,landed,2024-04-08t17:00:00.000,2024-04-08t17:04:00.000,2024-04-08 17:04:00,2024-04-08,17:04:00,5,Regular departures
u22712,easyjet,landed,2024-04-08t17:10:00.000,2024-04-08t17:13:00.000,2024-04-08 17:14:00,2024-04-08,17:14:00,5,Regular departures
fr9335,ryanair,landed,2024-04-08t17:15:00.000,2024-04-08t17:00:00.000,2024-04-08 16:59:00,2024-04-08,16:59:00,0,Regular departures
u22902,easyjet,landed,2024-04-08t17:20:00.000,2024-04-08t17:06:00.000,2024-04-08 17:07:00,2024-04-08,17:07:00,0,Regular departures
ls1878,jet2,landed,2024-04-08t17:30:00.000,2024-04-08t17:16:00.000,2024-04-08 17:18:00,2024-04-08,17:18:00,0,Regular departures
fr8203,ryanair,landed,2024-04-08t17:35:00.000,2024-04-08t17:33:00.000,2024-04-08 17:34:00,2024-04-08,17:34:00,0,Regular departures
u22776,easyjet,landed,2024-04-08t17:35:00.000,2024-04-08t18:17:00.000,2024-04-08 18:17:00,2024-04-08,18:17:00,43,Regular departures
xq584,sunexpress,landed,2024-04-08t17:35:00.000,2024-04-08t17:41:00.000,2024-04-08 17:42:00,2024-04-08,17:42:00,8,Regular departures
u22934,easyjet,landed,2024-04-08t17:45:00.000,2024-04-08t17:51:00.000,2024-04-08 17:53:00,2024-04-08,17:53:00,8,Regular departures
2l480,helvetic airways,landed,2024-04-08t17:55:00.000,2024-04-08t17:45:00.000,2024-04-08 17:47:00,2024-04-08,17:47:00,0,Regular departures
u2234,easyjet,landed,2024-04-08t18:05:00.000,2024-04-08t17:54:00.000,2024-04-08 17:56:00,2024-04-08,17:56:00,0,Regular departures
u22838,easyjet,landed,2024-04-08t18:05:00.000,2024-04-08t18:09:00.000,2024-04-08 18:10:00,2024-04-08,18:10:00,5,Regular departures
ba8942,british airways,landed,2024-04-08t18:25:00.000,2024-04-08t18:38:00.000,2024-04-08 18:40:00,2024-04-08,18:40:00,15,Regular departures
qr9658,qatar airways,landed,2024-04-08t18:25:00.000,2024-04-08t18:38:00.000,2024-04-08 18:40:00,2024-04-08,18:40:00,15,Regular departures
ei3286,aer lingus,landed,2024-04-08t18:25:00.000,2024-04-08t18:38:00.000,2024-04-08 18:40:00,2024-04-08,18:40:00,15,Regular departures
x3419,tuifly,landed,2024-04-08t18:30:00.000,2024-04-08t18:26:00.000,2024-04-08 18:28:00,2024-04-08,18:28:00,0,Regular departures
u2242,easyjet,landed,2024-04-08t19:00:00.000,2024-04-08t19:05:00.000,2024-04-08 19:06:00,2024-04-08,19:06:00,6,Regular departures
u22886,easyjet,landed,2024-04-08t19:20:00.000,2024-04-08t19:17:00.000,2024-04-08 19:18:00,2024-04-08,19:18:00,0,Regular departures
u22924,easyjet,landed,2024-04-08t19:20:00.000,2024-04-08t19:03:00.000,2024-04-08 19:00:00,2024-04-08,19:00:00,0,Regular departures
ba7819,british airways,landed,2024-04-08t19:25:00.000,2024-04-08t19:20:00.000,2024-04-08 19:22:00,2024-04-08,19:22:00,0,Regular departures
si7045,sierra pacific airlines,landed,2024-04-08t19:25:00.000,2024-04-08t19:20:00.000,2024-04-08 19:22:00,2024-04-08,19:22:00,0,Regular departures
lm45,loganair,landed,2024-04-08t19:25:00.000,2024-04-08t19:20:00.000,2024-04-08 19:22:00,2024-04-08,19:22:00,0,Regular departures
u22926,easyjet,landed,2024-04-08t19:40:00.000,2024-04-08t19:48:00.000,2024-04-08 19:49:00,2024-04-08,19:49:00,10,Regular departures
u27354,easyjet,landed,2024-04-08t19:40:00.000,2024-04-08t19:50:00.000,2024-04-08 19:53:00,2024-04-08,19:53:00,13,Regular departures
ls1892,jet2,landed,2024-04-08t19:45:00.000,2024-04-08t19:30:00.000,2024-04-08 19:25:00,2024-04-08,19:25:00,0,Regular departures
ba8866,british airways,landed,2024-04-08t19:50:00.000,2024-04-08t19:42:00.000,2024-04-08 19:42:00,2024-04-08,19:42:00,0,Regular departures
ei3842,aer lingus,landed,2024-04-08t19:50:00.000,2024-04-08t19:42:00.000,2024-04-08 19:42:00,2024-04-08,19:42:00,0,Regular departures
x36115,tuifly,landed,2024-04-08t19:55:00.000,2024-04-08t19:46:00.000,2024-04-08 19:45:00,2024-04-08,19:45:00,0,Regular departures
fr8255,ryanair,landed,2024-04-08t20:35:00.000,2024-04-08t20:46:00.000,2024-04-08 20:46:00,2024-04-08,20:46:00,11,Regular departures
ls1856,jet2,landed,2024-04-08t20:50:00.000,2024-04-08t20:34:00.000,2024-04-08 20:33:00,2024-04-08,20:33:00,0,Regular departures
u2319,easyjet,landed,2024-04-08t21:10:00.000,2024-04-08t21:18:00.000,2024-04-08 21:21:00,2024-04-08,21:21:00,11,Regular departures
fr508,ryanair,landed,2024-04-08t21:35:00.000,2024-04-08t21:07:00.000,2024-04-08 21:07:00,2024-04-08,21:07:00,0,Regular departures
