flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,EI3841,EAI09U,Aer Lingus,EI,active,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T08:35:00+00:00,2025-09-19T08:35:00+00:00,,,Cork,ORK,EICK,,5,1,2025-09-19T10:00:00+00:00,,,,EI-FAV,AT76,No,,
Departure,U2209,EZY209,easyJet,U2,active,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T20:00:00+00:00,2025-09-19T20:00:00+00:00,2025-09-19T19:57:00+00:00,,Glasgow International,GLA,EGPF,M,,,2025-09-19T21:15:00+00:00,2025-09-19T20:49:00+00:00,2025-09-19T20:50:00+00:00,,,,No,,
Departure,U2229,EZY229,easyJet,U2,active,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T20:05:00+00:00,2025-09-19T20:05:00+00:00,2025-09-19T20:04:00+00:00,,Aldergrove International Airport,BFS,EGAA,,,,2025-09-19T21:15:00+00:00,2025-09-19T20:56:00+00:00,2025-09-19T20:53:00+00:00,,,,No,,
Departure,U22941,EZY14PE,easyJet,U2,scheduled,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T06:45:00+00:00,2025-09-19T06:45:00+00:00,,,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-09-19T09:55:00+00:00,,,,G-UZHU,A20N,No,,
Departure,LS1805,EXS33JV,Jet2,LS,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T06:25:00+00:00,2025-09-19T06:25:00+00:00,,,Alicante El Altet,ALC,LEAL,N,,5B,2025-09-19T09:55:00+00:00,,,,G-DRTX,B738,No,,
Departure,U22703,EZY67TM,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T07:10:00+00:00,2025-09-19T07:10:00+00:00,,,El Prat De Llobregat,BCN,LEBL,2,,14C,2025-09-19T10:15:00+00:00,,,,G-EZTL,A320,No,,
Departure,FR509,RYR509,Ryanair,FR,landed,2025-09-19,Bristol,BRS,EGGD,,15,2025-09-19T07:30:00+00:00,2025-09-19T07:30:00+00:00,2025-09-19T07:31:00+00:00,1,Dublin International,DUB,EIDW,1,15,8,2025-09-19T08:35:00+00:00,2025-09-19T08:09:00+00:00,2025-09-19T08:10:00+00:00,,,,No,,
Departure,U22883,EZY2883,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T07:25:00+00:00,2025-09-19T07:25:00+00:00,2025-09-19T07:33:00+00:00,8,Geneve-cointrin,GVA,LSGG,1,,2,2025-09-19T10:05:00+00:00,2025-09-19T09:59:00+00:00,2025-09-19T09:53:00+00:00,,,,No,,
Departure,U2213,EZY213,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T07:05:00+00:00,2025-09-19T07:05:00+00:00,2025-09-19T07:11:00+00:00,6,Edinburgh,EDI,EGPH,,,9,2025-09-19T08:25:00+00:00,2025-09-19T08:01:00+00:00,2025-09-19T08:03:00+00:00,,,,No,,
Departure,DL9522,DAL9522,Delta Air Lines,DL,landed,2025-09-19,Bristol,BRS,EGGD,,10,2025-09-19T09:20:00+00:00,2025-09-19T09:20:00+00:00,2025-09-19T09:35:00+00:00,15,Schiphol,AMS,EHAM,2,A08,009,2025-09-19T11:35:00+00:00,2025-09-19T11:26:00+00:00,2025-09-19T11:27:00+00:00,,,,Yes,klm,kl1076
Departure,G35569,GLO5569,Gol,G3,landed,2025-09-19,Bristol,BRS,EGGD,,10,2025-09-19T09:20:00+00:00,2025-09-19T09:20:00+00:00,2025-09-19T09:35:00+00:00,15,Schiphol,AMS,EHAM,2,A08,009,2025-09-19T11:35:00+00:00,2025-09-19T11:26:00+00:00,2025-09-19T11:27:00+00:00,,,,Yes,klm,kl1076
Departure,KQ1052,KQA1052,Kenya Airways,KQ,landed,2025-09-19,Bristol,BRS,EGGD,,10,2025-09-19T09:20:00+00:00,2025-09-19T09:20:00+00:00,2025-09-19T09:35:00+00:00,15,Schiphol,AMS,EHAM,2,A08,009,2025-09-19T11:35:00+00:00,2025-09-19T11:26:00+00:00,2025-09-19T11:27:00+00:00,,,,Yes,klm,kl1076
Departure,VS6949,VIR6949,Virgin Atlantic,VS,landed,2025-09-19,Bristol,BRS,EGGD,,10,2025-09-19T09:20:00+00:00,2025-09-19T09:20:00+00:00,2025-09-19T09:35:00+00:00,15,Schiphol,AMS,EHAM,2,A08,009,2025-09-19T11:35:00+00:00,2025-09-19T11:26:00+00:00,2025-09-19T11:27:00+00:00,,,,Yes,klm,kl1076
Departure,KL1076,KLM1076,KLM,KL,landed,2025-09-19,Bristol,BRS,EGGD,,10,2025-09-19T09:20:00+00:00,2025-09-19T09:20:00+00:00,2025-09-19T09:35:00+00:00,15,Schiphol,AMS,EHAM,2,A08,009,2025-09-19T11:35:00+00:00,2025-09-19T11:26:00+00:00,2025-09-19T11:27:00+00:00,,,,No,,
Departure,U25530,EZY5530,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T09:15:00+00:00,2025-09-19T09:15:00+00:00,2025-09-19T09:30:00+00:00,15,Schiphol,AMS,EHAM,3,,17,2025-09-19T11:40:00+00:00,2025-09-19T11:16:00+00:00,2025-09-19T11:22:00+00:00,,,,No,,
Departure,U22721,EZY2721,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T06:50:00+00:00,2025-09-19T06:50:00+00:00,2025-09-19T06:55:00+00:00,6,Alicante El Altet,ALC,LEAL,N,,7B,2025-09-19T10:20:00+00:00,2025-09-19T10:06:00+00:00,2025-09-19T10:06:00+00:00,,,,No,,
Departure,X36534,TUI6534,TUIfly,X3,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T06:40:00+00:00,2025-09-19T06:40:00+00:00,2025-09-19T06:53:00+00:00,14,Son Sant Joan Airport,PMI,LEPA,,,02,2025-09-19T10:00:00+00:00,2025-09-19T09:59:00+00:00,2025-09-19T10:00:00+00:00,,,,No,,
Departure,FR8234,RYR8234,Ryanair,FR,landed,2025-09-19,Bristol,BRS,EGGD,,17,2025-09-19T09:55:00+00:00,2025-09-19T09:55:00+00:00,2025-09-19T09:59:00+00:00,4,Son Sant Joan Airport,PMI,LEPA,,A17,18,2025-09-19T13:15:00+00:00,2025-09-19T13:06:00+00:00,2025-09-19T13:05:00+00:00,,,,No,,
Departure,U22711,EZY2711,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T10:40:00+00:00,2025-09-19T10:40:00+00:00,2025-09-19T10:53:00+00:00,13,Son Sant Joan Airport,PMI,LEPA,1,,01,2025-09-19T14:05:00+00:00,2025-09-19T13:59:00+00:00,2025-09-19T14:00:00+00:00,,,,No,,
Departure,U2406,EZY929H,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T14:25:00+00:00,2025-09-19T14:25:00+00:00,2025-09-19T14:42:00+00:00,17,Glasgow International,GLA,EGPF,M,,1,2025-09-19T15:40:00+00:00,2025-09-19T15:34:00+00:00,2025-09-19T15:33:00+00:00,,G-EZOU,A320,No,,
Departure,U22837,EZY2837,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T13:00:00+00:00,2025-09-19T13:00:00+00:00,2025-09-19T12:59:00+00:00,,Leonardo Da Vinci (Fiumicino),FCO,LIRF,1,,,2025-09-19T16:35:00+00:00,2025-09-19T16:12:00+00:00,2025-09-19T16:13:00+00:00,,,,No,,
Departure,FR5516,RYR5516,Ryanair,FR,landed,2025-09-19,Bristol,BRS,EGGD,,9,2025-09-19T15:10:00+00:00,2025-09-19T15:10:00+00:00,2025-09-19T15:57:00+00:00,47,John Paul II Balice International,KRK,EPKK,2,09,,2025-09-19T18:40:00+00:00,2025-09-19T19:08:00+00:00,2025-09-19T19:05:00+00:00,25,,,No,,
Departure,U2207,EZY657C,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T16:15:00+00:00,2025-09-19T16:15:00+00:00,2025-09-19T16:28:00+00:00,14,Glasgow International,GLA,EGPF,M,,1,2025-09-19T17:30:00+00:00,2025-09-19T17:19:00+00:00,2025-09-19T17:20:00+00:00,,G-UZHP,A20N,No,,
Departure,LS1849,EXS68Y,Jet2,LS,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T14:10:00+00:00,2025-09-19T14:10:00+00:00,2025-09-19T14:39:00+00:00,29,Dalaman,DLM,LTBS,I,,,2025-09-19T20:15:00+00:00,2025-09-19T20:23:00+00:00,2025-09-19T20:23:00+00:00,8,G-JZBH,B738,No,,
Departure,U22869,EZY2869,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T16:20:00+00:00,2025-09-19T16:20:00+00:00,2025-09-19T16:32:00+00:00,12,Lisbon Portela,LIS,LPPT,1,,,2025-09-19T18:50:00+00:00,2025-09-19T18:48:00+00:00,2025-09-19T18:49:00+00:00,,,,No,,
Departure,U22859,EZY2859,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T14:15:00+00:00,2025-09-19T14:15:00+00:00,2025-09-19T14:25:00+00:00,11,Istanbul Airport,IST,LTFM,1,,12,2025-09-19T20:00:00+00:00,2025-09-19T19:45:00+00:00,2025-09-19T19:49:00+00:00,,,,No,,
Departure,U22893,EZY2893,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T17:00:00+00:00,2025-09-19T17:00:00+00:00,2025-09-19T17:23:00+00:00,24,Dubrovnik,DBV,LDDU,,,3,2025-09-19T20:45:00+00:00,2025-09-19T20:48:00+00:00,2025-09-19T20:49:00+00:00,4,,,No,,
Departure,FR1361,RYR1361,Ryanair,FR,landed,2025-09-19,Bristol,BRS,EGGD,,14,2025-09-19T17:35:00+00:00,2025-09-19T17:35:00+00:00,2025-09-19T18:02:00+00:00,28,Marco Polo,VCE,LIPZ,,14,,2025-09-19T20:45:00+00:00,2025-09-19T20:50:00+00:00,2025-09-19T20:50:00+00:00,5,,,No,,
Departure,U22707,EZY2707,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T18:05:00+00:00,2025-09-19T18:05:00+00:00,2025-09-19T18:36:00+00:00,32,Barajas,MAD,LEMD,1,,06,2025-09-19T21:20:00+00:00,2025-09-19T21:30:00+00:00,2025-09-19T21:30:00+00:00,10,,,No,,
Departure,U22739,EZY68RV,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T16:10:00+00:00,2025-09-19T16:10:00+00:00,2025-09-19T16:25:00+00:00,16,Sur Reina Sofia,TFS,GCTS,,,A6,2025-09-19T20:30:00+00:00,2025-09-19T20:29:00+00:00,2025-09-19T20:28:00+00:00,,G-UZLY,A20N,No,,
Departure,U22705,EZY2705,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T18:20:00+00:00,2025-09-19T18:20:00+00:00,2025-09-19T18:31:00+00:00,11,El Prat De Llobregat,BCN,LEBL,2,,14C,2025-09-19T21:25:00+00:00,2025-09-19T21:18:00+00:00,2025-09-19T21:18:00+00:00,,,,No,,
Departure,U2241,EZY241,easyJet,U2,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T19:55:00+00:00,2025-09-19T19:55:00+00:00,2025-09-19T19:47:00+00:00,,Newcastle Airport,NCL,EGNT,,,,2025-09-19T21:00:00+00:00,2025-09-19T20:31:00+00:00,2025-09-19T20:29:00+00:00,,,,No,,
Departure,BA8943,BAW8943,British Airways,BA,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T20:25:00+00:00,2025-09-19T20:25:00+00:00,2025-09-19T20:29:00+00:00,5,Dublin International,DUB,EIDW,2,,6,2025-09-19T21:45:00+00:00,2025-09-19T21:21:00+00:00,2025-09-19T21:24:00+00:00,,,,Yes,aer lingus,ei3287
Departure,EI3287,EIN3287,Aer Lingus,EI,landed,2025-09-19,Bristol,BRS,EGGD,,,2025-09-19T20:25:00+00:00,2025-09-19T20:25:00+00:00,2025-09-19T20:29:00+00:00,5,Dublin International,DUB,EIDW,2,,6,2025-09-19T21:45:00+00:00,2025-09-19T21:21:00+00:00,2025-09-19T21:24:00+00:00,,,,No,,
