Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
Ryanair,Alicante El Altet,2024-04-20T13:25:00+00:00,2024-04-20T13:56:00+00:00,Bristol,2024-04-20T15:00:00+00:00,2024-04-20T15:18:00+00:00
easyJet,Lanzarote,2024-04-20T11:10:00+00:00,2024-04-20T11:20:00+00:00,Bristol,2024-04-20T15:00:00+00:00,2024-04-20T14:57:00+00:00
Ryanair,Son Sant Joan Airport,2024-04-20T16:35:00+00:00,2024-04-20T16:53:00+00:00,Bristol,2024-04-20T18:05:00+00:00,2024-04-20T18:10:00+00:00
easyJet,Son Sant Joan Airport,2024-04-20T16:55:00+00:00,2024-04-20T17:22:00+00:00,Bristol,2024-04-20T18:25:00+00:00,2024-04-20T18:36:00+00:00
easyJet,Son Sant Joan Airport,2024-04-20T14:05:00+00:00,2024-04-20T14:18:00+00:00,Bristol,2024-04-20T15:35:00+00:00,2024-04-20T15:33:00+00:00
easyJet,Lisbon Portela,2024-04-20T13:35:00+00:00,2024-04-20T14:09:00+00:00,Bristol,2024-04-20T16:05:00+00:00,2024-04-20T16:14:00+00:00
easyJet,Glasgow International,2024-04-20T11:00:00+00:00,2024-04-20T11:26:00+00:00,Bristol,2024-04-20T12:15:00+00:00,2024-04-20T12:16:00+00:00
TUIfly,Antalya,2024-04-20T13:45:00+00:00,2024-04-20T14:42:00+00:00,Bristol,2024-04-20T16:20:00+00:00,2024-04-20T16:55:00+00:00
Ryanair,Copernicus Airport,2024-04-20T15:00:00+00:00,,Bristol,2024-04-20T16:20:00+00:00,
Jet2,Gran Canaria,2024-04-20T20:30:00+00:00,2024-04-20T20:47:00+00:00,Bristol,2024-04-21T00:30:00+00:00,2024-04-21T00:37:00+00:00
Sierra Pacific Airlines,Jersey,2024-04-20T10:00:00+00:00,,Bristol,2024-04-20T11:00:00+00:00,
easyJet,Aldergrove International Airport,2024-04-20T14:15:00+00:00,2024-04-20T14:39:00+00:00,Bristol,2024-04-20T15:25:00+00:00,2024-04-20T15:21:00+00:00
Ryanair,Lawica,2024-04-20T15:50:00+00:00,2024-04-20T16:45:00+00:00,Bristol,2024-04-20T17:10:00+00:00,2024-04-20T17:49:00+00:00
empty,Glasgow International,2024-04-20T17:00:00+00:00,2024-04-20T17:34:00+00:00,Bristol,2024-04-20T18:03:00+00:00,2024-04-20T18:33:00+00:00
Ryanair,Dublin International,2024-04-20T15:00:00+00:00,2024-04-20T15:21:00+00:00,Bristol,2024-04-20T16:05:00+00:00,2024-04-20T15:59:00+00:00
Kenya Airways,Schiphol,2024-04-20T16:40:00+00:00,2024-04-20T17:11:00+00:00,Bristol,2024-04-20T16:55:00+00:00,2024-04-20T17:08:00+00:00
Delta Air Lines,Schiphol,2024-04-20T16:40:00+00:00,2024-04-20T17:11:00+00:00,Bristol,2024-04-20T16:55:00+00:00,2024-04-20T17:08:00+00:00
Virgin Atlantic,Schiphol,2024-04-20T16:40:00+00:00,2024-04-20T17:11:00+00:00,Bristol,2024-04-20T16:55:00+00:00,2024-04-20T17:08:00+00:00
Ryanair,Son Sant Joan Airport,2024-04-20T11:05:00+00:00,2024-04-20T11:17:00+00:00,Bristol,2024-04-20T12:35:00+00:00,2024-04-20T12:33:00+00:00
Ryanair Sun,Copernicus Airport,2024-04-20T15:00:00+00:00,2024-04-20T15:12:00+00:00,Bristol,2024-04-20T16:20:00+00:00,2024-04-20T16:10:00+00:00
Eastern Airways,Schiphol,2024-04-20T16:40:00+00:00,2024-04-20T17:11:00+00:00,Bristol,2024-04-20T16:55:00+00:00,2024-04-20T17:08:00+00:00
easyJet,El Prat De Llobregat,2024-04-20T10:40:00+00:00,2024-04-20T11:12:00+00:00,Bristol,2024-04-20T12:00:00+00:00,2024-04-20T12:19:00+00:00
easyJet,Faro,2024-04-20T15:45:00+00:00,2024-04-20T16:02:00+00:00,Bristol,2024-04-20T18:20:00+00:00,2024-04-20T18:31:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-20T16:45:00+00:00,2024-04-20T17:21:00+00:00,Bristol,2024-04-20T18:30:00+00:00,2024-04-20T18:51:00+00:00
Jet2,Antalya,2024-04-20T20:20:00+00:00,2024-04-20T20:58:00+00:00,Bristol,2024-04-20T23:05:00+00:00,
easyJet,Schiphol,2024-04-20T19:00:00+00:00,2024-04-20T19:13:00+00:00,Bristol,2024-04-20T19:20:00+00:00,2024-04-20T19:07:00+00:00
easyJet,Menara,2024-04-20T21:05:00+00:00,2024-04-20T21:24:00+00:00,Bristol,2024-04-21T00:30:00+00:00,2024-04-21T00:33:00+00:00
easyJet,Zakinthos International Airport,2024-04-20T19:45:00+00:00,2024-04-20T19:53:00+00:00,Bristol,2024-04-20T21:30:00+00:00,2024-04-20T21:21:00+00:00
Jet2,Fuerteventura,2024-04-20T18:45:00+00:00,2024-04-20T20:09:00+00:00,Bristol,2024-04-20T22:45:00+00:00,
easyJet,Edinburgh,2024-04-20T16:15:00+00:00,2024-04-20T17:15:00+00:00,Bristol,2024-04-20T17:30:00+00:00,2024-04-20T18:06:00+00:00
easyJet,Faro,2024-04-20T22:10:00+00:00,2024-04-20T22:09:00+00:00,Bristol,2024-04-21T00:45:00+00:00,2024-04-21T00:30:00+00:00
Ryanair,Dublin International,2024-04-20T20:40:00+00:00,2024-04-20T21:10:00+00:00,Bristol,2024-04-20T21:45:00+00:00,2024-04-20T21:53:00+00:00
TUIfly,Paphos International Airport,2024-04-20T20:55:00+00:00,2024-04-20T21:12:00+00:00,Bristol,2024-04-20T23:45:00+00:00,2024-04-20T23:41:00+00:00
Jet2,Lanzarote,2024-04-20T18:45:00+00:00,2024-04-20T19:40:00+00:00,Bristol,2024-04-20T22:40:00+00:00,2024-04-20T23:24:00+00:00
Jet2,Sur Reina Sofia,2024-04-20T18:50:00+00:00,2024-04-20T19:23:00+00:00,Bristol,2024-04-20T23:00:00+00:00,2024-04-20T23:18:00+00:00
easyJet,Paphos International Airport,2024-04-20T22:00:00+00:00,2024-04-20T22:09:00+00:00,Bristol,2024-04-21T01:05:00+00:00,2024-04-21T00:45:00+00:00
Jet2,Diagoras,2024-04-20T21:00:00+00:00,2024-04-20T21:02:00+00:00,Bristol,2024-04-20T23:25:00+00:00,2024-04-20T23:08:00+00:00
Virgin Atlantic,Schiphol,2024-04-20T22:00:00+00:00,2024-04-20T22:20:00+00:00,Bristol,2024-04-20T22:20:00+00:00,2024-04-20T22:12:00+00:00
Kenya Airways,Schiphol,2024-04-20T22:00:00+00:00,2024-04-20T22:20:00+00:00,Bristol,2024-04-20T22:20:00+00:00,2024-04-20T22:12:00+00:00
Etihad Airways,Schiphol,2024-04-20T22:00:00+00:00,2024-04-20T22:20:00+00:00,Bristol,2024-04-20T22:20:00+00:00,2024-04-20T22:12:00+00:00
easyJet,Corvera International,2024-04-20T10:20:00+00:00,2024-04-20T10:26:00+00:00,Bristol,2024-04-20T11:55:00+00:00,2024-04-20T11:55:00+00:00
Ryanair,Beziers Vias,2024-04-20T10:50:00+00:00,2024-04-20T10:54:00+00:00,Bristol,2024-04-20T11:50:00+00:00,2024-04-20T11:51:00+00:00
Ryanair,Sur Reina Sofia,2024-04-20T18:40:00+00:00,2024-04-20T19:01:00+00:00,Bristol,2024-04-20T22:40:00+00:00,2024-04-20T22:57:00+00:00
easyJet,Sharm el-Sheikh International Airport,2024-04-20T20:45:00+00:00,2024-04-20T20:56:00+00:00,Bristol,2024-04-21T01:40:00+00:00,2024-04-21T01:35:00+00:00
easyJet,Gran Canaria,2024-04-20T21:00:00+00:00,2024-04-20T21:33:00+00:00,Bristol,2024-04-21T00:55:00+00:00,2024-04-21T01:22:00+00:00
TUIfly,Fuerteventura,2024-04-20T20:05:00+00:00,2024-04-20T20:13:00+00:00,Bristol,2024-04-20T23:55:00+00:00,2024-04-20T23:51:00+00:00
easyJet,Fuerteventura,2024-04-20T20:05:00+00:00,2024-04-20T20:27:00+00:00,Bristol,2024-04-20T23:55:00+00:00,2024-04-21T00:12:00+00:00
easyJet,Hurghada,2024-04-20T20:45:00+00:00,2024-04-20T20:58:00+00:00,Bristol,2024-04-21T01:45:00+00:00,2024-04-21T01:39:00+00:00
easyJet,Marco Polo,2024-04-20T10:55:00+00:00,2024-04-20T11:23:00+00:00,Bristol,2024-04-20T12:15:00+00:00,2024-04-20T12:25:00+00:00
easyJet,Madeira,2024-04-20T10:50:00+00:00,2024-04-20T10:58:00+00:00,Bristol,2024-04-20T14:20:00+00:00,2024-04-20T14:16:00+00:00
Virgin Atlantic,Schiphol,2024-04-20T08:35:00+00:00,2024-04-20T09:17:00+00:00,Bristol,2024-04-20T08:50:00+00:00,2024-04-20T09:10:00+00:00
Virgin Atlantic,Schiphol,2024-04-20T08:35:00+00:00,2024-04-20T09:17:00+00:00,Bristol,2024-04-20T08:50:00+00:00,2024-04-20T09:10:00+00:00
empty,Tees Valley,2024-04-20T16:00:00+00:00,2024-04-20T16:26:00+00:00,Bristol,2024-04-20T17:19:00+00:00,2024-04-20T17:35:00+00:00
Virgin Atlantic,Schiphol,2024-04-20T12:55:00+00:00,2024-04-20T13:43:00+00:00,Bristol,2024-04-20T13:10:00+00:00,2024-04-20T13:40:00+00:00
Kenya Airways,Schiphol,2024-04-20T12:55:00+00:00,2024-04-20T13:43:00+00:00,Bristol,2024-04-20T13:10:00+00:00,2024-04-20T13:40:00+00:00
Corendon Air,Antalya,2024-04-20T10:30:00+00:00,2024-04-20T11:22:00+00:00,Bristol,2024-04-20T13:00:00+00:00,2024-04-20T13:36:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-20T13:35:00+00:00,2024-04-20T13:52:00+00:00,Bristol,2024-04-20T15:20:00+00:00,2024-04-20T15:24:00+00:00
easyJet,Geneve-cointrin,2024-04-20T09:55:00+00:00,2024-04-20T10:05:00+00:00,Bristol,2024-04-20T10:40:00+00:00,2024-04-20T10:40:00+00:00
Ryanair,Pablo Ruiz Picasso,2024-04-20T11:15:00+00:00,2024-04-20T11:38:00+00:00,Bristol,2024-04-20T13:00:00+00:00,2024-04-20T13:07:00+00:00
easyJet,Charles De Gaulle,2024-04-20T22:25:00+00:00,2024-04-20T23:07:00+00:00,Bristol,2024-04-20T22:45:00+00:00,2024-04-20T23:00:00+00:00
easyJet,Francisco Sá Carneiro,2024-04-20T21:00:00+00:00,2024-04-20T21:00:00+00:00,Bristol,2024-04-20T23:05:00+00:00,2024-04-20T22:55:00+00:00
easyJet,Dalaman,2024-04-20T23:40:00+00:00,2024-04-20T23:47:00+00:00,Bristol,2024-04-21T02:05:00+00:00,2024-04-21T01:51:00+00:00
easyJet,Cote D'azur International Airport,2024-04-20T10:55:00+00:00,2024-04-20T11:14:00+00:00,Bristol,2024-04-20T12:05:00+00:00,2024-04-20T12:13:00+00:00
Jet2,Alicante El Altet,2024-04-20T11:10:00+00:00,2024-04-20T11:43:00+00:00,Bristol,2024-04-20T12:50:00+00:00,2024-04-20T12:59:00+00:00
easyJet,Diagoras,2024-04-20T22:15:00+00:00,2024-04-20T22:20:00+00:00,Bristol,2024-04-21T00:40:00+00:00,2024-04-21T00:22:00+00:00
easyJet,Ibiza,2024-04-20T23:35:00+00:00,2024-04-20T23:38:00+00:00,Bristol,2024-04-21T00:55:00+00:00,2024-04-21T00:49:00+00:00
Loganair,Jersey,2024-04-20T10:00:00+00:00,,Bristol,2024-04-20T11:00:00+00:00,
Blue Islands,Jersey,2024-04-20T10:00:00+00:00,2024-04-20T09:54:00+00:00,Bristol,2024-04-20T10:57:00+00:00,2024-04-20T10:44:00+00:00
easyJet,Capodichino,2024-04-20T21:50:00+00:00,2024-04-20T22:22:00+00:00,Bristol,2024-04-20T23:50:00+00:00,2024-04-20T23:54:00+00:00
easyJet,Cote D'azur International Airport,2024-04-20T22:05:00+00:00,2024-04-20T22:23:00+00:00,Bristol,2024-04-20T23:15:00+00:00,2024-04-20T23:15:00+00:00
Ryanair,Rinas Mother Teresa,2024-04-20T22:35:00+00:00,2024-04-20T23:28:00+00:00,Bristol,2024-04-21T00:45:00+00:00,2024-04-21T01:19:00+00:00
Ryanair,Gran Canaria,2024-04-20T20:35:00+00:00,2024-04-20T21:14:00+00:00,Bristol,2024-04-21T00:35:00+00:00,2024-04-21T01:04:00+00:00
Jet2,Son Sant Joan Airport,2024-04-20T11:35:00+00:00,2024-04-20T11:44:00+00:00,Bristol,2024-04-20T13:05:00+00:00,2024-04-20T12:56:00+00:00
easyJet,Ronaldsway,2024-04-20T12:45:00+00:00,2024-04-20T13:49:00+00:00,Bristol,2024-04-20T13:35:00+00:00,
Ryanair,El Prat De Llobregat,2024-04-20T06:25:00+00:00,2024-04-20T06:38:00+00:00,Bristol,2024-04-20T07:50:00+00:00,2024-04-20T07:37:00+00:00
easyJet,Alicante El Altet,2024-04-20T07:20:00+00:00,2024-04-20T07:19:00+00:00,Bristol,2024-04-20T08:55:00+00:00,2024-04-20T08:41:00+00:00
British Airways,Dublin International,2024-04-20T06:40:00+00:00,2024-04-20T06:55:00+00:00,Bristol,2024-04-20T07:55:00+00:00,2024-04-20T07:43:00+00:00
Aer Lingus,Dublin International,2024-04-20T06:40:00+00:00,2024-04-20T06:55:00+00:00,Bristol,2024-04-20T07:55:00+00:00,2024-04-20T07:43:00+00:00
KLM,Schiphol,2024-04-20T08:35:00+00:00,2024-04-20T09:17:00+00:00,Bristol,2024-04-20T08:50:00+00:00,2024-04-20T09:10:00+00:00
easyJet,Charles De Gaulle,2024-04-20T09:00:00+00:00,2024-04-20T09:27:00+00:00,Bristol,2024-04-20T09:20:00+00:00,2024-04-20T09:29:00+00:00
Alitalia,Schiphol,2024-04-20T12:55:00+00:00,2024-04-20T13:43:00+00:00,Bristol,2024-04-20T13:10:00+00:00,2024-04-20T13:40:00+00:00
Ryanair,Dublin International,2024-04-20T07:55:00+00:00,2024-04-20T08:14:00+00:00,Bristol,2024-04-20T09:00:00+00:00,2024-04-20T08:55:00+00:00
easyJet,Bristol,2024-04-20T19:00:00+00:00,2024-04-20T19:23:00+00:00,Berlin Brandenburg Airport,2024-04-20T22:00:00+00:00,2024-04-20T21:58:00+00:00
easyJet,Bristol,2024-04-20T07:05:00+00:00,2024-04-20T07:29:00+00:00,Aldergrove International Airport,2024-04-20T08:15:00+00:00,2024-04-20T08:26:00+00:00
easyJet,Bristol,2024-04-20T12:35:00+00:00,2024-04-20T13:00:00+00:00,Aldergrove International Airport,2024-04-20T13:45:00+00:00,2024-04-20T13:52:00+00:00
easyJet,Bristol,2024-04-20T10:15:00+00:00,2024-04-20T10:24:00+00:00,Manchester Airport,2024-04-20T11:09:00+00:00,2024-04-20T11:04:00+00:00
NetJets Europe,Bristol,2024-04-20T13:30:00+00:00,2024-04-20T14:17:00+00:00,Luton Airport,2024-04-20T14:13:00+00:00,2024-04-20T14:49:00+00:00
empty,Bristol,2024-04-20T19:05:00+00:00,2024-04-20T19:15:00+00:00,Guernsey,2024-04-20T19:54:00+00:00,2024-04-20T19:46:00+00:00
Loganair,Bristol,2024-04-20T11:30:00+00:00,,Jersey,2024-04-20T12:30:00+00:00,
Sierra Pacific Airlines,Bristol,2024-04-20T11:30:00+00:00,,Jersey,2024-04-20T12:30:00+00:00,
Blue Islands,Bristol,2024-04-20T11:30:00+00:00,,Jersey,2024-04-20T12:30:00+00:00,
Blue Islands,Bristol,2024-04-20T11:30:00+00:00,2024-04-20T11:40:00+00:00,Jersey,2024-04-20T12:23:00+00:00,
,Bristol,2024-04-20T11:30:00+00:00,,Jersey,2024-04-20T12:30:00+00:00,
easyJet,Bristol,2024-04-20T08:45:00+00:00,2024-04-20T08:42:00+00:00,Ronaldsway,2024-04-20T09:46:00+00:00,2024-04-20T09:24:00+00:00
empty,Bristol,2024-04-20T18:00:00+00:00,2024-04-20T18:16:00+00:00,Tees Valley,2024-04-20T19:47:00+00:00,2024-04-20T19:34:00+00:00
easyJet,Bristol,2024-04-20T09:50:00+00:00,2024-04-20T10:22:00+00:00,Inverness,2024-04-20T11:20:00+00:00,
empty,Bristol,2024-04-20T08:45:00+00:00,2024-04-20T08:53:00+00:00,Glasgow International,2024-04-20T10:12:00+00:00,2024-04-20T10:06:00+00:00
easyJet,Bristol,2024-04-20T07:05:00+00:00,2024-04-20T07:04:00+00:00,Glasgow International,2024-04-20T08:20:00+00:00,2024-04-20T08:02:00+00:00
easyJet,Bristol,2024-04-20T12:45:00+00:00,2024-04-20T13:15:00+00:00,Glasgow International,2024-04-20T14:00:00+00:00,2024-04-20T14:19:00+00:00
NetJets Europe,Bristol,2024-04-20T13:30:00+00:00,,Edinburgh,2024-04-20T14:37:00+00:00,
easyJet,Bristol,2024-04-20T14:25:00+00:00,2024-04-20T15:08:00+00:00,Edinburgh,2024-04-20T15:40:00+00:00,2024-04-20T16:06:00+00:00
easyJet,Bristol,2024-04-20T12:55:00+00:00,2024-04-20T13:37:00+00:00,Edinburgh,2024-04-20T14:10:00+00:00,2024-04-20T14:36:00+00:00
Alitalia,Bristol,2024-04-20T06:20:00+00:00,2024-04-20T06:35:00+00:00,Schiphol,2024-04-20T08:45:00+00:00,2024-04-20T08:34:00+00:00
Alitalia,Bristol,2024-04-20T13:45:00+00:00,2024-04-20T14:19:00+00:00,Schiphol,2024-04-20T16:05:00+00:00,
Delta Air Lines,Bristol,2024-04-20T06:20:00+00:00,2024-04-20T06:35:00+00:00,Schiphol,2024-04-20T08:45:00+00:00,2024-04-20T08:34:00+00:00
Delta Air Lines,Bristol,2024-04-20T09:20:00+00:00,2024-04-20T09:56:00+00:00,Schiphol,2024-04-20T11:35:00+00:00,
Etihad Airways,Bristol,2024-04-20T17:30:00+00:00,2024-04-20T17:51:00+00:00,Schiphol,2024-04-20T19:45:00+00:00,2024-04-20T19:56:00+00:00
KLM,Bristol,2024-04-20T06:20:00+00:00,2024-04-20T06:35:00+00:00,Schiphol,2024-04-20T08:45:00+00:00,2024-04-20T08:34:00+00:00
KLM,Bristol,2024-04-20T09:20:00+00:00,2024-04-20T09:56:00+00:00,Schiphol,2024-04-20T11:35:00+00:00,
KLM,Bristol,2024-04-20T13:45:00+00:00,2024-04-20T14:19:00+00:00,Schiphol,2024-04-20T16:05:00+00:00,2024-04-20T16:11:00+00:00
Kenya Airways,Bristol,2024-04-20T06:20:00+00:00,2024-04-20T06:35:00+00:00,Schiphol,2024-04-20T08:45:00+00:00,2024-04-20T08:34:00+00:00
Kenya Airways,Bristol,2024-04-20T09:20:00+00:00,2024-04-20T09:56:00+00:00,Schiphol,2024-04-20T11:35:00+00:00,
Kenya Airways,Bristol,2024-04-20T13:45:00+00:00,2024-04-20T14:19:00+00:00,Schiphol,2024-04-20T16:05:00+00:00,
Eastern Airways,Bristol,2024-04-20T17:30:00+00:00,2024-04-20T17:51:00+00:00,Schiphol,2024-04-20T19:45:00+00:00,2024-04-20T19:56:00+00:00
easyJet,Bristol,2024-04-20T15:55:00+00:00,2024-04-20T16:12:00+00:00,Schiphol,2024-04-20T18:15:00+00:00,2024-04-20T18:11:00+00:00
easyJet,Bristol,2024-04-20T09:35:00+00:00,2024-04-20T09:43:00+00:00,Schiphol,2024-04-20T11:55:00+00:00,2024-04-20T11:42:00+00:00
Virgin Atlantic,Bristol,2024-04-20T13:45:00+00:00,2024-04-20T14:19:00+00:00,Schiphol,2024-04-20T16:05:00+00:00,
Virgin Atlantic,Bristol,2024-04-20T13:45:00+00:00,2024-04-20T14:19:00+00:00,Schiphol,2024-04-20T16:05:00+00:00,
Virgin Atlantic,Bristol,2024-04-20T06:20:00+00:00,2024-04-20T06:35:00+00:00,Schiphol,2024-04-20T08:45:00+00:00,2024-04-20T08:34:00+00:00
Virgin Atlantic,Bristol,2024-04-20T09:20:00+00:00,2024-04-20T09:56:00+00:00,Schiphol,2024-04-20T11:35:00+00:00,
Virgin Atlantic,Bristol,2024-04-20T17:30:00+00:00,2024-04-20T17:51:00+00:00,Schiphol,2024-04-20T19:45:00+00:00,
British Airways,Bristol,2024-04-20T08:25:00+00:00,2024-04-20T08:27:00+00:00,Dublin International,2024-04-20T09:40:00+00:00,2024-04-20T09:23:00+00:00
British Airways,Bristol,2024-04-20T13:40:00+00:00,2024-04-20T13:53:00+00:00,Dublin International,2024-04-20T15:00:00+00:00,2024-04-20T14:54:00+00:00
Aer Lingus,Bristol,2024-04-20T08:25:00+00:00,2024-04-20T08:27:00+00:00,Dublin International,2024-04-20T09:40:00+00:00,2024-04-20T09:23:00+00:00
Aer Lingus,Bristol,2024-04-20T13:40:00+00:00,2024-04-20T13:53:00+00:00,Dublin International,2024-04-20T15:00:00+00:00,2024-04-20T14:54:00+00:00
Ryanair,Bristol,2024-04-20T06:15:00+00:00,2024-04-20T06:23:00+00:00,Dublin International,2024-04-20T07:20:00+00:00,2024-04-20T07:05:00+00:00
Ryanair,Bristol,2024-04-20T13:30:00+00:00,2024-04-20T13:41:00+00:00,Dublin International,2024-04-20T14:35:00+00:00,2024-04-20T14:24:00+00:00
Ryanair,Bristol,2024-04-20T22:10:00+00:00,2024-04-20T22:26:00+00:00,Dublin International,2024-04-20T23:15:00+00:00,2024-04-20T23:04:00+00:00
Qatar Airways,Bristol,2024-04-20T08:25:00+00:00,2024-04-20T08:27:00+00:00,Dublin International,2024-04-20T09:40:00+00:00,2024-04-20T09:23:00+00:00
Ryanair,Bristol,2024-04-20T12:15:00+00:00,2024-04-20T12:39:00+00:00,Lawica,2024-04-20T15:25:00+00:00,2024-04-20T15:32:00+00:00
Ryanair Sun,Bristol,2024-04-20T16:45:00+00:00,2024-04-20T17:02:00+00:00,Copernicus Airport,2024-04-20T19:55:00+00:00,2024-04-20T19:57:00+00:00
Ryanair,Bristol,2024-04-20T08:00:00+00:00,2024-04-20T07:59:00+00:00,Kaunas,2024-04-20T12:45:00+00:00,2024-04-20T12:28:00+00:00
Jet2,Bristol,2024-04-20T14:00:00+00:00,2024-04-20T15:19:00+00:00,Fuerteventura,2024-04-20T17:55:00+00:00,2024-04-20T18:52:00+00:00
easyJet,Bristol,2024-04-20T15:10:00+00:00,2024-04-20T15:30:00+00:00,Fuerteventura,2024-04-20T19:15:00+00:00,2024-04-20T19:05:00+00:00
TUIfly,Bristol,2024-04-20T15:00:00+00:00,2024-04-20T15:14:00+00:00,Fuerteventura,2024-04-20T19:05:00+00:00,2024-04-20T18:46:00+00:00
