flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U22967,EZY2967,easyJet,U2,active,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T15:35:00+00:00,2025-11-24T15:35:00+00:00,2025-11-24T15:50:00+00:00,16,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-11-24T19:40:00+00:00,2025-11-24T19:35:00+00:00,,,,,No,,
Departure,,JFA,Jetfly Aviation,,active,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T18:00:00+00:00,2025-11-24T18:00:00+00:00,,15,Le Bourget,LBG,LFPB,,,,2025-11-24T20:12:00+00:00,,,,,,No,,
Departure,FR155,RYR155,Ryanair,FR,landed,2025-11-24,Bristol,BRS,EGGD,,17,2025-11-24T05:55:00+00:00,2025-11-24T05:55:00+00:00,2025-11-24T05:59:00+00:00,5,Barajas,MAD,LEMD,1,,,2025-11-24T09:15:00+00:00,2025-11-24T08:47:00+00:00,2025-11-24T08:45:00+00:00,,EI-IKD,B38M,No,,
Departure,FR2292,RYR2292,Ryanair,FR,landed,2025-11-24,Bristol,BRS,EGGD,,31,2025-11-24T05:55:00+00:00,2025-11-24T05:55:00+00:00,2025-11-24T06:01:00+00:00,7,Alicante El Altet,ALC,LEAL,N,,9B,2025-11-24T09:35:00+00:00,2025-11-24T09:06:00+00:00,2025-11-24T09:08:00+00:00,,EI-HAX,B38M,No,,
Departure,DL9469,DAL9469,Delta Air Lines,DL,landed,2025-11-24,Bristol,BRS,EGGD,,10,2025-11-24T06:00:00+00:00,2025-11-24T06:00:00+00:00,2025-11-24T06:03:00+00:00,3,Schiphol,AMS,EHAM,2,A08,8,2025-11-24T08:20:00+00:00,2025-11-24T07:55:00+00:00,2025-11-24T07:58:00+00:00,,,,Yes,klm,kl1074
Departure,G35570,GLO5570,Gol,G3,landed,2025-11-24,Bristol,BRS,EGGD,,10,2025-11-24T06:00:00+00:00,2025-11-24T06:00:00+00:00,2025-11-24T06:03:00+00:00,3,Schiphol,AMS,EHAM,2,A08,8,2025-11-24T08:20:00+00:00,2025-11-24T07:55:00+00:00,2025-11-24T07:58:00+00:00,,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,landed,2025-11-24,Bristol,BRS,EGGD,,10,2025-11-24T06:00:00+00:00,2025-11-24T06:00:00+00:00,2025-11-24T06:03:00+00:00,3,Schiphol,AMS,EHAM,2,A08,8,2025-11-24T08:20:00+00:00,2025-11-24T07:55:00+00:00,2025-11-24T07:58:00+00:00,,,,Yes,klm,kl1074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,landed,2025-11-24,Bristol,BRS,EGGD,,10,2025-11-24T06:00:00+00:00,2025-11-24T06:00:00+00:00,2025-11-24T06:03:00+00:00,3,Schiphol,AMS,EHAM,2,A08,8,2025-11-24T08:20:00+00:00,2025-11-24T07:55:00+00:00,2025-11-24T07:58:00+00:00,,,,Yes,klm,kl1074
Departure,KL1074,KLM1074,KLM,KL,landed,2025-11-24,Bristol,BRS,EGGD,,10,2025-11-24T06:00:00+00:00,2025-11-24T06:00:00+00:00,2025-11-24T06:03:00+00:00,3,Schiphol,AMS,EHAM,2,A08,8,2025-11-24T08:20:00+00:00,2025-11-24T07:55:00+00:00,2025-11-24T07:58:00+00:00,,PH-EXI,E75L,No,,
Departure,U22713,EZY2713,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T06:15:00+00:00,2025-11-24T06:15:00+00:00,2025-11-24T06:14:00+00:00,,Pablo Ruiz Picasso,AGP,LEMG,1,,30,2025-11-24T09:55:00+00:00,2025-11-24T09:32:00+00:00,2025-11-24T09:35:00+00:00,,G-UZLD,A20N,No,,
Departure,U2221,EZY221,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T06:30:00+00:00,2025-11-24T06:30:00+00:00,2025-11-24T06:45:00+00:00,15,Aldergrove International Airport,BFS,EGAA,2,,,2025-11-24T07:45:00+00:00,2025-11-24T07:41:00+00:00,2025-11-24T07:39:00+00:00,,G-UZEG,A20N,No,,
Departure,U22955,EZY2955,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T06:30:00+00:00,2025-11-24T06:30:00+00:00,2025-11-24T06:43:00+00:00,13,Vienna International,VIE,LOWW,3,,,2025-11-24T09:45:00+00:00,2025-11-24T09:34:00+00:00,2025-11-24T09:34:00+00:00,,G-EZPX,A320,No,,
Departure,LS1805,EXS1805,Jet2,LS,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T06:45:00+00:00,2025-11-24T06:45:00+00:00,2025-11-24T06:47:00+00:00,3,Alicante El Altet,ALC,LEAL,N,,21A,2025-11-24T10:20:00+00:00,2025-11-24T09:59:00+00:00,2025-11-24T10:05:00+00:00,,G-JZBA,B738,No,,
Departure,FR5341,RYR5341,Ryanair,FR,landed,2025-11-24,Bristol,BRS,EGGD,,15,2025-11-24T06:50:00+00:00,2025-11-24T06:50:00+00:00,2025-11-24T06:51:00+00:00,2,Henri Coanda International,OTP,LROP,4,,,2025-11-24T12:10:00+00:00,2025-11-24T11:42:00+00:00,2025-11-24T11:45:00+00:00,,9H-VUQ,B38M,No,,
Departure,LS1877,EXS1877,Jet2,LS,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:00:00+00:00,2025-11-24T07:00:00+00:00,2025-11-24T07:08:00+00:00,9,Malta International,MLA,LMML,1,,,2025-11-24T11:20:00+00:00,2025-11-24T11:02:00+00:00,2025-11-24T11:02:00+00:00,,G-DRTJ,B738,No,,
Departure,U2201,EZY201,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:00:00+00:00,2025-11-24T07:00:00+00:00,2025-11-24T07:06:00+00:00,7,Glasgow International,GLA,EGPF,M,,1,2025-11-24T08:20:00+00:00,2025-11-24T08:06:00+00:00,2025-11-24T08:08:00+00:00,,G-EZTB,A320,No,,
Departure,U2213,EZY213,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:00:00+00:00,2025-11-24T07:00:00+00:00,2025-11-24T07:04:00+00:00,5,Edinburgh,EDI,EGPH,1,,9,2025-11-24T08:20:00+00:00,2025-11-24T08:07:00+00:00,2025-11-24T08:03:00+00:00,,G-EZWA,A320,No,,
Departure,U22773,EZY2773,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:00:00+00:00,2025-11-24T07:00:00+00:00,2025-11-24T07:12:00+00:00,13,Charles De Gaulle,CDG,LFPG,2B,,,2025-11-24T09:25:00+00:00,2025-11-24T09:17:00+00:00,2025-11-24T09:22:00+00:00,,G-UZHV,A20N,No,,
Departure,U22855,EZY2855,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:00:00+00:00,2025-11-24T07:00:00+00:00,2025-11-24T07:10:00+00:00,11,Antalya,AYT,LTAI,2,,204,2025-11-24T14:20:00+00:00,2025-11-24T14:04:00+00:00,2025-11-24T14:05:00+00:00,,G-UZHO,A20N,No,,
Departure,U22877,EZY2877,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:05:00+00:00,2025-11-24T07:05:00+00:00,2025-11-24T07:15:00+00:00,10,Madeira,FNC,LPMA,S,,,2025-11-24T10:45:00+00:00,2025-11-24T10:24:00+00:00,2025-11-24T10:28:00+00:00,,G-UZHX,A20N,No,,
Departure,U22832,EZY2832,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:10:00+00:00,2025-11-24T07:10:00+00:00,2025-11-24T07:21:00+00:00,12,Marco Polo,VCE,LIPZ,2,,,2025-11-24T10:20:00+00:00,2025-11-24T10:08:00+00:00,2025-11-24T10:10:00+00:00,,G-UZHK,A20N,No,,
Departure,U22733,EZY2733,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:15:00+00:00,2025-11-24T07:15:00+00:00,2025-11-24T07:17:00+00:00,2,Lanzarote,ACE,GCRR,1,,5,2025-11-24T11:20:00+00:00,2025-11-24T10:47:00+00:00,2025-11-24T10:48:00+00:00,,G-UZMK,A21N,No,,
Departure,U22921,EZY2921,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:15:00+00:00,2025-11-24T07:15:00+00:00,2025-11-24T07:23:00+00:00,9,Schiphol,AMS,EHAM,2,H6,19,2025-11-24T09:35:00+00:00,2025-11-24T09:18:00+00:00,2025-11-24T09:18:00+00:00,,G-EZTL,A320,No,,
Departure,U2237,EZY237,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:25:00+00:00,2025-11-24T07:25:00+00:00,2025-11-24T07:25:00+00:00,1,Newcastle Airport,NCL,EGNT,5,,,2025-11-24T08:35:00+00:00,2025-11-24T08:16:00+00:00,2025-11-24T08:17:00+00:00,,G-EZUI,A320,No,,
Departure,U22871,EZY2871,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:30:00+00:00,2025-11-24T07:30:00+00:00,2025-11-24T07:43:00+00:00,14,Faro,FAO,LPFR,3,,,2025-11-24T10:10:00+00:00,2025-11-24T10:01:00+00:00,2025-11-24T09:57:00+00:00,,G-EZTV,A320,No,,
Departure,FR1666,RYR1666,Ryanair,FR,landed,2025-11-24,Bristol,BRS,EGGD,,17,2025-11-24T07:35:00+00:00,2025-11-24T07:35:00+00:00,2025-11-24T07:33:00+00:00,15,Fuerteventura,FUE,GCFV,,,3,2025-11-24T11:35:00+00:00,2025-11-24T11:19:00+00:00,2025-11-24T11:13:00+00:00,,EI-EKR,B738,No,,
Departure,U22781,EZY2781,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:55:00+00:00,2025-11-24T07:55:00+00:00,2025-11-24T07:57:00+00:00,2,Blagnac,TLS,LFBO,2,4,5,2025-11-24T10:45:00+00:00,2025-11-24T10:23:00+00:00,2025-11-24T10:24:00+00:00,,G-UZHR,A20N,No,,
Departure,U22931,EZY2931,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:55:00+00:00,2025-11-24T07:55:00+00:00,2025-11-24T08:08:00+00:00,14,Kastrup,CPH,EKCH,3,,,2025-11-24T11:00:00+00:00,2025-11-24T10:46:00+00:00,2025-11-24T10:46:00+00:00,,G-UZHF,A20N,No,,
Departure,U22933,EZY2933,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T07:55:00+00:00,2025-11-24T07:55:00+00:00,2025-11-24T08:04:00+00:00,10,Berlin Brandenburg Airport,BER,EDDB,1,N01,B4,2025-11-24T10:50:00+00:00,2025-11-24T10:41:00+00:00,2025-11-24T10:44:00+00:00,,G-EZWH,A320,No,,
Departure,FR505,RYR505,Ryanair,FR,landed,2025-11-24,Bristol,BRS,EGGD,,24,2025-11-24T08:00:00+00:00,2025-11-24T08:00:00+00:00,2025-11-24T08:06:00+00:00,7,Dublin International,DUB,EIDW,1,,,2025-11-24T09:05:00+00:00,2025-11-24T08:51:00+00:00,2025-11-24T08:47:00+00:00,,EI-DHC,B738,No,,
Departure,U22847,EZY2847,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T08:00:00+00:00,2025-11-24T08:00:00+00:00,2025-11-24T08:13:00+00:00,13,Milano Malpensa,MXP,LIMC,2,,,2025-11-24T11:00:00+00:00,2025-11-24T10:55:00+00:00,2025-11-24T10:55:00+00:00,,G-EZUR,A320,No,,
Departure,,SSZ,Specsavers Aviation,,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T08:00:00+00:00,2025-11-24T08:00:00+00:00,2025-11-24T08:17:00+00:00,17,Guernsey,GCI,EGJB,,,,2025-11-24T08:49:00+00:00,2025-11-24T08:57:00+00:00,2025-11-24T08:57:00+00:00,8,,,No,,
Departure,EI3281,EIN3281,Aer Lingus,EI,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T08:20:00+00:00,2025-11-24T08:20:00+00:00,2025-11-24T08:27:00+00:00,8,Dublin International,DUB,EIDW,2,,,2025-11-24T09:40:00+00:00,2025-11-24T09:19:00+00:00,2025-11-24T09:20:00+00:00,,,,No,,
Departure,U2322,EZY322,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T08:45:00+00:00,2025-11-24T08:45:00+00:00,2025-11-24T08:42:00+00:00,,Edinburgh,EDI,EGPH,1,,9,2025-11-24T10:05:00+00:00,2025-11-24T09:40:00+00:00,2025-11-24T09:41:00+00:00,,G-EZUS,A320,No,,
Departure,DL9522,DAL9522,Delta Air Lines,DL,landed,2025-11-24,Bristol,BRS,EGGD,,10,2025-11-24T08:55:00+00:00,2025-11-24T08:55:00+00:00,2025-11-24T09:13:00+00:00,19,Schiphol,AMS,EHAM,2,A08,12,2025-11-24T11:15:00+00:00,2025-11-24T11:06:00+00:00,2025-11-24T11:06:00+00:00,,,,Yes,klm,kl1076
Departure,KQ1052,KQA1052,Kenya Airways,KQ,landed,2025-11-24,Bristol,BRS,EGGD,,10,2025-11-24T08:55:00+00:00,2025-11-24T08:55:00+00:00,2025-11-24T09:13:00+00:00,19,Schiphol,AMS,EHAM,2,A08,12,2025-11-24T11:15:00+00:00,2025-11-24T11:06:00+00:00,2025-11-24T11:06:00+00:00,,,,Yes,klm,kl1076
Departure,VS6949,VIR6949,Virgin Atlantic,VS,landed,2025-11-24,Bristol,BRS,EGGD,,10,2025-11-24T08:55:00+00:00,2025-11-24T08:55:00+00:00,2025-11-24T09:13:00+00:00,19,Schiphol,AMS,EHAM,2,A08,12,2025-11-24T11:15:00+00:00,2025-11-24T11:06:00+00:00,2025-11-24T11:06:00+00:00,,,,Yes,klm,kl1076
Departure,KL1076,KLM1076,KLM,KL,landed,2025-11-24,Bristol,BRS,EGGD,,10,2025-11-24T08:55:00+00:00,2025-11-24T08:55:00+00:00,2025-11-24T09:13:00+00:00,19,Schiphol,AMS,EHAM,2,A08,12,2025-11-24T11:15:00+00:00,2025-11-24T11:06:00+00:00,2025-11-24T11:06:00+00:00,,PH-EXP,E75L,No,,
Departure,LS1891,EXS1891,Jet2,LS,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T09:00:00+00:00,2025-11-24T09:00:00+00:00,2025-11-24T09:08:00+00:00,8,Sur Reina Sofia,TFS,GCTS,3,,A3,2025-11-24T13:10:00+00:00,2025-11-24T13:08:00+00:00,2025-11-24T13:11:00+00:00,1,G-JZBM,B738,No,,
Departure,FR623,RYR623,Ryanair,FR,landed,2025-11-24,Bristol,BRS,EGGD,,22,2025-11-24T09:30:00+00:00,2025-11-24T09:30:00+00:00,2025-11-24T09:34:00+00:00,4,Liszt Ferenc International,BUD,LHBP,2B,,,2025-11-24T13:05:00+00:00,2025-11-24T12:42:00+00:00,2025-11-24T12:42:00+00:00,,EI-DHG,B738,No,,
Departure,LS1809,EXS1809,Jet2,LS,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T09:55:00+00:00,2025-11-24T09:55:00+00:00,2025-11-24T10:15:00+00:00,21,Antalya,AYT,LTAI,2,,204,2025-11-24T17:20:00+00:00,2025-11-24T17:17:00+00:00,2025-11-24T17:14:00+00:00,,,,No,,
Departure,LS1827,EXS1827,Jet2,LS,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T10:30:00+00:00,2025-11-24T10:30:00+00:00,2025-11-24T10:42:00+00:00,13,Fuerteventura,FUE,GCFV,,,3,2025-11-24T14:30:00+00:00,2025-11-24T14:23:00+00:00,2025-11-24T14:24:00+00:00,,,,No,,
Departure,U22911,EZY2911,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T10:45:00+00:00,2025-11-24T10:45:00+00:00,2025-11-24T10:58:00+00:00,13,Sharm el-Sheikh International Airport,SSH,HESH,1,,,2025-11-24T18:15:00+00:00,2025-11-24T17:57:00+00:00,2025-11-24T18:00:00+00:00,,,,No,,
Departure,U22839,EZY2839,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T10:55:00+00:00,2025-11-24T10:55:00+00:00,2025-11-24T11:00:00+00:00,5,Galileo Galilei,PSA,LIRP,T1,,,2025-11-24T14:10:00+00:00,2025-11-24T13:56:00+00:00,2025-11-24T13:56:00+00:00,,,,No,,
Departure,U22881,EZY2881,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T10:55:00+00:00,2025-11-24T10:55:00+00:00,2025-11-24T11:17:00+00:00,23,Euroairport Swiss,BSL,LFSB,1,,3,2025-11-24T13:35:00+00:00,2025-11-24T13:41:00+00:00,2025-11-24T13:41:00+00:00,6,,,No,,
Departure,U22935,EZY2935,easyJet,U2,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T11:25:00+00:00,2025-11-24T11:25:00+00:00,2025-11-24T11:43:00+00:00,19,Prague Vaclav Havel Airport,PRG,LKPR,1,,13,2025-11-24T14:25:00+00:00,2025-11-24T14:24:00+00:00,2025-11-24T14:21:00+00:00,,,,No,,
Departure,LS1825,EXS1825,Jet2,LS,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T11:30:00+00:00,2025-11-24T11:30:00+00:00,2025-11-24T11:30:00+00:00,1,Madeira,FNC,LPMA,1,,,2025-11-24T15:10:00+00:00,2025-11-24T14:46:00+00:00,2025-11-24T14:49:00+00:00,,,,No,,
Departure,FR3560,RYR3560,Ryanair,FR,landed,2025-11-24,Bristol,BRS,EGGD,,15,2025-11-24T11:35:00+00:00,2025-11-24T11:35:00+00:00,2025-11-24T11:54:00+00:00,19,Bergamo - Orio al Serio,BGY,LIME,2,,,2025-11-24T14:40:00+00:00,2025-11-24T14:39:00+00:00,2025-11-24T14:35:00+00:00,,,,No,,
Departure,BA4090,BAW4090,British Airways,BA,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T11:35:00+00:00,2025-11-24T11:35:00+00:00,2025-11-24T12:05:00+00:00,31,Jersey,JER,EGJJ,,,,2025-11-24T12:35:00+00:00,2025-11-24T12:43:00+00:00,2025-11-24T12:41:00+00:00,6,,,Yes,loganair,lm582
Departure,SI7182,SPA7182,Sierra Pacific Airlines,SI,landed,2025-11-24,Bristol,BRS,EGGD,,,2025-11-24T11:35:00+00:00,2025-11-24T11:35:00+00:00,2025-11-24T12:05:00+00:00,31,Jersey,JER,EGJJ,,,,2025-11-24T12:35:00+00:00,2025-11-24T12:43:00+00:00,2025-11-24T12:41:00+00:00,6,,,Yes,loganair,lm582
