flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
FR6220,RYR47SE,EI-IFV,B38M,EPKK/KRK,EGGD/BRS,2400,147,2024-11-12 11:44:57 UTC,Day flight,RYR
SI475,BCI475,G-ISLO,AT75,EGGD/BRS,EGJJ/JER,2450,148,2024-11-12 11:45:00 UTC,Day flight,BCI
BY6278,TOM33W,G-TUMU,B38M,EGGD/BRS,GCTS/TFS,7825,299,2024-11-12 11:45:00 UTC,Day flight,TOM
U2217,EZY137C,G-EZRX,A320,EGGD/BRS,EGPH/EDI,16900,335,2024-11-12 11:45:00 UTC,Day flight,EZY
