flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
ls1892,jet2,landed,2023-10-15t01:05:00.000,2023-10-15t00:55:00.000,2023-10-15 00:56:00,2023-10-15,00:56:00,0,Night hour departures
u22736,easyjet,landed,2023-10-15t01:05:00.000,2023-10-15t00:52:00.000,2023-10-15 00:54:00,2023-10-15,00:54:00,0,Night hour departures
u22912,easyjet,landed,2023-10-15t01:05:00.000,2023-10-15t01:15:00.000,2023-10-15 01:17:00,2023-10-15,01:17:00,12,Night hour departures
u22726,easyjet,landed,2023-10-15t01:25:00.000,2023-10-15t01:36:00.000,2023-10-15 01:33:00,2023-10-15,01:33:00,8,Night hour departures
x36655,tuifly,landed,2023-10-15t01:40:00.000,2023-10-15t01:41:00.000,2023-10-15 01:41:00,2023-10-15,01:41:00,1,Night hour departures
u22914,easyjet,landed,2023-10-15t01:45:00.000,2023-10-15t01:53:00.000,2023-10-15 01:55:00,2023-10-15,01:55:00,10,Night hour departures
ba8936,british airways,landed,2023-10-15t07:55:00.000,2023-10-15t08:06:00.000,2023-10-15 08:06:00,2023-10-15,08:06:00,12,Regular departures
ei3280,aer lingus,landed,2023-10-15t07:55:00.000,2023-10-15t08:06:00.000,2023-10-15 08:06:00,2023-10-15,08:06:00,12,Regular departures
fr7948,ryanair,landed,2023-10-15t08:00:00.000,2023-10-15t08:39:00.000,2023-10-15 08:32:00,2023-10-15,08:32:00,32,Regular departures
rr1940,ryanair sun,landed,2023-10-15t08:35:00.000,2023-10-15t08:21:00.000,2023-10-15 08:22:00,2023-10-15,08:22:00,0,Regular departures
fr4122,ryanair,landed,2023-10-15t08:40:00.000,2023-10-15t08:36:00.000,2023-10-15 08:35:00,2023-10-15,08:35:00,0,Regular departures
u27507,easyjet,landed,2023-10-15t08:40:00.000,2023-10-15t08:24:00.000,2023-10-15 08:26:00,2023-10-15,08:26:00,0,Regular departures
af3161,air france,landed,2023-10-15t08:45:00.000,2023-10-15t08:53:00.000,2023-10-15 08:53:00,2023-10-15,08:53:00,9,Regular departures
dl9629,delta air lines,landed,2023-10-15t08:45:00.000,2023-10-15t08:53:00.000,2023-10-15 08:53:00,2023-10-15,08:53:00,9,Regular departures
ey7395,etihad airways,landed,2023-10-15t08:45:00.000,2023-10-15t08:53:00.000,2023-10-15 08:53:00,2023-10-15,08:53:00,9,Regular departures
vs7040,virgin atlantic,landed,2023-10-15t08:45:00.000,2023-10-15t08:53:00.000,2023-10-15 08:53:00,2023-10-15,08:53:00,9,Regular departures
kl1049,klm,landed,2023-10-15t08:45:00.000,2023-10-15t08:53:00.000,2023-10-15 08:53:00,2023-10-15,08:53:00,9,Regular departures
fr8203,ryanair,landed,2023-10-15t08:50:00.000,2023-10-15t08:37:00.000,2023-10-15 08:38:00,2023-10-15,08:38:00,0,Regular departures
lh970,lufthansa,landed,2023-10-15t09:00:00.000,2023-10-15t08:56:00.000,2023-10-15 08:57:00,2023-10-15,08:57:00,0,Regular departures
u27191,easyjet,landed,2023-10-15t09:05:00.000,2023-10-15t08:50:00.000,2023-10-15 08:51:00,2023-10-15,08:51:00,0,Regular departures
fr8255,ryanair,landed,2023-10-15t10:40:00.000,2023-10-15t10:45:00.000,2023-10-15 10:44:00,2023-10-15,10:44:00,5,Regular departures
fr3559,ryanair,landed,2023-10-15t10:45:00.000,2023-10-15t10:57:00.000,2023-10-15 10:57:00,2023-10-15,10:57:00,12,Regular departures
gr642,aurigny air services,landed,2023-10-15t10:45:00.000,2023-10-15t10:18:00.000,2023-10-15 10:18:00,2023-10-15,10:18:00,0,Regular departures
u2224,easyjet,landed,2023-10-15t10:45:00.000,2023-10-15t10:25:00.000,2023-10-15 10:23:00,2023-10-15,10:23:00,0,Regular departures
u22842,easyjet,landed,2023-10-15t11:25:00.000,2023-10-15t11:19:00.000,2023-10-15 11:22:00,2023-10-15,11:22:00,0,Regular departures
u22884,easyjet,landed,2023-10-15t11:35:00.000,2023-10-15t11:38:00.000,2023-10-15 11:38:00,2023-10-15,11:38:00,3,Regular departures
u24979,easyjet,landed,2023-10-15t11:40:00.000,2023-10-15t11:32:00.000,2023-10-15 11:34:00,2023-10-15,11:34:00,0,Regular departures
ls1872,jet2,landed,2023-10-15t11:45:00.000,2023-10-15t11:47:00.000,2023-10-15 11:48:00,2023-10-15,11:48:00,3,Regular departures
fr504,ryanair,landed,2023-10-15t11:55:00.000,2023-10-15t11:51:00.000,2023-10-15 11:52:00,2023-10-15,11:52:00,0,Regular departures
x36737,tuifly,landed,2023-10-15t11:55:00.000,2023-10-15t11:56:00.000,2023-10-15 11:57:00,2023-10-15,11:57:00,2,Regular departures
u22701,easyjet,landed,2023-10-15t11:55:00.000,2023-10-15t12:08:00.000,2023-10-15 12:01:00,2023-10-15,12:01:00,6,Regular departures
u22840,easyjet,landed,2023-10-15t11:55:00.000,2023-10-15t12:23:00.000,2023-10-15 12:26:00,2023-10-15,12:26:00,32,Regular departures
x36711,tuifly,landed,2023-10-15t12:10:00.000,2023-10-15t12:17:00.000,2023-10-15 12:18:00,2023-10-15,12:18:00,9,Regular departures
u22892,easyjet,landed,2023-10-15t12:15:00.000,2023-10-15t12:43:00.000,2023-10-15 12:44:00,2023-10-15,12:44:00,30,Regular departures
u22738,easyjet,landed,2023-10-15t12:20:00.000,2023-10-15t12:09:00.000,2023-10-15 12:09:00,2023-10-15,12:09:00,0,Regular departures
