flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,LS1865,EXS74YQ,Jet2,LS,active,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T15:00:00+00:00,2025-09-29T15:00:00+00:00,,54,Adnan Menderes Airport,ADB,LTBJ,I,,,2025-09-29T21:00:00+00:00,,,,G-JZHK,B738,No,,
Departure,SI4473,BCI4CB,Blue Islands,SI,landed,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T10:30:00+00:00,2025-09-29T10:30:00+00:00,,15,Jersey,JER,EGJJ,,,,2025-09-29T11:30:00+00:00,,,,G-ISLL,AT75,No,,
Departure,FR509,RYR509,Ryanair,FR,landed,2025-09-29,Bristol,BRS,EGGD,,17,2025-09-29T07:40:00+00:00,2025-09-29T07:40:00+00:00,2025-09-29T07:58:00+00:00,18,Dublin International,DUB,EIDW,1,17,5,2025-09-29T08:45:00+00:00,2025-09-29T08:40:00+00:00,2025-09-29T08:40:00+00:00,,,,No,,
Departure,LS1877,EXS1877,Jet2,LS,landed,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T06:30:00+00:00,2025-09-29T06:30:00+00:00,2025-09-29T06:41:00+00:00,11,Malta International,MLA,LMML,,,,2025-09-29T10:45:00+00:00,2025-09-29T10:38:00+00:00,2025-09-29T10:38:00+00:00,,,,No,,
Departure,FR5341,RYR5341,Ryanair,FR,landed,2025-09-29,Bristol,BRS,EGGD,,15,2025-09-29T05:55:00+00:00,2025-09-29T05:55:00+00:00,2025-09-29T06:02:00+00:00,7,Henri Coanda International,OTP,LROP,,15,,2025-09-29T11:10:00+00:00,2025-09-29T10:52:00+00:00,2025-09-29T10:54:00+00:00,,,,No,,
Departure,LS1821,EXS1821,Jet2,LS,landed,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T06:00:00+00:00,2025-09-29T06:00:00+00:00,2025-09-29T06:14:00+00:00,14,Faro,FAO,LPFR,,,,2025-09-29T08:45:00+00:00,2025-09-29T08:28:00+00:00,2025-09-29T08:24:00+00:00,,,,No,,
Departure,U2213,EZY213,easyJet,U2,landed,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T07:05:00+00:00,2025-09-29T07:05:00+00:00,2025-09-29T07:18:00+00:00,14,Edinburgh,EDI,EGPH,,,9,2025-09-29T08:25:00+00:00,2025-09-29T08:17:00+00:00,2025-09-29T08:20:00+00:00,,,,No,,
Departure,X36120,TUI6120,TUIfly,X3,landed,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T06:05:00+00:00,2025-09-29T06:05:00+00:00,2025-09-29T06:28:00+00:00,23,Ioannis Kapodistrias,CFU,LGKR,1,,,2025-09-29T11:00:00+00:00,2025-09-29T11:19:00+00:00,2025-09-29T11:17:00+00:00,17,,,No,,
Departure,U22843,EZY2843,easyJet,U2,landed,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T06:15:00+00:00,2025-09-29T06:15:00+00:00,2025-09-29T06:30:00+00:00,16,Capodichino,NAP,LIRN,2,,3,2025-09-29T10:05:00+00:00,2025-09-29T09:54:00+00:00,2025-09-29T09:54:00+00:00,,,,No,,
Departure,FR155,RYR155,Ryanair,FR,landed,2025-09-29,Bristol,BRS,EGGD,,12,2025-09-29T08:05:00+00:00,2025-09-29T08:05:00+00:00,2025-09-29T08:22:00+00:00,18,Barajas,MAD,LEMD,1,12,06,2025-09-29T11:20:00+00:00,2025-09-29T11:13:00+00:00,2025-09-29T11:13:00+00:00,,,,No,,
Departure,X36114,TUI6114,TUIfly,X3,landed,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T06:55:00+00:00,2025-09-29T06:55:00+00:00,2025-09-29T07:08:00+00:00,13,Gran Canaria,LPA,GCLP,,,36,2025-09-29T11:00:00+00:00,2025-09-29T10:42:00+00:00,2025-09-29T10:44:00+00:00,,,,No,,
Departure,,SSZ,Specsavers Aviation,,landed,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T11:15:00+00:00,2025-09-29T11:15:00+00:00,2025-09-29T11:26:00+00:00,12,Rotterdam Zestienhoven,RTM,EHRD,,,,2025-09-29T13:32:00+00:00,2025-09-29T14:14:00+00:00,2025-09-29T13:35:00+00:00,3,,,No,,
Departure,U22703,EZY2703,easyJet,U2,landed,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T10:40:00+00:00,2025-09-29T10:40:00+00:00,2025-09-29T10:43:00+00:00,4,El Prat De Llobregat,BCN,LEBL,2,,10C,2025-09-29T13:45:00+00:00,2025-09-29T13:29:00+00:00,2025-09-29T13:30:00+00:00,,,,No,,
Departure,U22935,EZY2935,easyJet,U2,landed,2025-09-29,Bristol,BRS,EGGD,,,2025-09-29T13:10:00+00:00,2025-09-29T13:10:00+00:00,2025-09-29T14:27:00+00:00,77,Prague Vaclav Havel Airport,PRG,LKPR,1,,12,2025-09-29T16:15:00+00:00,2025-09-29T17:13:00+00:00,2025-09-29T17:10:00+00:00,55,,,No,,
