flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U2209,EZY209,easyJet,U2,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T07:05:00+00:00,2025-09-13T07:05:00+00:00,2025-09-13T07:35:00+00:00,30,Glasgow International,GLA,EGPF,M,,1,2025-09-13T08:20:00+00:00,2025-09-13T08:29:00+00:00,2025-09-13T08:30:00+00:00,10,,,No,,
Departure,FR4753,RYR56SX,Ryanair,FR,landed,2025-09-13,Bristol,BRS,EGGD,,16,2025-09-13T06:15:00+00:00,2025-09-13T06:15:00+00:00,2025-09-13T06:17:00+00:00,2,Sur Reina Sofia,TFS,GCTS,,16,A5,2025-09-13T10:10:00+00:00,2025-09-13T09:58:00+00:00,2025-09-13T09:56:00+00:00,,EI-IKN,B38M,No,,
Departure,LS1891,EXS71DP,Jet2,LS,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T05:55:00+00:00,2025-09-13T05:55:00+00:00,2025-09-13T06:07:00+00:00,12,Sur Reina Sofia,TFS,GCTS,,,A6,2025-09-13T10:15:00+00:00,2025-09-13T09:51:00+00:00,2025-09-13T09:51:00+00:00,,G-JZHS,B738,No,,
Departure,U22731,EZY34GB,easyJet,U2,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T06:05:00+00:00,2025-09-13T06:05:00+00:00,2025-09-13T06:09:00+00:00,5,Sur Reina Sofia,TFS,GCTS,,,B5,2025-09-13T10:25:00+00:00,2025-09-13T09:53:00+00:00,2025-09-13T09:53:00+00:00,,G-UZHX,A20N,No,,
Departure,LS1807,EXS1807,Jet2,LS,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T07:15:00+00:00,2025-09-13T07:15:00+00:00,2025-09-13T07:39:00+00:00,25,Pablo Ruiz Picasso,AGP,LEMG,3,,26,2025-09-13T10:55:00+00:00,2025-09-13T10:57:00+00:00,2025-09-13T10:50:00+00:00,,,,No,,
Departure,U22707,EZY2707,easyJet,U2,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T08:45:00+00:00,2025-09-13T08:45:00+00:00,2025-09-13T08:46:00+00:00,1,Barajas,MAD,LEMD,1,,09,2025-09-13T11:55:00+00:00,2025-09-13T11:34:00+00:00,2025-09-13T11:36:00+00:00,,,,No,,
Departure,FR8681,RYR8681,Ryanair,FR,landed,2025-09-13,Bristol,BRS,EGGD,,17,2025-09-13T07:30:00+00:00,2025-09-13T07:30:00+00:00,2025-09-13T07:37:00+00:00,8,Kaunas,KUN,EYKA,,17,,2025-09-13T12:15:00+00:00,2025-09-13T11:59:00+00:00,2025-09-13T11:56:00+00:00,,,,No,,
Departure,KL1076,KLM1076,KLM,KL,landed,2025-09-13,Bristol,BRS,EGGD,,10,2025-09-13T09:20:00+00:00,2025-09-13T09:20:00+00:00,2025-09-13T09:43:00+00:00,24,Schiphol,AMS,EHAM,2,A08,012,2025-09-13T11:35:00+00:00,2025-09-13T11:34:00+00:00,2025-09-13T11:35:00+00:00,,,,No,,
Departure,U22903,EZY2903,easyJet,U2,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T07:00:00+00:00,2025-09-13T07:00:00+00:00,2025-09-13T07:21:00+00:00,21,Larnaca,LCA,LCLK,1,,,2025-09-13T13:40:00+00:00,2025-09-13T13:34:00+00:00,2025-09-13T13:35:00+00:00,,,,No,,
Departure,FR3560,RYR24LB,Ryanair,FR,landed,2025-09-13,Bristol,BRS,EGGD,,17,2025-09-13T10:00:00+00:00,2025-09-13T10:00:00+00:00,2025-09-13T12:06:00+00:00,127,Bergamo - Orio al Serio,BGY,LIME,2,17,,2025-09-13T13:05:00+00:00,2025-09-13T14:48:00+00:00,,103,EI-DCN,B738,No,,
Departure,FR623,RYR623,Ryanair,FR,landed,2025-09-13,Bristol,BRS,EGGD,,15,2025-09-13T09:15:00+00:00,2025-09-13T09:15:00+00:00,2025-09-13T09:24:00+00:00,10,Liszt Ferenc International,BUD,LHBP,2B,15,,2025-09-13T12:50:00+00:00,2025-09-13T12:36:00+00:00,2025-09-13T12:29:00+00:00,,,,No,,
Departure,FR9336,RYR9336,Ryanair,FR,landed,2025-09-13,Bristol,BRS,EGGD,,16,2025-09-13T13:05:00+00:00,2025-09-13T13:05:00+00:00,2025-09-13T13:31:00+00:00,26,Girona-Costa Brava,GRO,LEGE,1,,1,2025-09-13T16:05:00+00:00,2025-09-13T16:15:00+00:00,2025-09-13T16:04:00+00:00,,,,No,,
Departure,U22717,EZY2717,easyJet,U2,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T12:20:00+00:00,2025-09-13T12:20:00+00:00,2025-09-13T12:51:00+00:00,31,Pablo Ruiz Picasso,AGP,LEMG,2,,24,2025-09-13T16:00:00+00:00,2025-09-13T15:51:00+00:00,2025-09-13T15:53:00+00:00,,,,No,,
Departure,FR4121,RYR4121,Ryanair,FR,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T13:15:00+00:00,2025-09-13T13:15:00+00:00,2025-09-13T14:07:00+00:00,52,Pablo Ruiz Picasso,AGP,LEMG,3,,28,2025-09-13T16:55:00+00:00,2025-09-13T17:16:00+00:00,2025-09-13T17:16:00+00:00,21,,,No,,
Departure,U2320,EZY320,easyJet,U2,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T14:35:00+00:00,2025-09-13T14:35:00+00:00,2025-09-13T15:08:00+00:00,34,Edinburgh,EDI,EGPH,1,,9,2025-09-13T15:50:00+00:00,2025-09-13T16:04:00+00:00,2025-09-13T16:07:00+00:00,17,,,No,,
Departure,U29006,EZY9006,easyJet,U2,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T16:30:00+00:00,2025-09-13T16:30:00+00:00,2025-09-13T17:03:00+00:00,33,Luton Airport,LTN,EGGW,,,,2025-09-13T17:18:00+00:00,2025-09-13T17:33:00+00:00,2025-09-13T17:36:00+00:00,18,,,No,,
Departure,U27075,EZY7075,easyJet,U2,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T15:55:00+00:00,2025-09-13T15:55:00+00:00,2025-09-13T16:41:00+00:00,46,Schiphol,AMS,EHAM,3,,17,2025-09-13T18:15:00+00:00,2025-09-13T18:36:00+00:00,2025-09-13T18:38:00+00:00,23,,,No,,
Departure,LS1817,EXS1817,Jet2,LS,landed,2025-09-13,Bristol,BRS,EGGD,,,2025-09-13T13:15:00+00:00,2025-09-13T13:15:00+00:00,2025-09-13T13:54:00+00:00,39,Dalaman,DLM,LTBS,I,,,2025-09-13T19:20:00+00:00,2025-09-13T19:38:00+00:00,2025-09-13T19:34:00+00:00,14,,,No,,
Departure,U23844,EJU14JF,easyJet,U2,landed,2025-09-13,Bristol,BRS,BRS,,,2025-09-13T16:00:00+00:00,2025-09-13T16:00:00+00:00,2025-09-13T16:19:00+00:00,20,Milano Malpensa,MXP,MXP,2,,01,2025-09-13T19:00:00+00:00,2025-09-13T18:59:00+00:00,2025-09-13T18:59:00+00:00,,OE-IJY,A320,No,,
