flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22963,EZY12YH,G-UZHI,A20N,EGGD/BRS,GMMX/RAK,0,0,2024-11-05 08:44:54 UTC,Day flight,EZY
,EZY48RN,G-UZHA,A20N,EGGD/BRS,None/None,0,0,2024-11-05 08:44:55 UTC,Day flight,EZY
EI3281,EAI81A,EI-HDI,AT76,EGGD/BRS,EIDW/DUB,13125,203,2024-11-05 08:44:58 UTC,Day flight,EAI
