flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
af3161,air france,landed,2023-12-13t08:30:00.000,2023-12-13t08:19:00.000,2023-12-13 08:20:00,2023-12-13,08:20:00,0,Regular departures
dl9629,delta air lines,landed,2023-12-13t08:30:00.000,2023-12-13t08:19:00.000,2023-12-13 08:20:00,2023-12-13,08:20:00,0,Regular departures
ey7395,etihad airways,landed,2023-12-13t08:30:00.000,2023-12-13t08:19:00.000,2023-12-13 08:20:00,2023-12-13,08:20:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-12-13t08:30:00.000,2023-12-13t08:19:00.000,2023-12-13 08:20:00,2023-12-13,08:20:00,0,Regular departures
zq1049,german airways,landed,2023-12-13t08:30:00.000,2023-12-13t08:19:00.000,2023-12-13 08:20:00,2023-12-13,08:20:00,0,Regular departures
u2323,easyjet,landed,2023-12-13t08:35:00.000,2023-12-13t08:14:00.000,2023-12-13 08:13:00,2023-12-13,08:13:00,0,Regular departures
fr504,ryanair,landed,2023-12-13t08:55:00.000,2023-12-13t08:34:00.000,2023-12-13 08:35:00,2023-12-13,08:35:00,0,Regular departures
u2202,easyjet,landed,2023-12-13t10:00:00.000,2023-12-13t10:05:00.000,2023-12-13 10:06:00,2023-12-13,10:06:00,6,Regular departures
u2214,easyjet,landed,2023-12-13t10:00:00.000,2023-12-13t09:55:00.000,2023-12-13 09:52:00,2023-12-13,09:52:00,0,Regular departures
lh970,lufthansa,landed,2023-12-13t10:20:00.000,2023-12-13t10:26:00.000,2023-12-13 10:26:00,2023-12-13,10:26:00,7,Regular departures
u22784,easyjet,landed,2023-12-13t10:25:00.000,2023-12-13t10:11:00.000,2023-12-13 10:09:00,2023-12-13,10:09:00,0,Regular departures
u2238,easyjet,landed,2023-12-13t10:45:00.000,2023-12-13t10:38:00.000,2023-12-13 10:36:00,2023-12-13,10:36:00,0,Regular departures
u22922,easyjet,landed,2023-12-13t11:00:00.000,2023-12-13t10:45:00.000,2023-12-13 10:40:00,2023-12-13,10:40:00,0,Regular departures
u22884,easyjet,landed,2023-12-13t11:15:00.000,2023-12-13t10:56:00.000,2023-12-13 10:51:00,2023-12-13,10:51:00,0,Regular departures
u299,easyjet,landed,2023-12-13t11:20:00.000,2023-12-13t11:02:00.000,2023-12-13 11:01:00,2023-12-13,11:01:00,0,Regular departures
fr2291,ryanair,landed,2023-12-13t11:40:00.000,2023-12-13t11:29:00.000,2023-12-13 11:29:00,2023-12-13,11:29:00,0,Regular departures
u22774,easyjet,landed,2023-12-13t11:50:00.000,2023-12-13t11:38:00.000,2023-12-13 11:38:00,2023-12-13,11:38:00,0,Regular departures
ba8940,british airways,landed,2023-12-13t15:30:00.000,2023-12-13t15:08:00.000,2023-12-13 15:08:00,2023-12-13,15:08:00,0,Regular departures
ei3284,aer lingus,landed,2023-12-13t15:30:00.000,2023-12-13t15:08:00.000,2023-12-13 15:08:00,2023-12-13,15:08:00,0,Regular departures
u22704,easyjet,landed,2023-12-13t12:20:00.000,2023-12-13t12:02:00.000,2023-12-13 12:02:00,2023-12-13,12:02:00,0,Regular departures
u22714,easyjet,landed,2023-12-13t12:35:00.000,2023-12-13t13:06:00.000,2023-12-13 13:09:00,2023-12-13,13:09:00,34,Regular departures
u22710,easyjet,landed,2023-12-13t12:40:00.000,2023-12-13t12:18:00.000,2023-12-13 12:20:00,2023-12-13,12:20:00,0,Regular departures
u22722,easyjet,landed,2023-12-13t12:45:00.000,2023-12-13t12:34:00.000,2023-12-13 12:35:00,2023-12-13,12:35:00,0,Regular departures
