flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U2223,EZY223,easyJet,U2,active,2025-11-11,Bristol,BRS,EGGD,,,,,,,Aldergrove International Airport,BFS,EGAA,,,,,,,,,,No,,
Departure,U2201,EZY201,easyJet,U2,active,2025-11-11,Bristol,BRS,EGGD,,,,,,,Glasgow International,GLA,EGPF,,,,,,,,,,No,,
Departure,U22937,EZY2937,easyJet,U2,active,2025-11-11,Bristol,BRS,EGGD,,,,,,5,John Paul II Balice International,KRK,EPKK,,,,,,,,,,No,,
Departure,U22749,EZY2749,easyJet,U2,active,2025-11-11,Bristol,BRS,EGGD,,,,,,,Bilbao,BIO,LEBB,,,,,,,,,,No,,
Departure,FR4133,RYR4133,Ryanair,FR,active,2025-11-11,Bristol,BRS,EGGD,,,,,,31,Liszt Ferenc International,BUD,LHBP,,,,,,,5,,,No,,
Departure,,SSZ,Specsavers Aviation,,active,2025-11-11,Bristol,BRS,EGGD,,,,,,20,Guernsey,GCI,EGJB,,,,,,,3,,,No,,
Departure,DL9522,DAL9522,Delta Air Lines,DL,active,2025-11-11,Bristol,BRS,EGGD,,,,,,6,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1076
Departure,KQ1052,KQA1052,Kenya Airways,KQ,active,2025-11-11,Bristol,BRS,EGGD,,,,,,6,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1076
Departure,VS6949,VIR6949,Virgin Atlantic,VS,active,2025-11-11,Bristol,BRS,EGGD,,,,,,6,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1076
Departure,U22913,EZY2913,easyJet,U2,scheduled,2025-11-11,Bristol,BRS,EGGD,,,,,,,Hurghada,HRG,HEGN,,,,,,,,,,No,,
Departure,SI4475,BCI7OT,Blue Islands,SI,scheduled,2025-11-11,Bristol,BRS,EGGD,,,,,,5,Jersey,JER,EGJJ,,,,,,,,,,No,,
Departure,U2217,EZY217,easyJet,U2,scheduled,2025-11-11,Bristol,BRS,EGGD,,,,,,,Edinburgh,EDI,EGPH,,,,,,,,,,No,,
Departure,PC1197,PGT1197,Pegasus,PC,scheduled,2025-11-11,Bristol,BRS,EGGD,,,,,,15,Sabiha Gokcen,SAW,LTFJ,,,,,,,,,,No,,
Departure,U2219,EZY219,easyJet,U2,scheduled,2025-11-11,Bristol,BRS,EGGD,,,,,,,Edinburgh,EDI,EGPH,,,,,,,,,,No,,
Departure,U22943,EZY2943,easyJet,U2,scheduled,2025-11-11,Bristol,BRS,EGGD,,,,,,,Franz Josef Strauss,MUC,EDDM,,,,,,,,,,No,,
Departure,FR505,RYR505,Ryanair,FR,active,2025-11-11,Bristol,BRS,EGGD,,,,,,12,Dublin International,DUB,EIDW,,,,,,,,,,No,,
Departure,U22713,EZY2713,easyJet,U2,active,2025-11-11,Bristol,BRS,EGGD,,,,,,,Pablo Ruiz Picasso,AGP,LEMG,,,,,,,,,,No,,
Departure,MW4129,MAY4129,Malta Air,MW,active,2025-11-11,Bristol,BRS,EGGD,,,,,,1,Sofia,SOF,LBSF,,,,,,,,,,No,,
Departure,U22721,EZY2721,easyJet,U2,active,2025-11-11,Bristol,BRS,EGGD,,,,,,3,Alicante El Altet,ALC,LEAL,,,,,,,,,,No,,
Departure,U22735,EZY2735,easyJet,U2,active,2025-11-11,Bristol,BRS,EGGD,,,,,,1,Gran Canaria,LPA,GCLP,,,,,,,,,,No,,
Departure,U22727,EZY2727,easyJet,U2,active,2025-11-11,Bristol,BRS,EGGD,,,,,,5,Sur Reina Sofia,TFS,GCTS,,,,,,,,,,No,,
Departure,U22803,EZY2803,easyJet,U2,active,2025-11-11,Bristol,BRS,EGGD,,,,,,10,"Athens International Airport ""Eleftherios Venizelos""",ATH,LGAV,,,,,,,,,,No,,
Departure,GR642,AUR642,Aurigny Air Services,GR,active,2025-11-11,Bristol,BRS,EGGD,,,,,,19,Guernsey,GCI,EGJB,,,,,,,,,,No,,
Departure,KL1082,KLM1082,KLM,KL,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,7,Schiphol,AMS,EHAM,,,,,,,,,,No,,
Departure,U22923,EZY2923,easyJet,U2,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,73,Schiphol,AMS,EHAM,,,,,,,,,,No,,
Departure,SI4475,BCI4475,Blue Islands,SI,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,26,Jersey,JER,EGJJ,,,,,,,,,,No,,
Departure,VS6952,VIR6952,Virgin Atlantic,VS,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,7,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1082
Departure,U2207,EZY207,easyJet,U2,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,40,Glasgow International,GLA,EGPF,,,,,,,,,,No,,
Departure,U22733,EZY2733,easyJet,U2,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,,Lanzarote,ACE,GCRR,,,,,,,,,,No,,
Departure,DL9469,DAL9469,Delta Air Lines,DL,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,7,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1074
Departure,G35570,GLO5570,Gol,G3,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,7,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,7,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,7,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1074
Departure,KL1074,KLM1074,KLM,KL,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,7,Schiphol,AMS,EHAM,,,,,,,,,,No,,
Departure,U22717,EZY2717,easyJet,U2,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,,Almeria,LEI,LEAM,,,,,,,,,,No,,
Departure,U2237,EZY237,easyJet,U2,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,,Newcastle Airport,NCL,EGNT,,,,,,,,,,No,,
Departure,U22771,EZY2771,easyJet,U2,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,8,Charles De Gaulle,CDG,LFPG,,,,,,,,,,No,,
Departure,LS1863,EXS1863,Jet2,LS,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,10,Gran Canaria,LPA,GCLP,,,,,,,,,,No,,
Departure,U22963,EZY2963,easyJet,U2,landed,2025-11-11,Bristol,BRS,EGGD,,,,,,,Menara,RAK,GMMX,,,,,,,,,,No,,
