flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
LS1863,EXS3KC,G-JZBL,B738,EGGD/BRS,GCLP/LPA,9125,290,2024-11-12 08:14:58 UTC,Day flight,EXS
EI3281,EAI81A,EI-FSL,AT76,EGGD/BRS,EIDW/DUB,0,0,2024-11-12 08:14:53 UTC,Day flight,EAI
KL1075,KLM49G,D-APRI,E190,EHAM/AMS,EGGD/BRS,5150,292,2024-11-12 08:14:59 UTC,Day flight,GER
